EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1618271678.196677,1574093.000,18997,2,ER,1,100,1.648281
1618271678.263235,1574157.500,19015,2,ER,1,100,1.647234
1618271678.329793,1574222.000,19015,2,ER,1,100,1.645702
1618271678.396867,1574287.000,19034,1,ER,1,100,1.645541
1618271678.463941,1574352.000,19051,2,ER,1,100,1.645501
1618271678.531015,1574417.000,19051,2,ER,1,100,1.645823
1618271678.596025,1574480.000,19068,1,ER,1,100,1.646025
1618271678.663099,1574545.000,19087,2,ER,1,100,1.646428
1618271678.730173,1574610.000,19087,2,ER,1,100,1.647475
1618271678.797247,1574675.000,19106,1,ER,1,100,1.649651
1618271678.863289,1574739.000,19124,2,ER,1,100,1.650900
1618271678.929332,1574803.000,19124,2,ER,1,100,1.651464
1618271678.995890,1574867.500,19142,2,ER,1,100,1.651787
1618271679.062448,1574932.000,19142,2,ER,1,100,1.652351
1618271679.127458,1574995.000,19158,1,ER,1,100,1.652351
1618271679.194016,1575059.500,19177,2,ER,1,100,1.649450
1618271679.260574,1575124.000,19177,2,ER,1,100,1.646871
1618271679.327648,1575189.000,19195,1,ER,1,100,1.642318
1618271679.394206,1575253.500,19213,2,ER,1,100,1.636757
1618271679.460764,1575318.000,19213,2,ER,1,100,1.630955
1618271679.526806,1575382.000,19230,1,ER,1,100,1.624710
1618271679.594396,1575447.500,19249,2,ER,1,100,1.620479
1618271679.661986,1575513.000,19249,2,ER,1,100,1.616691
1618271679.727513,1575576.500,19267,2,ER,1,100,1.609842
1618271679.793039,1575640.000,19267,2,ER,1,100,1.608109
1618271679.860113,1575705.000,19286,1,ER,1,100,1.604362
1618271679.927187,1575770.000,19303,2,ER,1,100,1.601702
1618271679.994261,1575835.000,19303,2,ER,1,100,1.599889
1618271680.059271,1575898.000,19320,1,ER,1,100,1.599648
1618271680.125829,1575962.500,19338,2,ER,1,100,1.599366
1618271680.192387,1576027.000,19338,2,ER,1,100,1.598116
1618271680.259461,1576092.000,19357,1,ER,1,100,1.597593
1618271680.325503,1576156.000,19375,2,ER,1,100,1.598922
1618271680.391546,1576220.000,19375,2,ER,1,100,1.603838
1618271680.457072,1576283.500,19393,2,ER,1,100,1.609076
1618271680.522598,1576347.000,19393,2,ER,1,100,1.613871
1618271680.589672,1576412.000,19409,1,ER,1,100,1.619431
1618271680.656230,1576476.500,19429,2,ER,1,100,1.625637
1618271680.722788,1576541.000,19429,2,ER,1,100,1.629787
1618271680.789862,1576606.000,19447,1,ER,1,100,1.634219
1618271680.856936,1576671.000,19465,2,ER,1,100,1.636717
1618271680.924010,1576736.000,19465,2,ER,1,100,1.641713
1618271680.990052,1576800.000,19483,1,ER,1,100,1.645501
1618271681.055578,1576863.500,19500,2,ER,1,100,1.650538
1618271681.121105,1576927.000,19500,2,ER,1,100,1.654486
1618271681.188695,1576992.500,19518,2,ER,1,100,1.656904
1618271681.256285,1577058.000,19518,2,ER,1,100,1.661820
1618271681.323359,1577123.000,19537,1,ER,1,100,1.665567
1618271681.389917,1577187.500,19554,2,ER,1,100,1.668307
1618271681.456475,1577252.000,19554,2,ER,1,100,1.669959
1618271681.523549,1577317.000,19571,1,ER,1,100,1.669717
1618271681.590107,1577381.500,19590,2,ER,1,100,1.670483
1618271681.656665,1577446.000,19590,2,ER,1,100,1.671692
1618271681.722707,1577510.000,19609,2,ER,1,100,1.670966
1618271681.788749,1577574.000,19609,2,ER,1,100,1.670926
1618271681.857887,1577641.000,19627,1,ER,1,100,1.671409
1618271681.923929,1577705.000,19645,2,ER,1,100,1.670684
1618271681.989971,1577769.000,19645,2,ER,1,100,1.669435
1618271682.054982,1577832.000,19661,1,ER,1,100,1.668831
1618271682.121024,1577896.000,19680,2,ER,1,100,1.668952
1618271682.187066,1577960.000,19680,2,ER,1,100,1.669113
1618271682.254140,1578025.000,19698,1,ER,1,100,1.667823
1618271682.320182,1578089.000,19716,2,ER,1,100,1.667340
1618271682.386224,1578153.000,19716,2,ER,1,100,1.666332
1618271682.453298,1578218.000,19734,1,ER,1,100,1.664640
1618271682.519856,1578282.500,19751,2,ER,1,100,1.663593
1618271682.586414,1578347.000,19751,2,ER,1,100,1.662384
1618271682.652457,1578411.000,19770,2,ER,1,100,1.660974
1618271682.718499,1578475.000,19770,2,ER,1,100,1.660369
1618271682.785573,1578540.000,19789,1,ER,1,100,1.659765
1618271682.853163,1578605.500,19806,2,ER,1,100,1.657146
1618271682.920753,1578671.000,19806,2,ER,1,100,1.656985
1618271682.987311,1578735.500,19829,2,ER,1,100,1.657428
1618271683.053869,1578800.000,19829,2,ER,1,100,1.657508
1618271683.119911,1578864.000,19846,1,ER,1,100,1.657347
1618271683.186985,1578929.000,19865,2,ER,1,100,1.656823
1618271683.254059,1578994.000,19865,2,ER,1,100,1.656018
1618271683.321133,1579059.000,19883,1,ER,1,100,1.655816
1618271683.387175,1579123.000,19901,2,ER,1,100,1.654889
1618271683.453217,1579187.000,19901,2,ER,1,100,1.655010
1618271683.519259,1579251.000,19918,1,ER,1,100,1.654204
1618271683.585302,1579315.000,19937,2,ER,1,100,1.653761
1618271683.651344,1579379.000,19937,2,ER,1,100,1.654647
1618271683.718418,1579444.000,19955,2,ER,1,100,1.655534
1618271683.785492,1579509.000,19955,2,ER,1,100,1.656944
1618271683.852566,1579574.000,19974,1,ER,1,100,1.657226
1618271683.919124,1579638.500,19991,2,ER,1,100,1.656864
1618271683.985682,1579703.000,19991,2,ER,1,100,1.657347
1618271684.051724,1579767.000,20008,1,ER,1,100,1.657589
1618271684.118282,1579831.500,20026,2,ER,1,100,1.656864
1618271684.184840,1579896.000,20026,2,ER,1,100,1.656985
1618271684.250882,1579960.000,20045,1,ER,1,100,1.655897
1618271684.317441,1580024.500,20063,2,ER,1,100,1.655695
1618271684.383999,1580089.000,20063,2,ER,1,100,1.653721
1618271684.449525,1580152.500,20081,2,ER,1,100,1.653197
1618271684.515051,1580216.000,20081,2,ER,1,100,1.652996
1618271684.582125,1580281.000,20097,1,ER,1,100,1.654164
1618271684.649199,1580346.000,20117,2,ER,1,100,1.654849
1618271684.716273,1580411.000,20117,2,ER,1,100,1.653761
1618271684.783347,1580476.000,20135,1,ER,1,100,1.653157
1618271684.849389,1580540.000,20153,2,ER,1,100,1.650497
1618271684.915431,1580604.000,20153,2,ER,1,100,1.649168
1618271684.982505,1580669.000,20170,1,ER,1,100,1.646629
1618271685.049579,1580734.000,20188,2,ER,1,100,1.643930
1618271685.116653,1580799.000,20188,2,ER,1,100,1.642036
1618271685.183212,1580863.500,20206,2,ER,1,100,1.638772
1618271685.249770,1580928.000,20206,2,ER,1,100,1.637080
1618271685.317876,1580994.000,20225,1,ER,1,100,1.634904
1618271685.384434,1581058.500,20242,2,ER,1,100,1.634380
1618271685.450992,1581123.000,20242,2,ER,1,100,1.634017
1618271685.516002,1581186.000,20259,1,ER,1,100,1.632365
1618271685.582560,1581250.500,20277,2,ER,1,100,1.633050
1618271685.649118,1581315.000,20277,2,ER,1,100,1.633010
1618271685.715676,1581379.500,20297,2,ER,1,100,1.633252
1618271685.782234,1581444.000,20297,2,ER,1,100,1.633735
1618271685.848276,1581508.000,20315,1,ER,1,100,1.634944
1618271685.914834,1581572.500,20333,2,ER,1,100,1.636435
1618271685.981393,1581637.000,20333,2,ER,1,100,1.637563
1618271686.048466,1581702.000,20349,1,ER,1,100,1.639014
1618271686.113993,1581765.500,20368,2,ER,1,100,1.641190
1618271686.179519,1581829.000,20368,2,ER,1,100,1.645501
1618271686.247625,1581895.000,20386,1,ER,1,100,1.650135
1618271686.314699,1581960.000,20404,2,ER,1,100,1.651867
1618271686.381773,1582025.000,20404,2,ER,1,100,1.653479
1618271686.446783,1582088.000,20422,1,ER,1,100,1.655856
1618271686.512825,1582152.000,20439,2,ER,1,100,1.657105
1618271686.578867,1582216.000,20439,2,ER,1,100,1.658274
1618271686.645426,1582280.500,20458,2,ER,1,100,1.658435
1618271686.711983,1582345.000,20458,2,ER,1,100,1.659362
1618271686.779058,1582410.000,20477,1,ER,1,100,1.659443
1618271686.846132,1582475.000,20494,2,ER,1,100,1.658757
1618271686.913206,1582540.000,20494,2,ER,1,100,1.659765
1618271686.980280,1582605.000,20511,1,ER,1,100,1.660450
1618271687.046322,1582669.000,20529,2,ER,1,100,1.663512
1618271687.112364,1582733.000,20529,2,ER,1,100,1.664519
1618271687.178406,1582797.000,20548,1,ER,1,100,1.665003
1618271687.245480,1582862.000,20566,2,ER,1,100,1.664197
1618271687.312554,1582927.000,20566,2,ER,1,100,1.663593
1618271687.379112,1582991.500,20584,2,ER,1,100,1.663310
1618271687.445670,1583056.000,20584,2,ER,1,100,1.663512
1618271687.510680,1583119.000,20600,1,ER,1,100,1.661900
1618271687.577754,1583184.000,20620,2,ER,1,100,1.661538
1618271687.644829,1583249.000,20620,2,ER,1,100,1.660651
1618271687.711903,1583314.000,20638,1,ER,1,100,1.659966
1618271687.777429,1583377.500,20657,2,ER,1,100,1.661054
1618271687.842955,1583441.000,20657,2,ER,1,100,1.659523
1618271687.910545,1583506.500,20674,2,ER,1,100,1.660530
1618271687.978135,1583572.000,20674,2,ER,1,100,1.661497
1618271688.043145,1583635.000,20691,1,ER,1,100,1.660651
1618271688.109703,1583699.500,20709,2,ER,1,100,1.659563
1618271688.176261,1583764.000,20709,2,ER,1,100,1.657831
1618271688.243335,1583829.000,20733,2,ER,1,100,1.657387
1618271688.310410,1583894.000,20733,2,ER,1,100,1.655735
1618271688.376967,1583958.500,20751,2,ER,1,100,1.654366
1618271688.443526,1584023.000,20751,2,ER,1,100,1.653318
1618271688.512663,1584090.000,20770,1,ER,1,100,1.652512
1618271688.579221,1584154.500,20787,2,ER,1,100,1.649651
1618271688.645780,1584219.000,20787,2,ER,1,100,1.648362
1618271688.710790,1584282.000,20805,1,ER,1,100,1.646710
1618271688.777348,1584346.500,20823,2,ER,1,100,1.644856
1618271688.843906,1584411.000,20823,2,ER,1,100,1.645179
1618271688.912012,1584477.000,20842,1,ER,1,100,1.644574
1618271688.977538,1584540.500,20859,2,ER,1,100,1.643849
1618271689.043064,1584604.000,20859,2,ER,1,100,1.642358
1618271689.110138,1584669.000,20878,1,ER,1,100,1.641834
1618271689.177212,1584734.000,20894,2,ER,1,100,1.638691
1618271689.244286,1584799.000,20894,2,ER,1,100,1.638127
1618271689.310328,1584863.000,20913,2,ER,1,100,1.636354
1618271689.376371,1584927.000,20913,2,ER,1,100,1.635629
1618271689.442413,1584991.000,20931,1,ER,1,100,1.635992
1618271689.510003,1585056.500,20949,2,ER,1,100,1.636193
1618271689.577593,1585122.000,20949,2,ER,1,100,1.637160
1618271689.643635,1585186.000,20966,1,ER,1,100,1.638571
1618271689.710193,1585250.500,20985,2,ER,1,100,1.639860
1618271689.776751,1585315.000,20985,2,ER,1,100,1.642842
1618271689.844857,1585381.000,21003,1,ER,1,100,1.646347
1618271689.911415,1585445.500,21022,2,ER,1,100,1.648442
1618271689.977973,1585510.000,21022,2,ER,1,100,1.648402
1618271690.044015,1585574.000,21039,2,ER,1,100,1.650417
1618271690.110057,1585638.000,21039,2,ER,1,100,1.652633
1618271690.177131,1585703.000,21056,1,ER,1,100,1.652109
1618271690.243174,1585767.000,21074,2,ER,1,100,1.653237
1618271690.309216,1585831.000,21074,2,ER,1,100,1.652190
1618271690.376290,1585896.000,21093,1,ER,1,100,1.651263
1618271690.443364,1585961.000,21110,2,ER,1,100,1.650497
1618271690.510438,1586026.000,21110,2,ER,1,100,1.648281
1618271690.576480,1586090.000,21128,1,ER,1,100,1.648402
1618271690.643554,1586155.000,21146,2,ER,1,100,1.647677
1618271690.710628,1586220.000,21146,2,ER,1,100,1.646508
1618271690.778734,1586286.000,21165,1,ER,1,100,1.649893
1618271690.844776,1586350.000,21183,2,ER,1,100,1.649732
1618271690.910818,1586414.000,21183,2,ER,1,100,1.648483
1618271690.977376,1586478.500,21201,2,ER,1,100,1.649248
1618271691.043934,1586543.000,21201,2,ER,1,100,1.649248
1618271691.108945,1586606.000,21217,1,ER,1,100,1.648160
1618271691.176019,1586671.000,21236,2,ER,1,100,1.649289
1618271691.243093,1586736.000,21236,2,ER,1,100,1.649530
1618271691.309135,1586800.000,21254,1,ER,1,100,1.649812
1618271691.376209,1586865.000,21273,2,ER,1,100,1.650618
1618271691.443283,1586930.000,21273,2,ER,1,100,1.651061
1618271691.509325,1586994.000,21290,1,ER,1,100,1.653157
1618271691.575367,1587058.000,21308,2,ER,1,100,1.654849
1618271691.641409,1587122.000,21308,2,ER,1,100,1.656985
1618271691.707967,1587186.500,21326,2,ER,1,100,1.658354
1618271691.774525,1587251.000,21326,2,ER,1,100,1.658354
1618271691.842631,1587317.000,21345,1,ER,1,100,1.658516
1618271691.908674,1587381.000,21362,2,ER,1,100,1.658918
1618271691.974716,1587445.000,21362,2,ER,1,100,1.658435
1618271692.040758,1587509.000,21379,1,ER,1,100,1.659040
1618271692.107316,1587573.500,21397,2,ER,1,100,1.657669
1618271692.173874,1587638.000,21397,2,ER,1,100,1.657951
1618271692.240948,1587703.000,21416,1,ER,1,100,1.656743
1618271692.308022,1587768.000,21434,2,ER,1,100,1.657347
1618271692.375096,1587833.000,21434,2,ER,1,100,1.656622
1618271692.441138,1587897.000,21452,2,ER,1,100,1.657750
1618271692.507180,1587961.000,21452,2,ER,1,100,1.658032
1618271692.573222,1588025.000,21468,1,ER,1,100,1.658516
1618271692.640296,1588090.000,21488,2,ER,1,100,1.657669
1618271692.707371,1588155.000,21488,2,ER,1,100,1.657105
1618271692.773412,1588219.000,21506,1,ER,1,100,1.654607
1618271692.839971,1588283.500,21524,2,ER,1,100,1.654043
1618271692.906529,1588348.000,21524,2,ER,1,100,1.651061
1618271692.972571,1588412.000,21541,1,ER,1,100,1.647354
1618271693.039129,1588476.500,21559,2,ER,1,100,1.645420
1618271693.105687,1588541.000,21559,2,ER,1,100,1.643930
1618271693.171213,1588604.500,21577,2,ER,1,100,1.642398
1618271693.236739,1588668.000,21577,2,ER,1,100,1.641834
1618271693.304845,1588734.000,21596,1,ER,1,100,1.642681
1618271693.370888,1588798.000,21613,2,ER,1,100,1.643486
1618271693.436929,1588862.000,21613,2,ER,1,100,1.645219
1618271693.502972,1588926.000,21630,1,ER,1,100,1.645622
1618271693.569530,1588990.500,21654,2,ER,1,100,1.645300
1618271693.636088,1589055.000,21654,2,ER,1,100,1.646146
1618271693.702646,1589119.500,21673,2,ER,1,100,1.645904
1618271693.769204,1589184.000,21673,2,ER,1,100,1.647113
1618271693.835246,1589248.000,21691,1,ER,1,100,1.646387
1618271693.901804,1589312.500,21709,2,ER,1,100,1.646589
1618271693.968362,1589377.000,21709,2,ER,1,100,1.647193
1618271694.035436,1589442.000,21725,1,ER,1,100,1.648604
1618271694.100963,1589505.500,21744,2,ER,1,100,1.649006
1618271694.166489,1589569.000,21744,2,ER,1,100,1.650860
1618271694.234595,1589635.000,21762,1,ER,1,100,1.652955
1618271694.301669,1589700.000,21781,2,ER,1,100,1.653721
1618271694.368743,1589765.000,21781,2,ER,1,100,1.654164
1618271694.434269,1589828.500,21798,2,ER,1,100,1.654728
1618271694.499795,1589892.000,21798,2,ER,1,100,1.655332
1618271694.566869,1589957.000,21815,1,ER,1,100,1.655373
1618271694.633427,1590021.500,21834,2,ER,1,100,1.655897
1618271694.699985,1590086.000,21834,2,ER,1,100,1.655292
1618271694.766027,1590150.000,21853,1,ER,1,100,1.654889
1618271694.832586,1590214.500,21870,2,ER,1,100,1.655171
1618271694.899143,1590279.000,21870,2,ER,1,100,1.655050
1618271694.966218,1590344.000,21888,1,ER,1,100,1.656340
1618271695.032260,1590408.000,21905,2,ER,1,100,1.657871
1618271695.098302,1590472.000,21905,2,ER,1,100,1.659362
1618271695.165892,1590537.500,21924,2,ER,1,100,1.658838
1618271695.233482,1590603.000,21924,2,ER,1,100,1.658274
1618271695.300556,1590668.000,21942,1,ER,1,100,1.658314
1618271695.366082,1590731.500,21960,2,ER,1,100,1.657226
1618271695.431608,1590795.000,21960,2,ER,1,100,1.657992
1618271695.496619,1590858.000,21976,1,ER,1,100,1.657468
1618271695.563177,1590922.500,21996,2,ER,1,100,1.657307
1618271695.629735,1590987.000,21996,2,ER,1,100,1.657347
1618271695.696809,1591052.000,22014,1,ER,1,100,1.657549
1618271695.763367,1591116.500,22033,2,ER,1,100,1.656743
1618271695.829925,1591181.000,22033,2,ER,1,100,1.658596
1618271695.896999,1591246.000,22050,2,ER,1,100,1.659160
1618271695.964073,1591311.000,22050,2,ER,1,100,1.658677
1618271696.030115,1591375.000,22067,1,ER,1,100,1.659040
1618271696.096673,1591439.500,22085,2,ER,1,100,1.658193
1618271696.163231,1591504.000,22085,2,ER,1,100,1.657710
1618271696.231337,1591570.000,22104,1,ER,1,100,1.658113
1618271696.297895,1591634.500,22121,2,ER,1,100,1.656098
1618271696.364453,1591699.000,22121,2,ER,1,100,1.656823
1618271696.430496,1591763.000,22139,1,ER,1,100,1.656662
1618271696.497569,1591828.000,22156,2,ER,1,100,1.656743
1618271696.564643,1591893.000,22156,2,ER,1,100,1.657428
1618271696.630170,1591956.500,22176,2,ER,1,100,1.658113
1618271696.695696,1592020.000,22176,2,ER,1,100,1.658314
1618271696.762770,1592085.000,22194,1,ER,1,100,1.656783
1618271696.829844,1592150.000,22212,2,ER,1,100,1.656743
1618271696.896918,1592215.000,22212,2,ER,1,100,1.655977
1618271696.961928,1592278.000,22228,1,ER,1,100,1.655332
1618271697.027970,1592342.000,22247,2,ER,1,100,1.655010
1618271697.094012,1592406.000,22247,2,ER,1,100,1.653439
1618271697.161086,1592471.000,22265,1,ER,1,100,1.652351
1618271697.228160,1592536.000,22284,2,ER,1,100,1.651061
1618271697.295234,1592601.000,22284,2,ER,1,100,1.650820
1618271697.361793,1592665.500,22301,2,ER,1,100,1.648563
1618271697.428351,1592730.000,22301,2,ER,1,100,1.647757
1618271697.494393,1592794.000,22318,1,ER,1,100,1.645098
1618271697.560435,1592858.000,22336,2,ER,1,100,1.642761
1618271697.626477,1592922.000,22336,2,ER,1,100,1.640948
1618271697.693551,1592987.000,22356,1,ER,1,100,1.639497
1618271697.760109,1593051.500,22373,2,ER,1,100,1.638571
1618271697.826667,1593116.000,22373,2,ER,1,100,1.637886
1618271697.893741,1593181.000,22390,2,ER,1,100,1.638047
1618271697.960815,1593246.000,22390,2,ER,1,100,1.637362
1618271698.027889,1593311.000,22408,1,ER,1,100,1.637684
1618271698.094963,1593376.000,22427,2,ER,1,100,1.638933
1618271698.162037,1593441.000,22427,2,ER,1,100,1.638168
1618271698.229111,1593506.000,22445,1,ER,1,100,1.637926
1618271698.295154,1593570.000,22463,2,ER,1,100,1.638691
1618271698.361196,1593634.000,22463,2,ER,1,100,1.639417
1618271698.428270,1593699.000,22479,1,ER,1,100,1.639981
1618271698.495344,1593764.000,22498,2,ER,1,100,1.640263
1618271698.562418,1593829.000,22498,2,ER,1,100,1.642398
1618271698.629492,1593894.000,22517,1,ER,1,100,1.642036
1618271698.696566,1593959.000,22536,2,ER,1,100,1.643003
1618271698.763640,1594024.000,22536,2,ER,1,100,1.644776
1618271698.829682,1594088.000,22558,3,ER,1,100,1.647072
1618271698.895724,1594152.000,22558,3,ER,1,100,1.648039
1618271698.961766,1594216.000,22558,3,ER,1,100,1.649087
1618271699.028324,1594280.500,22576,2,ER,1,100,1.647435
1618271699.094882,1594345.000,22576,2,ER,1,100,1.648362
1618271699.161957,1594410.000,22595,1,ER,1,100,1.647516
1618271699.227483,1594473.500,22612,2,ER,1,100,1.647636
1618271699.293009,1594537.000,22612,2,ER,1,100,1.647838
1618271699.360083,1594602.000,22630,1,ER,1,100,1.647878
1618271699.426125,1594666.000,22647,2,ER,1,100,1.647838
1618271699.492167,1594730.000,22647,2,ER,1,100,1.649047
1618271699.559241,1594795.000,22666,2,ER,1,100,1.651384
1618271699.626315,1594860.000,22666,2,ER,1,100,1.651505
1618271699.694421,1594926.000,22685,1,ER,1,100,1.655010
1618271699.760979,1594990.500,22703,2,ER,1,100,1.655897
1618271699.827537,1595055.000,22703,2,ER,1,100,1.655615
1618271699.892548,1595118.000,22720,1,ER,1,100,1.657307
1618271699.959106,1595182.500,22738,2,ER,1,100,1.656823
1618271700.025664,1595247.000,22738,2,ER,1,100,1.656864
1618271700.092738,1595312.000,22756,2,ER,1,100,1.656461
1618271700.159812,1595377.000,22756,2,ER,1,100,1.656582
1618271700.225854,1595441.000,22775,1,ER,1,100,1.656380
1618271700.292928,1595506.000,22792,2,ER,1,100,1.656018
1618271700.360002,1595571.000,22792,2,ER,1,100,1.656340
1618271700.427076,1595636.000,22809,1,ER,1,100,1.656219
1618271700.493118,1595700.000,22827,2,ER,1,100,1.653640
1618271700.559160,1595764.000,22827,2,ER,1,100,1.650417
1618271700.627266,1595830.000,22847,1,ER,1,100,1.647959
1618271700.693824,1595894.500,22864,2,ER,1,100,1.644937
1618271700.760382,1595959.000,22864,2,ER,1,100,1.640948
1618271700.825392,1596022.000,22882,1,ER,1,100,1.636113
1618271700.891951,1596086.500,22899,2,ER,1,100,1.632406
1618271700.958509,1596151.000,22899,2,ER,1,100,1.629344
1618271701.024551,1596215.000,22918,2,ER,1,100,1.626080
1618271701.090593,1596279.000,22918,2,ER,1,100,1.626644
1618271701.156635,1596343.000,22936,1,ER,1,100,1.626442
1618271701.224225,1596408.500,22954,2,ER,1,100,1.625072
1618271701.291815,1596474.000,22954,2,ER,1,100,1.623380
1618271701.357857,1596538.000,22970,1,ER,1,100,1.622655
1618271701.423383,1596601.500,22989,2,ER,1,100,1.624146
1618271701.488909,1596665.000,22989,2,ER,1,100,1.623702
1618271701.555984,1596730.000,23007,1,ER,1,100,1.623501
1618271701.623058,1596795.000,23027,2,ER,1,100,1.623098
1618271701.690132,1596860.000,23027,2,ER,1,100,1.621768
1618271701.757722,1596925.500,23044,2,ER,1,100,1.620318
1618271701.825312,1596991.000,23044,2,ER,1,100,1.619955
1618271701.891354,1597055.000,23061,1,ER,1,100,1.618142
1618271701.958428,1597120.000,23079,2,ER,1,100,1.616248
1618271702.025502,1597185.000,23079,2,ER,1,100,1.616248
1618271702.091544,1597249.000,23098,1,ER,1,100,1.615926
1618271702.158102,1597313.500,23116,2,ER,1,100,1.618021
1618271702.224660,1597378.000,23116,2,ER,1,100,1.620640
1618271702.289670,1597441.000,23134,1,ER,1,100,1.623501
1618271702.356229,1597505.500,23150,2,ER,1,100,1.626523
1618271702.422786,1597570.000,23150,2,ER,1,100,1.630230
1618271702.489345,1597634.500,23169,2,ER,1,100,1.633413
1618271702.555903,1597699.000,23169,2,ER,1,100,1.637201
1618271702.622977,1597764.000,23188,1,ER,1,100,1.641512
1618271702.689019,1597828.000,23207,2,ER,1,100,1.647878
1618271702.755061,1597892.000,23207,2,ER,1,100,1.654930
1618271702.822135,1597957.000,23224,2,ER,1,100,1.657105
1618271702.889209,1598022.000,23224,2,ER,1,100,1.660329
1618271702.956283,1598087.000,23241,1,ER,1,100,1.664116
1618271703.021809,1598150.500,23259,2,ER,1,100,1.665809
1618271703.087336,1598214.000,23259,2,ER,1,100,1.668871
1618271703.154409,1598279.000,23278,1,ER,1,100,1.671047
1618271703.221483,1598344.000,23295,2,ER,1,100,1.671369
1618271703.288558,1598409.000,23295,2,ER,1,100,1.673464
1618271703.353568,1598472.000,23313,1,ER,1,100,1.674794
1618271703.420642,1598537.000,23330,2,ER,1,100,1.676648
1618271703.487716,1598602.000,23330,2,ER,1,100,1.679105
1618271703.554274,1598666.500,23349,2,ER,1,100,1.679952
1618271703.620832,1598731.000,23349,2,ER,1,100,1.679267
1618271703.686874,1598795.000,23368,1,ER,1,100,1.678501
1618271703.753432,1598859.500,23386,2,ER,1,100,1.676607
1618271703.819990,1598924.000,23386,2,ER,1,100,1.674512
1618271703.887064,1598989.000,23402,1,ER,1,100,1.671853
1618271703.953106,1599053.000,23421,2,ER,1,100,1.668347
1618271704.019149,1599117.000,23421,2,ER,1,100,1.665728
1618271704.087255,1599183.000,23439,1,ER,1,100,1.661981
1618271704.154329,1599248.000,23464,2,ER,1,100,1.659684
1618271704.221403,1599313.000,23464,2,ER,1,100,1.658274
1618271704.287445,1599377.000,23481,2,ER,1,100,1.659443
1618271704.353487,1599441.000,23481,2,ER,1,100,1.659966
1618271704.417465,1599503.000,23498,1,ER,1,100,1.658798
1618271704.485055,1599568.500,23516,2,ER,1,100,1.656823
1618271704.552645,1599634.000,23516,2,ER,1,100,1.655494
1618271704.619719,1599699.000,23536,1,ER,1,100,1.655373
1618271704.686277,1599763.500,23553,2,ER,1,100,1.653922
1618271704.752835,1599828.000,23553,2,ER,1,100,1.652431
1618271704.819909,1599893.000,23571,1,ER,1,100,1.654446
1618271704.886467,1599957.500,23588,2,ER,1,100,1.651021
1618271704.953026,1600022.000,23588,2,ER,1,100,1.651505
1618271705.019068,1600086.000,23607,2,ER,1,100,1.651908
1618271705.085110,1600150.000,23607,2,ER,1,100,1.652512
1618271705.154248,1600217.000,23625,1,ER,1,100,1.655050
1618271705.220290,1600281.000,23643,2,ER,1,100,1.656783
1618271705.286332,1600345.000,23643,2,ER,1,100,1.657065
1618271705.352374,1600409.000,23659,1,ER,1,100,1.655937
1618271705.419448,1600474.000,23678,2,ER,1,100,1.656944
1618271705.486522,1600539.000,23678,2,ER,1,100,1.657468
1618271705.553596,1600604.000,23696,1,ER,1,100,1.657508
1618271705.620154,1600668.500,23715,2,ER,1,100,1.657790
1618271705.686712,1600733.000,23715,2,ER,1,100,1.657911
1618271705.753786,1600798.000,23732,1,ER,1,100,1.657750
1618271705.819829,1600862.000,23750,2,ER,1,100,1.657669
1618271705.885871,1600926.000,23750,2,ER,1,100,1.658274
1618271705.952429,1600990.500,23768,2,ER,1,100,1.660007
1618271706.018987,1601055.000,23768,2,ER,1,100,1.660974
1618271706.086061,1601120.000,23787,1,ER,1,100,1.663270
1618271706.153135,1601185.000,23804,2,ER,1,100,1.662263
1618271706.220209,1601250.000,23804,2,ER,1,100,1.661900
1618271706.285219,1601313.000,23821,1,ER,1,100,1.662021
1618271706.352293,1601378.000,23839,2,ER,1,100,1.661618
1618271706.419367,1601443.000,23839,2,ER,1,100,1.660974
1618271706.486441,1601508.000,23858,1,ER,1,100,1.660248
1618271706.552483,1601572.000,23877,2,ER,1,100,1.660087
1618271706.618526,1601636.000,23877,2,ER,1,100,1.659724
1618271706.684568,1601700.000,23895,2,ER,1,100,1.659886
1618271706.750610,1601764.000,23895,2,ER,1,100,1.659886
1618271706.816652,1601828.000,23911,1,ER,1,100,1.659523
1618271706.882694,1601892.000,23930,2,ER,1,100,1.662223
1618271706.948736,1601956.000,23930,2,ER,1,100,1.662223
1618271707.015810,1602021.000,23948,1,ER,1,100,1.662343
1618271707.082884,1602086.000,23966,2,ER,1,100,1.662263
1618271707.149958,1602151.000,23966,2,ER,1,100,1.662263
1618271707.214968,1602214.000,23983,1,ER,1,100,1.660772
1618271707.282558,1602279.500,24001,2,ER,1,100,1.660732
1618271707.350148,1602345.000,24001,2,ER,1,100,1.659201
1618271707.416707,1602409.500,24019,2,ER,1,100,1.658717
1618271707.483265,1602474.000,24019,2,ER,1,100,1.658072
1618271707.549307,1602538.000,24038,1,ER,1,100,1.657428
1618271707.616381,1602603.000,24056,2,ER,1,100,1.657186
1618271707.683455,1602668.000,24056,2,ER,1,100,1.657790
1618271707.747433,1602730.000,24073,1,ER,1,100,1.659362
1618271707.813991,1602794.500,24091,2,ER,1,100,1.658838
1618271707.880549,1602859.000,24091,2,ER,1,100,1.658717
1618271707.947623,1602924.000,24110,1,ER,1,100,1.659362
1618271708.014181,1602988.500,24128,2,ER,1,100,1.658798
