EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1618271778.778837,1671565.000,36307,1,T0,1,100,34.773
1618271778.911953,1671694.000,36326,1,T0,1,100,34.779
1618271779.046101,1671824.000,36344,1,T0,1,100,34.779
1618271779.179217,1671953.000,36363,1,T0,1,100,34.800
1618271779.312334,1672082.000,36397,1,T0,1,100,34.806
1618271779.447514,1672213.000,36415,1,T0,1,100,34.763
1618271779.579598,1672341.000,36435,1,T0,1,100,34.816
1618271779.713746,1672471.000,36469,1,T0,1,100,34.800
1618271779.845830,1672599.000,36487,1,T0,1,100,34.816
1618271779.978946,1672728.000,36506,1,T0,1,100,34.795
1618271780.112062,1672857.000,36524,1,T0,1,100,34.800
1618271780.244147,1672985.000,36558,1,T0,1,100,34.806
1618271780.377263,1673114.000,36577,1,T0,1,100,34.816
1618271780.510379,1673243.000,36596,1,T0,1,100,34.822
1618271780.643495,1673372.000,36614,1,T0,1,100,34.800
1618271780.775579,1673500.000,36649,1,T0,1,100,34.795
1618271780.909728,1673630.000,36667,1,T0,1,100,34.773
1618271781.043876,1673760.000,36686,1,T0,1,100,34.789
1618271781.176992,1673889.000,36720,1,T0,1,100,34.795
1618271781.311140,1674019.000,36738,1,T0,1,100,34.816
1618271781.443224,1674147.000,36757,1,T0,1,100,34.838
1618271781.576340,1674276.000,36776,1,T0,1,100,34.789
1618271781.710488,1674406.000,36810,1,T0,1,100,34.757
1618271781.842573,1674534.000,36829,1,T0,1,100,34.789
1618271781.976721,1674664.000,36847,1,T0,1,100,34.768
1618271782.108805,1674792.000,36865,1,T0,1,100,34.811
1618271782.240889,1674920.000,36900,1,T0,1,100,34.816
1618271782.374005,1675049.000,36918,1,T0,1,100,34.827
1618271782.506090,1675177.000,36938,1,T0,1,100,34.806
1618271782.639206,1675306.000,36972,1,T0,1,100,34.822
1618271782.772322,1675435.000,36990,1,T0,1,100,34.832
1618271782.906470,1675565.000,37009,1,T0,1,100,34.779
1618271783.037522,1675692.000,37027,1,T0,1,100,34.811
1618271783.171670,1675822.000,37061,1,T0,1,100,34.870
1618271783.304787,1675951.000,37080,1,T0,1,100,34.848
1618271783.436871,1676079.000,37098,1,T0,1,100,34.800
1618271783.569987,1676208.000,37118,1,T0,1,100,34.832
1618271783.703619,1676337.500,37157,2,T0,1,100,34.848
1618271783.837251,1676467.000,37157,2,T0,1,100,34.859
1618271783.969336,1676595.000,37192,1,T0,1,100,34.784
1618271784.101420,1676723.000,37210,1,T0,1,100,34.822
1618271784.235568,1676853.000,37229,1,T0,1,100,34.832
1618271784.366620,1676980.000,37247,1,T0,1,100,34.822
1618271784.500768,1677110.000,37282,1,T0,1,100,34.806
1618271784.632853,1677238.000,37301,1,T0,1,100,34.832
1618271784.765969,1677367.000,37319,1,T0,1,100,34.811
1618271784.900117,1677497.000,37354,1,T0,1,100,34.822
1618271785.034265,1677627.000,37372,1,T0,1,100,34.822
1618271785.167381,1677756.000,37390,1,T0,1,100,34.822
1618271785.298433,1677883.000,37409,1,T0,1,100,34.827
1618271785.431550,1678012.000,37444,1,T0,1,100,34.832
1618271785.564666,1678141.000,37462,1,T0,1,100,34.822
1618271785.696750,1678269.000,37481,1,T0,1,100,34.832
1618271785.829866,1678398.000,37499,1,T0,1,100,34.843
1618271785.961950,1678526.000,37533,1,T0,1,100,34.811
1618271786.097130,1678657.000,37552,1,T0,1,100,34.859
1618271786.228183,1678784.000,37570,1,T0,1,100,34.843
1618271786.362331,1678914.000,37588,1,T0,1,100,34.859
1618271786.496479,1679044.000,37624,1,T0,1,100,34.838
1618271786.629595,1679173.000,37642,1,T0,1,100,34.843
1618271786.762711,1679302.000,37661,1,T0,1,100,34.827
1618271786.895827,1679431.000,37696,1,T0,1,100,34.875
1618271787.028944,1679560.000,37713,1,T0,1,100,34.806
1618271787.162060,1679689.000,37732,1,T0,1,100,34.800
1618271787.295176,1679818.000,37750,1,T0,1,100,34.832
1618271787.427260,1679946.000,37785,1,T0,1,100,34.865
1618271787.559344,1680074.000,37804,1,T0,1,100,34.816
1618271787.693492,1680204.000,37822,1,T0,1,100,34.811
1618271787.827640,1680334.000,37841,1,T0,1,100,34.816
1618271787.960757,1680463.000,37875,1,T0,1,100,34.811
1618271788.093873,1680592.000,37893,1,T0,1,100,34.859
1618271788.226989,1680721.000,37912,1,T0,1,100,34.827
1618271788.362169,1680852.000,37946,1,T0,1,100,34.838
1618271788.494253,1680980.000,37965,1,T0,1,100,34.822
1618271788.628401,1681110.000,37984,1,T0,1,100,34.848
1618271788.761517,1681239.000,38002,1,T0,1,100,34.859
1618271788.894634,1681368.000,38036,1,T0,1,100,34.854
1618271789.027750,1681497.000,38060,1,T0,1,100,34.795
1618271789.159834,1681625.000,38078,1,T0,1,100,34.838
1618271789.293982,1681755.000,38097,1,T0,1,100,34.827
1618271789.427098,1681884.000,38115,1,T0,1,100,34.806
1618271789.560214,1682013.000,38151,1,T0,1,100,34.881
1618271789.692299,1682141.000,38169,1,T0,1,100,34.859
1618271789.825415,1682270.000,38187,1,T0,1,100,34.843
1618271789.959563,1682400.000,38206,1,T0,1,100,34.865
1618271790.091647,1682528.000,38240,1,T0,1,100,34.848
1618271790.225795,1682658.000,38258,1,T0,1,100,34.881
1618271790.358911,1682787.000,38277,1,T0,1,100,34.891
1618271790.494091,1682918.000,38312,1,T0,1,100,34.848
1618271790.627208,1683047.000,38330,1,T0,1,100,34.848
1618271790.759292,1683175.000,38349,1,T0,1,100,34.865
1618271790.893440,1683305.000,38367,1,T0,1,100,34.838
1618271791.024492,1683432.000,38401,1,T0,1,100,34.806
1618271791.158640,1683562.000,38420,1,T0,1,100,34.816
1618271791.290725,1683690.000,38438,1,T0,1,100,34.843
1618271791.422809,1683818.000,38457,1,T0,1,100,34.870
1618271791.556957,1683948.000,38492,1,T0,1,100,34.859
1618271791.690073,1684077.000,38510,1,T0,1,100,34.843
1618271791.823189,1684206.000,38529,1,T0,1,100,34.848
1618271791.955273,1684334.000,38564,1,T0,1,100,34.822
1618271792.088390,1684463.000,38581,1,T0,1,100,34.838
1618271792.221506,1684592.000,38600,1,T0,1,100,34.843
1618271792.353590,1684720.000,38618,1,T0,1,100,34.870
1618271792.487738,1684850.000,38653,1,T0,1,100,34.859
1618271792.619822,1684978.000,38672,1,T0,1,100,34.870
1618271792.755002,1685109.000,38690,1,T0,1,100,34.854
1618271792.886055,1685236.000,38709,1,T0,1,100,34.859
1618271793.019171,1685365.000,38743,1,T0,1,100,34.848
1618271793.153319,1685495.000,38761,1,T0,1,100,34.854
1618271793.285403,1685623.000,38780,1,T0,1,100,34.886
1618271793.418519,1685752.000,38816,1,T0,1,100,34.854
1618271793.550604,1685880.000,38833,1,T0,1,100,34.875
1618271793.682688,1686008.000,38852,1,T0,1,100,34.843
1618271793.816836,1686138.000,38870,1,T0,1,100,34.865
1618271793.948920,1686266.000,38904,1,T0,1,100,34.854
1618271794.083068,1686396.000,38923,1,T0,1,100,34.854
1618271794.215153,1686524.000,38941,1,T0,1,100,34.907
1618271794.349300,1686654.000,38965,1,T0,1,100,34.870
1618271794.483449,1686784.000,38984,1,T0,1,100,34.854
1618271794.616565,1686913.000,39003,1,T0,1,100,34.832
1618271794.749681,1687042.000,39037,1,T0,1,100,34.891
1618271794.881765,1687170.000,39055,1,T0,1,100,34.865
1618271795.016945,1687301.000,39074,1,T0,1,100,34.854
1618271795.147997,1687428.000,39092,1,T0,1,100,34.865
1618271795.281114,1687557.000,39126,1,T0,1,100,34.875
1618271795.414230,1687686.000,39145,1,T0,1,100,34.838
1618271795.546314,1687814.000,39164,1,T0,1,100,34.865
1618271795.679430,1687943.000,39199,1,T0,1,100,34.875
1618271795.811514,1688071.000,39217,1,T0,1,100,34.881
1618271795.945662,1688201.000,39235,1,T0,1,100,34.870
1618271796.079811,1688331.000,39254,1,T0,1,100,34.902
1618271796.212927,1688460.000,39288,1,T0,1,100,34.865
1618271796.346043,1688589.000,39306,1,T0,1,100,34.865
1618271796.478127,1688717.000,39326,1,T0,1,100,34.848
1618271796.612275,1688847.000,39360,1,T0,1,100,34.886
1618271796.744359,1688975.000,39378,1,T0,1,100,34.875
1618271796.877476,1689104.000,39397,1,T0,1,100,34.897
1618271797.010592,1689233.000,39415,1,T0,1,100,34.897
1618271797.143708,1689362.000,39449,1,T0,1,100,34.891
1618271797.276824,1689491.000,39468,1,T0,1,100,34.854
1618271797.407876,1689618.000,39486,1,T0,1,100,34.854
1618271797.542025,1689748.000,39506,1,T0,1,100,34.859
1618271797.674109,1689876.000,39540,1,T0,1,100,34.854
1618271797.808257,1690006.000,39558,1,T0,1,100,34.886
1618271797.941373,1690135.000,39577,1,T0,1,100,34.865
1618271798.074489,1690264.000,39612,1,T0,1,100,34.902
1618271798.208637,1690394.000,39629,1,T0,1,100,34.843
1618271798.342785,1690524.000,39648,1,T0,1,100,34.907
1618271798.475902,1690653.000,39667,1,T0,1,100,34.843
1618271798.607986,1690781.000,39701,1,T0,1,100,34.832
1618271798.742134,1690911.000,39720,1,T0,1,100,34.891
1618271798.875250,1691040.000,39738,1,T0,1,100,34.902
1618271799.007334,1691168.000,39757,1,T0,1,100,34.902
1618271799.140450,1691297.000,39791,1,T0,1,100,34.934
1618271799.272535,1691425.000,39809,1,T0,1,100,34.838
1618271799.406683,1691555.000,39828,1,T0,1,100,34.870
1618271799.538767,1691683.000,39847,1,T0,1,100,34.865
1618271799.670851,1691811.000,39870,1,T0,1,100,34.843
1618271799.804999,1691941.000,39904,1,T0,1,100,34.907
1618271799.938116,1692070.000,39922,1,T0,1,100,34.886
1618271800.072264,1692200.000,39941,1,T0,1,100,34.897
1618271800.205380,1692329.000,39959,1,T0,1,100,34.870
1618271800.337464,1692457.000,39993,1,T0,1,100,34.902
1618271800.471612,1692587.000,40013,1,T0,1,100,34.875
1618271800.603696,1692715.000,40031,1,T0,1,100,34.918
1618271800.736813,1692844.000,40050,1,T0,1,100,34.881
1618271800.868897,1692972.000,40084,1,T0,1,100,34.907
1618271801.003045,1693102.000,40102,1,T0,1,100,34.891
1618271801.137193,1693232.000,40121,1,T0,1,100,34.902
1618271801.269277,1693360.000,40156,1,T0,1,100,34.907
1618271801.403425,1693490.000,40174,1,T0,1,100,34.913
1618271801.536541,1693619.000,40193,1,T0,1,100,34.924
1618271801.671721,1693750.000,40211,1,T0,1,100,34.907
1618271801.803806,1693878.000,40245,1,T0,1,100,34.870
1618271801.936922,1694007.000,40264,1,T0,1,100,34.929
1618271802.070038,1694136.000,40282,1,T0,1,100,34.875
1618271802.202122,1694264.000,40317,1,T0,1,100,34.897
1618271802.336270,1694394.000,40335,1,T0,1,100,34.875
1618271802.468354,1694522.000,40354,1,T0,1,100,34.891
1618271802.601471,1694651.000,40373,1,T0,1,100,34.881
1618271802.736651,1694782.000,40407,1,T0,1,100,34.881
1618271802.868735,1694910.000,40425,1,T0,1,100,34.924
1618271803.002883,1695040.000,40444,1,T0,1,100,34.913
1618271803.134967,1695168.000,40462,1,T0,1,100,34.886
1618271803.269115,1695298.000,40496,1,T0,1,100,34.886
1618271803.402231,1695427.000,40515,1,T0,1,100,34.913
1618271803.535348,1695556.000,40534,1,T0,1,100,34.886
1618271803.669496,1695686.000,40552,1,T0,1,100,34.924
1618271803.802612,1695815.000,40587,1,T0,1,100,34.870
1618271803.936760,1695945.000,40605,1,T0,1,100,34.886
1618271804.067812,1696072.000,40624,1,T0,1,100,34.886
1618271804.201960,1696202.000,40659,1,T0,1,100,34.902
1618271804.335077,1696331.000,40676,1,T0,1,100,34.902
1618271804.468193,1696460.000,40696,1,T0,1,100,34.934
1618271804.601309,1696589.000,40714,1,T0,1,100,34.913
1618271804.733393,1696717.000,40748,1,T0,1,100,34.924
1618271804.867025,1696846.500,40772,2,T0,1,100,34.897
1618271805.000657,1696976.000,40772,2,T0,1,100,34.907
1618271805.132742,1697104.000,40807,1,T0,1,100,34.881
1618271805.266890,1697234.000,40825,1,T0,1,100,34.886
1618271805.401038,1697364.000,40844,1,T0,1,100,34.870
1618271805.534154,1697493.000,40879,1,T0,1,100,34.886
1618271805.667270,1697622.000,40897,1,T0,1,100,34.907
1618271805.800386,1697751.000,40916,1,T0,1,100,34.891
1618271805.932471,1697879.000,40934,1,T0,1,100,34.929
1618271806.065587,1698008.000,40968,1,T0,1,100,34.907
1618271806.198703,1698137.000,40987,1,T0,1,100,34.929
1618271806.329755,1698264.000,41005,1,T0,1,100,34.929
1618271806.463903,1698394.000,41041,1,T0,1,100,34.897
1618271806.597019,1698523.000,41059,1,T0,1,100,34.950
1618271806.729104,1698651.000,41077,1,T0,1,100,34.902
1618271806.862220,1698780.000,41096,1,T0,1,100,34.918
1618271806.994304,1698908.000,41130,1,T0,1,100,34.907
1618271807.128452,1699038.000,41148,1,T0,1,100,34.950
1618271807.260536,1699166.000,41167,1,T0,1,100,34.940
1618271807.393653,1699295.000,41185,1,T0,1,100,34.961
1618271807.526769,1699424.000,41220,1,T0,1,100,34.902
1618271807.659885,1699553.000,41239,1,T0,1,100,34.950
1618271807.794033,1699683.000,41257,1,T0,1,100,34.934
1618271807.926117,1699811.000,41291,1,T0,1,100,34.897
1618271808.059233,1699940.000,41310,1,T0,1,100,34.902
1618271808.192350,1700069.000,41328,1,T0,1,100,34.929
1618271808.326498,1700199.000,41347,1,T0,1,100,34.956
1618271808.458582,1700327.000,41365,1,T0,1,100,34.929
1618271808.589634,1700454.000,41400,1,T0,1,100,34.934
1618271808.723782,1700584.000,41419,1,T0,1,100,34.950
1618271808.856899,1700713.000,41437,1,T0,1,100,34.929
1618271808.990015,1700842.000,41471,1,T0,1,100,34.918
1618271809.123131,1700971.000,41490,1,T0,1,100,34.924
1618271809.256247,1701100.000,41508,1,T0,1,100,34.907
1618271809.391427,1701231.000,41527,1,T0,1,100,34.907
1618271809.523511,1701359.000,41562,1,T0,1,100,34.945
1618271809.657659,1701489.000,41580,1,T0,1,100,34.897
1618271809.789743,1701617.000,41599,1,T0,1,100,34.950
1618271809.922860,1701746.000,41634,1,T0,1,100,34.950
1618271810.055976,1701875.000,41651,1,T0,1,100,34.961
1618271810.188060,1702003.000,41675,1,T0,1,100,34.961
1618271810.321176,1702132.000,41693,1,T0,1,100,34.918
1618271810.454293,1702261.000,41713,1,T0,1,100,34.972
1618271810.587409,1702390.000,41731,1,T0,1,100,34.924
1618271810.719493,1702518.000,41765,1,T0,1,100,34.934
1618271810.852609,1702647.000,41784,1,T0,1,100,34.956
1618271810.986757,1702777.000,41802,1,T0,1,100,34.934
1618271811.120905,1702907.000,41821,1,T0,1,100,34.956
1618271811.255053,1703037.000,41855,1,T0,1,100,34.945
1618271811.388170,1703166.000,41873,1,T0,1,100,34.945
1618271811.521286,1703295.000,41893,1,T0,1,100,34.966
1618271811.656466,1703426.000,41911,1,T0,1,100,34.924
1618271811.788550,1703554.000,41945,1,T0,1,100,34.950
1618271811.922698,1703684.000,41964,1,T0,1,100,34.945
1618271812.054782,1703812.000,41982,1,T0,1,100,34.945
1618271812.186866,1703940.000,42016,1,T0,1,100,34.918
1618271812.319983,1704069.000,42035,1,T0,1,100,34.950
1618271812.452067,1704197.000,42054,1,T0,1,100,34.961
1618271812.585183,1704326.000,42073,1,T0,1,100,34.940
1618271812.718299,1704455.000,42107,1,T0,1,100,34.934
1618271812.852447,1704585.000,42125,1,T0,1,100,34.929
1618271812.984531,1704713.000,42144,1,T0,1,100,34.929
1618271813.118680,1704843.000,42179,1,T0,1,100,34.966
1618271813.252828,1704973.000,42196,1,T0,1,100,34.918
1618271813.384912,1705101.000,42215,1,T0,1,100,34.907
1618271813.519060,1705231.000,42234,1,T0,1,100,34.950
1618271813.651144,1705359.000,42268,1,T0,1,100,34.961
1618271813.786324,1705490.000,42287,1,T0,1,100,34.972
1618271813.918408,1705618.000,42305,1,T0,1,100,34.934
1618271814.050493,1705746.000,42324,1,T0,1,100,34.934
1618271814.184641,1705876.000,42358,1,T0,1,100,34.988
1618271814.315693,1706003.000,42376,1,T0,1,100,34.950
1618271814.449841,1706133.000,42396,1,T0,1,100,34.950
1618271814.581925,1706261.000,42431,1,T0,1,100,34.966
1618271814.715042,1706390.000,42448,1,T0,1,100,34.966
1618271814.849190,1706520.000,42467,1,T0,1,100,34.940
1618271814.983338,1706650.000,42485,1,T0,1,100,34.945
1618271815.117486,1706780.000,42519,1,T0,1,100,34.961
1618271815.248538,1706907.000,42538,1,T0,1,100,34.956
1618271815.381654,1707036.000,42556,1,T0,1,100,34.945
1618271815.514771,1707165.000,42581,1,T0,1,100,34.972
1618271815.646855,1707293.000,42599,1,T0,1,100,34.956
1618271815.779971,1707422.000,42618,1,T0,1,100,34.956
1618271815.912055,1707550.000,42652,1,T0,1,100,34.918
1618271816.047235,1707681.000,42670,1,T0,1,100,35.004
1618271816.178288,1707808.000,42689,1,T0,1,100,35.004
1618271816.311404,1707937.000,42707,1,T0,1,100,34.940
1618271816.445552,1708067.000,42742,1,T0,1,100,34.972
1618271816.578668,1708196.000,42761,1,T0,1,100,34.961
1618271816.711784,1708325.000,42779,1,T0,1,100,35.025
1618271816.844900,1708454.000,42813,1,T0,1,100,34.902
1618271816.978016,1708583.000,42832,1,T0,1,100,34.966
1618271817.111133,1708712.000,42850,1,T0,1,100,34.988
1618271817.244249,1708841.000,42869,1,T0,1,100,34.993
1618271817.377365,1708970.000,42904,1,T0,1,100,34.934
1618271817.509449,1709098.000,42922,1,T0,1,100,34.966
1618271817.643597,1709228.000,42941,1,T0,1,100,34.956
1618271817.777745,1709358.000,42959,1,T0,1,100,34.961
1618271817.910861,1709487.000,42993,1,T0,1,100,34.977
1618271818.043977,1709616.000,43012,1,T0,1,100,34.972
1618271818.176062,1709744.000,43030,1,T0,1,100,35.004
1618271818.311242,1709875.000,43065,1,T0,1,100,34.950
1618271818.442294,1710002.000,43084,1,T0,1,100,34.977
1618271818.576442,1710132.000,43102,1,T0,1,100,34.993
1618271818.709558,1710261.000,43121,1,T0,1,100,34.966
1618271818.842674,1710390.000,43156,1,T0,1,100,34.988
1618271818.975791,1710519.000,43173,1,T0,1,100,34.982
1618271819.107875,1710647.000,43192,1,T0,1,100,34.924
1618271819.242023,1710777.000,43210,1,T0,1,100,34.982
1618271819.375139,1710906.000,43245,1,T0,1,100,35.015
1618271819.508255,1711035.000,43264,1,T0,1,100,34.982
1618271819.640340,1711163.000,43282,1,T0,1,100,35.009
1618271819.772424,1711291.000,43301,1,T0,1,100,34.929
1618271819.906572,1711421.000,43335,1,T0,1,100,34.993
1618271820.038656,1711549.000,43353,1,T0,1,100,34.999
1618271820.171772,1711678.000,43372,1,T0,1,100,35.009
1618271820.304888,1711807.000,43407,1,T0,1,100,34.956
1618271820.439037,1711937.000,43425,1,T0,1,100,34.993
1618271820.572153,1712066.000,43444,1,T0,1,100,34.999
1618271820.704237,1712194.000,43462,1,T0,1,100,35.020
1618271820.838385,1712324.000,43485,1,T0,1,100,34.988
1618271820.969437,1712451.000,43503,1,T0,1,100,35.004
1618271821.103585,1712581.000,43537,1,T0,1,100,34.977
1618271821.235670,1712709.000,43556,1,T0,1,100,34.982
1618271821.367754,1712837.000,43574,1,T0,1,100,34.956
1618271821.501902,1712967.000,43610,1,T0,1,100,35.009
1618271821.635018,1713096.000,43628,1,T0,1,100,34.982
1618271821.768134,1713225.000,43646,1,T0,1,100,34.961
1618271821.900219,1713353.000,43665,1,T0,1,100,35.015
1618271822.032303,1713481.000,43699,1,T0,1,100,34.999
1618271822.165419,1713610.000,43717,1,T0,1,100,34.988
1618271822.297503,1713738.000,43736,1,T0,1,100,34.988
1618271822.431651,1713868.000,43755,1,T0,1,100,34.972
1618271822.563736,1713996.000,43789,1,T0,1,100,34.972
1618271822.698916,1714127.000,43808,1,T0,1,100,34.999
1618271822.831000,1714255.000,43826,1,T0,1,100,34.966
1618271822.964116,1714384.000,43860,1,T0,1,100,35.009
1618271823.098264,1714514.000,43879,1,T0,1,100,34.982
1618271823.230348,1714642.000,43897,1,T0,1,100,35.009
1618271823.363465,1714771.000,43916,1,T0,1,100,35.015
1618271823.495549,1714899.000,43951,1,T0,1,100,34.993
1618271823.627633,1715027.000,43969,1,T0,1,100,34.972
1618271823.761781,1715157.000,43988,1,T0,1,100,34.961
1618271823.893865,1715285.000,44006,1,T0,1,100,35.004
1618271824.028013,1715415.000,44040,1,T0,1,100,34.999
1618271824.160098,1715543.000,44059,1,T0,1,100,34.988
1618271824.294246,1715673.000,44077,1,T0,1,100,34.999
1618271824.428394,1715803.000,44112,1,T0,1,100,35.009
1618271824.561510,1715932.000,44131,1,T0,1,100,35.015
1618271824.695658,1716062.000,44149,1,T0,1,100,34.977
1618271824.827742,1716190.000,44168,1,T0,1,100,35.052
1618271824.962922,1716321.000,44202,1,T0,1,100,35.025
1618271825.093975,1716448.000,44220,1,T0,1,100,35.009
1618271825.227091,1716577.000,44239,1,T0,1,100,35.009
1618271825.361239,1716707.000,44275,1,T0,1,100,35.015
1618271825.493323,1716835.000,44292,1,T0,1,100,35.015
1618271825.626439,1716964.000,44311,1,T0,1,100,34.982
1618271825.758524,1717092.000,44329,1,T0,1,100,35.015
1618271825.892672,1717222.000,44363,1,T0,1,100,34.993
1618271826.027852,1717353.000,44387,1,T0,1,100,34.961
1618271826.160968,1717482.000,44405,1,T0,1,100,35.009
1618271826.295116,1717612.000,44424,1,T0,1,100,35.020
1618271826.427200,1717740.000,44443,1,T0,1,100,34.977
1618271826.561348,1717870.000,44462,1,T0,1,100,34.966
1618271826.694464,1717999.000,44496,1,T0,1,100,35.015
1618271826.827580,1718128.000,44514,1,T0,1,100,35.015
1618271826.960697,1718257.000,44533,1,T0,1,100,35.009
1618271827.093813,1718386.000,44551,1,T0,1,100,34.988
1618271827.227961,1718516.000,44585,1,T0,1,100,35.025
1618271827.359013,1718643.000,44604,1,T0,1,100,35.041
1618271827.493161,1718773.000,44623,1,T0,1,100,34.988
1618271827.625246,1718901.000,44657,1,T0,1,100,35.036
1618271827.759394,1719031.000,44676,1,T0,1,100,34.972
1618271827.892510,1719160.000,44694,1,T0,1,100,35.009
1618271828.025626,1719289.000,44713,1,T0,1,100,34.982
1618271828.159774,1719419.000,44747,1,T0,1,100,35.036
1618271828.293922,1719549.000,44765,1,T0,1,100,35.020
1618271828.427038,1719678.000,44785,1,T0,1,100,35.020
1618271828.560154,1719807.000,44819,1,T0,1,100,35.063
1618271828.693271,1719936.000,44837,1,T0,1,100,35.025
1618271828.826387,1720065.000,44856,1,T0,1,100,35.025
1618271828.958471,1720193.000,44874,1,T0,1,100,35.025
1618271829.091587,1720322.000,44908,1,T0,1,100,35.031
1618271829.223671,1720450.000,44927,1,T0,1,100,35.047
1618271829.356788,1720579.000,44945,1,T0,1,100,35.031
1618271829.488872,1720707.000,44964,1,T0,1,100,34.999
1618271829.619924,1720834.000,44999,1,T0,1,100,35.052
1618271829.754072,1720964.000,45017,1,T0,1,100,35.036
1618271829.887188,1721093.000,45036,1,T0,1,100,35.063
1618271830.020305,1721222.000,45071,1,T0,1,100,35.063
1618271830.153421,1721351.000,45088,1,T0,1,100,35.025
1618271830.285505,1721479.000,45107,1,T0,1,100,34.999
1618271830.419653,1721609.000,45126,1,T0,1,100,35.015
1618271830.551737,1721737.000,45160,1,T0,1,100,35.052
1618271830.684854,1721866.000,45179,1,T0,1,100,35.063
1618271830.816938,1721994.000,45197,1,T0,1,100,35.079
1618271830.950054,1722123.000,45215,1,T0,1,100,35.031
1618271831.084202,1722253.000,45250,1,T0,1,100,35.031
1618271831.216286,1722381.000,45268,1,T0,1,100,35.009
1618271831.349402,1722510.000,45292,1,T0,1,100,35.052
1618271831.482519,1722639.000,45311,1,T0,1,100,35.074
1618271831.616667,1722769.000,45330,1,T0,1,100,35.020
1618271831.748751,1722897.000,45364,1,T0,1,100,35.031
1618271831.880835,1723025.000,45382,1,T0,1,100,35.009
1618271832.014983,1723155.000,45401,1,T0,1,100,35.068
1618271832.147068,1723283.000,45419,1,T0,1,100,35.041
1618271832.281216,1723413.000,45453,1,T0,1,100,35.041
1618271832.413300,1723541.000,45473,1,T0,1,100,35.036
1618271832.546416,1723670.000,45491,1,T0,1,100,35.031
1618271832.681596,1723801.000,45525,1,T0,1,100,35.041
1618271832.813680,1723929.000,45544,1,T0,1,100,35.020
1618271832.947828,1724059.000,45562,1,T0,1,100,35.063
1618271833.079913,1724187.000,45581,1,T0,1,100,35.031
1618271833.213029,1724316.000,45615,1,T0,1,100,35.009
1618271833.346145,1724445.000,45634,1,T0,1,100,35.063
1618271833.478229,1724573.000,45653,1,T0,1,100,35.041
1618271833.612377,1724703.000,45671,1,T0,1,100,35.031
1618271833.745493,1724832.000,45705,1,T0,1,100,35.052
1618271833.879642,1724962.000,45724,1,T0,1,100,35.063
1618271834.011726,1725090.000,45742,1,T0,1,100,35.058
1618271834.145874,1725220.000,45776,1,T0,1,100,35.090
1618271834.281054,1725351.000,45795,1,T0,1,100,35.031
1618271834.414170,1725480.000,45814,1,T0,1,100,35.041
1618271834.547286,1725609.000,45833,1,T0,1,100,35.009
1618271834.679370,1725737.000,45867,1,T0,1,100,35.052
1618271834.812487,1725866.000,45885,1,T0,1,100,35.068
1618271834.946635,1725996.000,45904,1,T0,1,100,35.020
1618271835.078719,1726124.000,45922,1,T0,1,100,35.079
1618271835.212867,1726254.000,45956,1,T0,1,100,35.058
1618271835.345983,1726383.000,45975,1,T0,1,100,35.058
1618271835.479099,1726512.000,45994,1,T0,1,100,35.025
1618271835.612216,1726641.000,46028,1,T0,1,100,35.015
1618271835.745332,1726770.000,46047,1,T0,1,100,35.068
1618271835.878448,1726899.000,46065,1,T0,1,100,35.068
1618271836.011564,1727028.000,46084,1,T0,1,100,35.068
1618271836.145712,1727158.000,46118,1,T0,1,100,35.031
1618271836.276764,1727285.000,46136,1,T0,1,100,35.047
1618271836.410913,1727415.000,46156,1,T0,1,100,35.079
1618271836.543513,1727543.500,46196,2,T0,1,100,35.084
1618271836.676113,1727672.000,46196,2,T0,1,100,35.063
1618271836.809229,1727801.000,46214,1,T0,1,100,35.031
1618271836.941313,1727929.000,46247,1,T0,1,100,35.020
1618271837.075461,1728059.000,46266,1,T0,1,100,35.031
1618271837.207546,1728187.000,46284,1,T0,1,100,35.090
1618271837.340662,1728316.000,46303,1,T0,1,100,35.025
1618271837.474810,1728446.000,46338,1,T0,1,100,35.068
1618271837.606894,1728574.000,46356,1,T0,1,100,35.084
1618271837.741042,1728704.000,46375,1,T0,1,100,35.058
1618271837.874158,1728833.000,46409,1,T0,1,100,35.074
1618271838.007274,1728962.000,46427,1,T0,1,100,35.074
1618271838.140391,1729091.000,46446,1,T0,1,100,35.052
1618271838.274539,1729221.000,46464,1,T0,1,100,35.031
1618271838.407655,1729350.000,46499,1,T0,1,100,35.068
1618271838.538707,1729477.000,46518,1,T0,1,100,35.047
1618271838.672855,1729607.000,46536,1,T0,1,100,35.052
1618271838.805971,1729736.000,46571,1,T0,1,100,35.041
1618271838.938056,1729864.000,46589,1,T0,1,100,35.095
1618271839.071172,1729993.000,46607,1,T0,1,100,35.058
1618271839.204288,1730122.000,46626,1,T0,1,100,35.058
1618271839.339468,1730253.000,46661,1,T0,1,100,35.041
1618271839.471552,1730381.000,46679,1,T0,1,100,35.084
1618271839.605700,1730511.000,46698,1,T0,1,100,35.025
1618271839.738816,1730640.000,46716,1,T0,1,100,35.100
1618271839.871933,1730769.000,46750,1,T0,1,100,35.031
1618271840.005049,1730898.000,46769,1,T0,1,100,35.074
1618271840.137133,1731026.000,46787,1,T0,1,100,35.041
1618271840.270249,1731155.000,46822,1,T0,1,100,35.090
1618271840.403365,1731284.000,46841,1,T0,1,100,35.090
