EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1618271838.712068,1729645.000,46552,2,EL,1,100,0.467051
1618271838.778110,1729709.000,46552,2,EL,1,100,0.467131
1618271838.844152,1729773.000,46569,1,EL,1,100,0.467252
1618271838.910710,1729837.500,46587,2,EL,1,100,0.467091
1618271838.977268,1729902.000,46587,2,EL,1,100,0.467131
1618271839.043826,1729966.500,46605,2,EL,1,100,0.467212
1618271839.110384,1730031.000,46605,2,EL,1,100,0.467051
1618271839.176426,1730095.000,46624,1,EL,1,100,0.467010
1618271839.244016,1730160.500,46641,2,EL,1,100,0.467937
1618271839.311606,1730226.000,46641,2,EL,1,100,0.467413
1618271839.378680,1730291.000,46659,1,EL,1,100,0.468179
1618271839.444723,1730355.000,46677,2,EL,1,100,0.467937
1618271839.510765,1730419.000,46677,2,EL,1,100,0.466809
1618271839.578871,1730485.000,46696,1,EL,1,100,0.467454
1618271839.645945,1730550.000,46714,2,EL,1,100,0.468300
1618271839.713019,1730615.000,46714,2,EL,1,100,0.467534
1618271839.778545,1730678.500,46732,2,EL,1,100,0.467816
1618271839.844071,1730742.000,46732,2,EL,1,100,0.467575
1618271839.911145,1730807.000,46748,1,EL,1,100,0.466930
1618271839.977187,1730871.000,46767,2,EL,1,100,0.467333
1618271840.043229,1730935.000,46767,2,EL,1,100,0.468018
1618271840.109272,1730999.000,46785,1,EL,1,100,0.467413
1618271840.175830,1731063.500,46803,2,EL,1,100,0.467373
1618271840.242388,1731128.000,46803,2,EL,1,100,0.466930
1618271840.308430,1731192.000,46820,1,EL,1,100,0.467010
1618271840.374988,1731256.500,46839,2,EL,1,100,0.467454
1618271840.441546,1731321.000,46839,2,EL,1,100,0.466849
1618271840.509652,1731387.000,46857,1,EL,1,100,0.467010
1618271840.576210,1731451.500,46876,2,EL,1,100,0.467816
1618271840.642768,1731516.000,46876,2,EL,1,100,0.467615
1618271840.708810,1731580.000,46893,2,EL,1,100,0.467454
1618271840.774852,1731644.000,46893,2,EL,1,100,0.466728
1618271840.838831,1731706.000,46910,1,EL,1,100,0.467091
1618271840.906421,1731771.500,46928,2,EL,1,100,0.467857
1618271840.974011,1731837.000,46928,2,EL,1,100,0.466527
1618271841.041085,1731902.000,46947,1,EL,1,100,0.467615
1618271841.107643,1731966.500,46964,2,EL,1,100,0.467494
1618271841.174201,1732031.000,46964,2,EL,1,100,0.466930
1618271841.241275,1732096.000,46982,1,EL,1,100,0.467575
1618271841.307833,1732160.500,47000,2,EL,1,100,0.468461
1618271841.374391,1732225.000,47000,2,EL,1,100,0.467615
1618271841.440949,1732289.500,47019,2,EL,1,100,0.468098
1618271841.507507,1732354.000,47019,2,EL,1,100,0.467172
1618271841.576645,1732421.000,47037,1,EL,1,100,0.467293
1618271841.642687,1732485.000,47055,2,EL,1,100,0.467736
1618271841.708729,1732549.000,47055,2,EL,1,100,0.468058
1618271841.774771,1732613.000,47073,1,EL,1,100,0.466648
1618271841.841501,1732677.667,47095,3,EL,1,100,0.467091
1618271841.908231,1732742.333,47095,3,EL,1,100,0.467816
1618271841.974962,1732807.000,47095,3,EL,1,100,0.467212
1618271842.041520,1732871.500,47113,2,EL,1,100,0.467293
1618271842.108078,1732936.000,47113,2,EL,1,100,0.467051
1618271842.175152,1733001.000,47130,1,EL,1,100,0.467413
1618271842.241194,1733065.000,47148,2,EL,1,100,0.467293
1618271842.307236,1733129.000,47148,2,EL,1,100,0.466688
1618271842.373278,1733193.000,47168,1,EL,1,100,0.466930
1618271842.439836,1733257.500,47185,2,EL,1,100,0.467615
1618271842.506394,1733322.000,47185,2,EL,1,100,0.465842
1618271842.572437,1733386.000,47203,1,EL,1,100,0.467454
1618271842.638995,1733450.500,47220,2,EL,1,100,0.466890
1618271842.705553,1733515.000,47220,2,EL,1,100,0.466366
1618271842.772627,1733580.000,47239,2,EL,1,100,0.466970
1618271842.839701,1733645.000,47239,2,EL,1,100,0.466487
1618271842.906775,1733710.000,47257,1,EL,1,100,0.465278
1618271842.972817,1733774.000,47275,2,EL,1,100,0.464956
1618271843.038859,1733838.000,47275,2,EL,1,100,0.465399
1618271843.103869,1733901.000,47291,1,EL,1,100,0.466890
1618271843.170943,1733966.000,47310,2,EL,1,100,0.465721
1618271843.238017,1734031.000,47310,2,EL,1,100,0.466205
1618271843.304060,1734095.000,47328,1,EL,1,100,0.465439
1618271843.371134,1734160.000,47348,2,EL,1,100,0.465600
1618271843.438208,1734225.000,47348,2,EL,1,100,0.465923
1618271843.504766,1734289.500,47365,2,EL,1,100,0.465520
1618271843.571324,1734354.000,47365,2,EL,1,100,0.465761
1618271843.637366,1734418.000,47382,1,EL,1,100,0.465842
1618271843.704956,1734483.500,47400,2,EL,1,100,0.464593
1618271843.772546,1734549.000,47400,2,EL,1,100,0.465318
1618271843.838588,1734613.000,47419,1,EL,1,100,0.465479
1618271843.904630,1734677.000,47436,2,EL,1,100,0.465600
1618271843.970672,1734741.000,47436,2,EL,1,100,0.465560
1618271844.036714,1734805.000,47453,1,EL,1,100,0.466406
1618271844.102757,1734869.000,47471,2,EL,1,100,0.465318
1618271844.168799,1734933.000,47471,2,EL,1,100,0.465560
1618271844.235357,1734997.500,47490,2,EL,1,100,0.465197
1618271844.301915,1735062.000,47490,2,EL,1,100,0.464996
1618271844.368989,1735127.000,47509,1,EL,1,100,0.465641
1618271844.435031,1735191.000,47527,2,EL,1,100,0.465802
1618271844.501073,1735255.000,47527,2,EL,1,100,0.465600
1618271844.566083,1735318.000,47543,1,EL,1,100,0.466326
1618271844.632641,1735382.500,47562,2,EL,1,100,0.465238
1618271844.699199,1735447.000,47562,2,EL,1,100,0.466164
1618271844.766273,1735512.000,47580,1,EL,1,100,0.466285
1618271844.833348,1735577.000,47599,2,EL,1,100,0.466003
1618271844.900422,1735642.000,47599,2,EL,1,100,0.466084
1618271844.967495,1735707.000,47616,2,EL,1,100,0.465681
1618271845.034570,1735772.000,47616,2,EL,1,100,0.465681
1618271845.100612,1735836.000,47633,1,EL,1,100,0.466084
1618271845.166654,1735900.000,47651,2,EL,1,100,0.465439
1618271845.232696,1735964.000,47651,2,EL,1,100,0.466084
1618271845.300802,1736030.000,47670,1,EL,1,100,0.466406
1618271845.367360,1736094.500,47688,2,EL,1,100,0.465358
1618271845.433918,1736159.000,47688,2,EL,1,100,0.465923
1618271845.498928,1736222.000,47706,1,EL,1,100,0.466164
1618271845.565486,1736286.500,47723,2,EL,1,100,0.465923
1618271845.632045,1736351.000,47723,2,EL,1,100,0.465802
1618271845.698602,1736415.500,47742,2,EL,1,100,0.465439
1618271845.765161,1736480.000,47742,2,EL,1,100,0.466124
1618271845.831203,1736544.000,47760,1,EL,1,100,0.465238
1618271845.898277,1736609.000,47778,2,EL,1,100,0.465882
1618271845.965351,1736674.000,47778,2,EL,1,100,0.466487
1618271846.032425,1736739.000,47794,1,EL,1,100,0.466003
1618271846.097951,1736802.500,47813,2,EL,1,100,0.466124
1618271846.163477,1736866.000,47813,2,EL,1,100,0.465399
1618271846.230551,1736931.000,47831,1,EL,1,100,0.466124
1618271846.297625,1736996.000,47850,2,EL,1,100,0.466769
1618271846.364699,1737061.000,47850,2,EL,1,100,0.466043
1618271846.429709,1737124.000,47868,1,EL,1,100,0.465761
1618271846.496268,1737188.500,47885,2,EL,1,100,0.466285
1618271846.562826,1737253.000,47885,2,EL,1,100,0.466003
1618271846.629384,1737317.500,47903,2,EL,1,100,0.465560
1618271846.695942,1737382.000,47903,2,EL,1,100,0.466809
1618271846.761984,1737446.000,47922,1,EL,1,100,0.465681
1618271846.828026,1737510.000,47939,2,EL,1,100,0.466527
1618271846.894068,1737574.000,47939,2,EL,1,100,0.466043
1618271846.961142,1737639.000,47956,1,EL,1,100,0.466527
1618271847.027700,1737703.500,47974,2,EL,1,100,0.466124
1618271847.094259,1737768.000,47974,2,EL,1,100,0.466326
1618271847.161332,1737833.000,47998,2,EL,1,100,0.467333
1618271847.228406,1737898.000,47998,2,EL,1,100,0.466688
1618271847.295480,1737963.000,48017,2,EL,1,100,0.465761
1618271847.362555,1738028.000,48017,2,EL,1,100,0.466446
1618271847.428081,1738091.500,48036,2,EL,1,100,0.465802
1618271847.493607,1738155.000,48036,2,EL,1,100,0.466003
1618271847.561713,1738221.000,48054,1,EL,1,100,0.466003
1618271847.628787,1738286.000,48072,2,EL,1,100,0.466084
1618271847.695861,1738351.000,48072,2,EL,1,100,0.466205
1618271847.761903,1738415.000,48088,1,EL,1,100,0.465681
1618271847.828977,1738480.000,48107,2,EL,1,100,0.466769
1618271847.896051,1738545.000,48107,2,EL,1,100,0.466446
1618271847.963125,1738610.000,48125,1,EL,1,100,0.466205
1618271848.029167,1738674.000,48144,2,EL,1,100,0.466003
1618271848.095209,1738738.000,48144,2,EL,1,100,0.466164
1618271848.162799,1738803.500,48161,2,EL,1,100,0.466890
1618271848.230389,1738869.000,48161,2,EL,1,100,0.466043
1618271848.296432,1738933.000,48178,1,EL,1,100,0.465842
1618271848.361958,1738996.500,48197,2,EL,1,100,0.466728
1618271848.427484,1739060.000,48197,2,EL,1,100,0.466567
1618271848.495590,1739126.000,48216,1,EL,1,100,0.466245
1618271848.561632,1739190.000,48233,2,EL,1,100,0.465721
1618271848.627674,1739254.000,48233,2,EL,1,100,0.466326
1618271848.693716,1739318.000,48251,1,EL,1,100,0.466688
1618271848.760790,1739383.000,48268,2,EL,1,100,0.467494
1618271848.827864,1739448.000,48268,2,EL,1,100,0.465358
1618271848.894422,1739512.500,48287,2,EL,1,100,0.466446
1618271848.960980,1739577.000,48287,2,EL,1,100,0.466809
1618271849.027023,1739641.000,48305,1,EL,1,100,0.466084
1618271849.094097,1739706.000,48323,2,EL,1,100,0.465681
1618271849.161171,1739771.000,48323,2,EL,1,100,0.466446
1618271849.228245,1739836.000,48339,1,EL,1,100,0.465520
1618271849.294803,1739900.500,48358,2,EL,1,100,0.465882
1618271849.361361,1739965.000,48358,2,EL,1,100,0.466366
1618271849.429467,1740031.000,48377,1,EL,1,100,0.465802
1618271849.496541,1740096.000,48396,2,EL,1,100,0.465681
1618271849.563615,1740161.000,48396,2,EL,1,100,0.465721
1618271849.628625,1740224.000,48413,1,EL,1,100,0.465036
1618271849.694151,1740287.500,48430,2,EL,1,100,0.465439
1618271849.759677,1740351.000,48430,2,EL,1,100,0.465641
1618271849.826751,1740416.000,48448,2,EL,1,100,0.464794
1618271849.893826,1740481.000,48448,2,EL,1,100,0.464512
1618271849.959868,1740545.000,48467,1,EL,1,100,0.465197
1618271850.026426,1740609.500,48484,2,EL,1,100,0.464673
1618271850.092984,1740674.000,48484,2,EL,1,100,0.464432
1618271850.160058,1740739.000,48501,1,EL,1,100,0.465399
1618271850.226100,1740803.000,48519,2,EL,1,100,0.464472
1618271850.292142,1740867.000,48519,2,EL,1,100,0.464109
1618271850.360248,1740933.000,48539,1,EL,1,100,0.464996
1618271850.427322,1740998.000,48557,2,EL,1,100,0.464311
1618271850.494396,1741063.000,48557,2,EL,1,100,0.465399
1618271850.560438,1741127.000,48575,2,EL,1,100,0.464190
1618271850.626480,1741191.000,48575,2,EL,1,100,0.464835
1618271850.692523,1741255.000,48591,1,EL,1,100,0.464633
1618271850.758565,1741319.000,48610,2,EL,1,100,0.464190
1618271850.824607,1741383.000,48610,2,EL,1,100,0.464794
1618271850.891681,1741448.000,48628,1,EL,1,100,0.464351
1618271850.958755,1741513.000,48646,2,EL,1,100,0.464633
1618271851.025829,1741578.000,48646,2,EL,1,100,0.464996
1618271851.092903,1741643.000,48664,2,EL,1,100,0.464109
1618271851.159977,1741708.000,48664,2,EL,1,100,0.464069
1618271851.224987,1741771.000,48681,1,EL,1,100,0.465318
1618271851.291545,1741835.500,48699,2,EL,1,100,0.464512
1618271851.358103,1741900.000,48699,2,EL,1,100,0.464593
1618271851.425177,1741965.000,48719,1,EL,1,100,0.464512
1618271851.492251,1742030.000,48736,2,EL,1,100,0.464553
1618271851.559325,1742095.000,48736,2,EL,1,100,0.464996
1618271851.624336,1742158.000,48754,1,EL,1,100,0.464311
1618271851.691410,1742223.000,48771,2,EL,1,100,0.464875
1618271851.758484,1742288.000,48771,2,EL,1,100,0.464996
1618271851.824526,1742352.000,48790,2,EL,1,100,0.464432
1618271851.890568,1742416.000,48790,2,EL,1,100,0.463868
1618271851.957642,1742481.000,48808,1,EL,1,100,0.465318
1618271852.024716,1742546.000,48826,2,EL,1,100,0.465318
1618271852.091790,1742611.000,48826,2,EL,1,100,0.464714
1618271852.156800,1742674.000,48842,1,EL,1,100,0.465117
1618271852.222842,1742738.000,48861,2,EL,1,100,0.464956
1618271852.288885,1742802.000,48861,2,EL,1,100,0.464794
1618271852.355958,1742867.000,48880,1,EL,1,100,0.464593
1618271852.422345,1742931.333,48904,3,EL,1,100,0.464835
1618271852.488731,1742995.667,48904,3,EL,1,100,0.464875
1618271852.555117,1743060.000,48904,3,EL,1,100,0.465358
1618271852.622707,1743125.500,48922,2,EL,1,100,0.465117
1618271852.690297,1743191.000,48922,2,EL,1,100,0.464794
1618271852.757371,1743256.000,48941,1,EL,1,100,0.464633
1618271852.823413,1743320.000,48958,2,EL,1,100,0.465036
1618271852.889455,1743384.000,48958,2,EL,1,100,0.465439
1618271852.955497,1743448.000,48975,1,EL,1,100,0.465036
1618271853.022055,1743512.500,48993,2,EL,1,100,0.464714
1618271853.088614,1743577.000,48993,2,EL,1,100,0.465439
1618271853.154655,1743641.000,49012,1,EL,1,100,0.465761
1618271853.221730,1743706.000,49030,2,EL,1,100,0.465197
1618271853.288804,1743771.000,49030,2,EL,1,100,0.465882
1618271853.355362,1743835.500,49049,2,EL,1,100,0.465439
1618271853.421920,1743900.000,49049,2,EL,1,100,0.464915
1618271853.486930,1743963.000,49065,1,EL,1,100,0.464673
1618271853.553488,1744027.500,49084,2,EL,1,100,0.465238
1618271853.620046,1744092.000,49084,2,EL,1,100,0.465076
1618271853.687120,1744157.000,49102,1,EL,1,100,0.464915
1618271853.753678,1744221.500,49120,2,EL,1,100,0.464996
1618271853.820236,1744286.000,49120,2,EL,1,100,0.465278
1618271853.885247,1744349.000,49137,1,EL,1,100,0.465197
1618271853.952321,1744414.000,49155,2,EL,1,100,0.464271
1618271854.019395,1744479.000,49155,2,EL,1,100,0.464996
1618271854.084921,1744542.500,49173,2,EL,1,100,0.464593
1618271854.150447,1744606.000,49173,2,EL,1,100,0.465117
1618271854.217521,1744671.000,49192,1,EL,1,100,0.465882
1618271854.285111,1744736.500,49209,2,EL,1,100,0.464996
1618271854.352701,1744802.000,49209,2,EL,1,100,0.465117
1618271854.417711,1744865.000,49227,1,EL,1,100,0.465358
1618271854.484785,1744930.000,49245,2,EL,1,100,0.464915
1618271854.551859,1744995.000,49245,2,EL,1,100,0.464996
1618271854.618933,1745060.000,49264,1,EL,1,100,0.465076
1618271854.685491,1745124.500,49282,2,EL,1,100,0.465399
1618271854.752049,1745189.000,49282,2,EL,1,100,0.464714
1618271854.818092,1745253.000,49300,1,EL,1,100,0.464996
1618271854.885682,1745318.500,49316,2,EL,1,100,0.465681
1618271854.953272,1745384.000,49316,2,EL,1,100,0.464673
1618271855.018798,1745447.500,49335,2,EL,1,100,0.465197
1618271855.084324,1745511.000,49335,2,EL,1,100,0.464875
1618271855.151398,1745576.000,49353,1,EL,1,100,0.464593
1618271855.217956,1745640.500,49371,2,EL,1,100,0.465278
1618271855.284514,1745705.000,49371,2,EL,1,100,0.465117
1618271855.350556,1745769.000,49388,1,EL,1,100,0.464956
1618271855.417114,1745833.500,49407,2,EL,1,100,0.464472
1618271855.483672,1745898.000,49407,2,EL,1,100,0.465600
1618271855.550746,1745963.000,49425,1,EL,1,100,0.464835
1618271855.616789,1746027.000,49444,2,EL,1,100,0.464029
1618271855.682831,1746091.000,49444,2,EL,1,100,0.464996
1618271855.748873,1746155.000,49461,2,EL,1,100,0.465278
1618271855.814915,1746219.000,49461,2,EL,1,100,0.465278
1618271855.881989,1746284.000,49478,1,EL,1,100,0.464633
1618271855.949063,1746349.000,49496,2,EL,1,100,0.464794
1618271856.016137,1746414.000,49496,2,EL,1,100,0.465318
1618271856.083211,1746479.000,49515,1,EL,1,100,0.464754
1618271856.150285,1746544.000,49532,2,EL,1,100,0.465721
1618271856.217359,1746609.000,49532,2,EL,1,100,0.466003
1618271856.283401,1746673.000,49550,1,EL,1,100,0.465076
1618271856.348927,1746736.500,49568,2,EL,1,100,0.464069
1618271856.414454,1746800.000,49568,2,EL,1,100,0.466084
1618271856.482044,1746865.500,49587,2,EL,1,100,0.465963
1618271856.549634,1746931.000,49587,2,EL,1,100,0.463989
1618271856.616708,1746996.000,49605,1,EL,1,100,0.464714
1618271856.682750,1747060.000,49623,2,EL,1,100,0.465479
1618271856.748792,1747124.000,49623,2,EL,1,100,0.465761
1618271856.815866,1747189.000,49640,1,EL,1,100,0.465520
1618271856.881908,1747253.000,49658,2,EL,1,100,0.465520
1618271856.947950,1747317.000,49658,2,EL,1,100,0.465560
1618271857.015024,1747382.000,49676,2,EL,1,100,0.465641
1618271857.082098,1747447.000,49676,2,EL,1,100,0.465358
1618271857.150204,1747513.000,49695,1,EL,1,100,0.465278
1618271857.216246,1747577.000,49712,2,EL,1,100,0.465479
1618271857.282289,1747641.000,49712,2,EL,1,100,0.465802
1618271857.347299,1747704.000,49730,1,EL,1,100,0.465882
1618271857.413341,1747768.000,49748,2,EL,1,100,0.464956
1618271857.479383,1747832.000,49748,2,EL,1,100,0.465963
1618271857.546457,1747897.000,49767,1,EL,1,100,0.465036
1618271857.613015,1747961.500,49785,2,EL,1,100,0.465600
1618271857.679573,1748026.000,49785,2,EL,1,100,0.465439
1618271857.746647,1748091.000,49808,2,EL,1,100,0.465520
1618271857.813721,1748156.000,49808,2,EL,1,100,0.465278
1618271857.879763,1748220.000,49826,2,EL,1,100,0.466124
1618271857.945806,1748284.000,49826,2,EL,1,100,0.464593
1618271858.012364,1748348.500,49844,2,EL,1,100,0.465036
1618271858.078922,1748413.000,49844,2,EL,1,100,0.465761
1618271858.145996,1748478.000,49860,1,EL,1,100,0.465238
1618271858.212554,1748542.500,49879,2,EL,1,100,0.465520
1618271858.279112,1748607.000,49879,2,EL,1,100,0.466608
1618271858.347218,1748673.000,49898,1,EL,1,100,0.465560
1618271858.414292,1748738.000,49916,2,EL,1,100,0.465923
1618271858.481366,1748803.000,49916,2,EL,1,100,0.466124
1618271858.546376,1748866.000,49932,1,EL,1,100,0.465641
1618271858.612934,1748930.500,49951,2,EL,1,100,0.465721
1618271858.679492,1748995.000,49951,2,EL,1,100,0.465842
1618271858.747598,1749061.000,49969,1,EL,1,100,0.465399
1618271858.813640,1749125.000,49988,2,EL,1,100,0.465318
1618271858.879683,1749189.000,49988,2,EL,1,100,0.465358
1618271858.946241,1749253.500,50005,2,EL,1,100,0.465721
1618271859.012799,1749318.000,50005,2,EL,1,100,0.465520
1618271859.079873,1749383.000,50022,1,EL,1,100,0.466205
1618271859.145399,1749446.500,50040,2,EL,1,100,0.465358
1618271859.210925,1749510.000,50040,2,EL,1,100,0.465278
1618271859.279031,1749576.000,50059,1,EL,1,100,0.465278
1618271859.345589,1749640.500,50078,2,EL,1,100,0.465923
1618271859.412147,1749705.000,50078,2,EL,1,100,0.465802
1618271859.477673,1749768.500,50096,2,EL,1,100,0.465318
1618271859.543200,1749832.000,50096,2,EL,1,100,0.464915
1618271859.608210,1749895.000,50112,1,EL,1,100,0.465882
1618271859.674768,1749959.500,50131,2,EL,1,100,0.465399
1618271859.741326,1750024.000,50131,2,EL,1,100,0.465600
1618271859.808400,1750089.000,50149,1,EL,1,100,0.465882
1618271859.874958,1750153.500,50168,2,EL,1,100,0.464714
1618271859.941516,1750218.000,50168,2,EL,1,100,0.466043
1618271860.008590,1750283.000,50185,1,EL,1,100,0.465358
1618271860.075148,1750347.500,50202,2,EL,1,100,0.465923
1618271860.141706,1750412.000,50202,2,EL,1,100,0.465761
1618271860.208264,1750476.500,50220,2,EL,1,100,0.465157
1618271860.274822,1750541.000,50220,2,EL,1,100,0.465721
1618271860.341897,1750606.000,50240,1,EL,1,100,0.466043
1618271860.408455,1750670.500,50257,2,EL,1,100,0.464673
1618271860.475013,1750735.000,50257,2,EL,1,100,0.465238
1618271860.540023,1750798.000,50274,1,EL,1,100,0.464512
1618271860.607097,1750863.000,50292,2,EL,1,100,0.465681
1618271860.674171,1750928.000,50292,2,EL,1,100,0.465197
1618271860.742277,1750994.000,50311,1,EL,1,100,0.464714
1618271860.807803,1751057.500,50329,2,EL,1,100,0.464391
1618271860.873329,1751121.000,50329,2,EL,1,100,0.465318
1618271860.940919,1751186.500,50347,2,EL,1,100,0.465157
1618271861.008509,1751252.000,50347,2,EL,1,100,0.465076
1618271861.073519,1751315.000,50363,1,EL,1,100,0.464996
1618271861.139562,1751379.000,50382,2,EL,1,100,0.464190
1618271861.205604,1751443.000,50382,2,EL,1,100,0.464915
1618271861.272678,1751508.000,50400,1,EL,1,100,0.464432
1618271861.339752,1751573.000,50419,2,EL,1,100,0.465318
1618271861.406826,1751638.000,50419,2,EL,1,100,0.464835
1618271861.471836,1751701.000,50436,1,EL,1,100,0.464553
1618271861.539426,1751766.500,50454,2,EL,1,100,0.464673
1618271861.607016,1751832.000,50454,2,EL,1,100,0.464633
1618271861.673058,1751896.000,50472,2,EL,1,100,0.464432
1618271861.739100,1751960.000,50472,2,EL,1,100,0.464593
1618271861.805142,1752024.000,50491,1,EL,1,100,0.464553
1618271861.872216,1752089.000,50508,2,EL,1,100,0.464472
1618271861.939291,1752154.000,50508,2,EL,1,100,0.464351
1618271862.004301,1752217.000,50525,1,EL,1,100,0.464029
1618271862.071375,1752282.000,50543,2,EL,1,100,0.464593
1618271862.138449,1752347.000,50543,2,EL,1,100,0.463948
1618271862.205523,1752412.000,50562,1,EL,1,100,0.464391
1618271862.272597,1752477.000,50581,2,EL,1,100,0.464230
1618271862.339671,1752542.000,50581,2,EL,1,100,0.465238
1618271862.405713,1752606.000,50599,1,EL,1,100,0.464996
1618271862.472271,1752670.500,50615,2,EL,1,100,0.464029
1618271862.538829,1752735.000,50615,2,EL,1,100,0.465036
1618271862.605903,1752800.000,50634,2,EL,1,100,0.464512
1618271862.672977,1752865.000,50634,2,EL,1,100,0.464311
1618271862.740051,1752930.000,50652,1,EL,1,100,0.465117
1618271862.807125,1752995.000,50670,2,EL,1,100,0.464714
1618271862.874199,1753060.000,50670,2,EL,1,100,0.464190
1618271862.940241,1753124.000,50686,1,EL,1,100,0.465036
1618271863.006284,1753188.000,50710,3,EL,1,100,0.466366
1618271863.072326,1753252.000,50710,3,EL,1,100,0.464553
1618271863.138368,1753316.000,50710,3,EL,1,100,0.465238
1618271863.205442,1753381.000,50728,1,EL,1,100,0.465560
1618271863.271484,1753445.000,50747,2,EL,1,100,0.464432
1618271863.337526,1753509.000,50747,2,EL,1,100,0.464673
1618271863.403568,1753573.000,50765,2,EL,1,100,0.465439
1618271863.469610,1753637.000,50765,2,EL,1,100,0.465157
1618271863.536684,1753702.000,50784,1,EL,1,100,0.465358
1618271863.603758,1753767.000,50801,2,EL,1,100,0.464996
1618271863.670832,1753832.000,50801,2,EL,1,100,0.464794
1618271863.736875,1753896.000,50818,1,EL,1,100,0.464673
1618271863.803949,1753961.000,50836,2,EL,1,100,0.465197
1618271863.871023,1754026.000,50836,2,EL,1,100,0.464754
1618271863.938097,1754091.000,50855,1,EL,1,100,0.464351
1618271864.004655,1754155.500,50873,2,EL,1,100,0.465036
1618271864.071213,1754220.000,50873,2,EL,1,100,0.464996
1618271864.137771,1754284.500,50891,2,EL,1,100,0.465399
1618271864.204329,1754349.000,50891,2,EL,1,100,0.464472
1618271864.271403,1754414.000,50907,1,EL,1,100,0.464794
1618271864.337961,1754478.500,50927,2,EL,1,100,0.465399
1618271864.404519,1754543.000,50927,2,EL,1,100,0.464835
1618271864.471593,1754608.000,50945,1,EL,1,100,0.464311
1618271864.538151,1754672.500,50963,2,EL,1,100,0.464673
1618271864.604709,1754737.000,50963,2,EL,1,100,0.464633
1618271864.670752,1754801.000,50980,1,EL,1,100,0.463747
1618271864.737310,1754865.500,50998,2,EL,1,100,0.463666
1618271864.803868,1754930.000,50998,2,EL,1,100,0.464109
1618271864.871974,1754996.000,51016,1,EL,1,100,0.463304
1618271864.938016,1755060.000,51035,2,EL,1,100,0.464794
1618271865.004058,1755124.000,51035,2,EL,1,100,0.464150
1618271865.071132,1755189.000,51052,2,EL,1,100,0.464150
1618271865.138206,1755254.000,51052,2,EL,1,100,0.464271
1618271865.204248,1755318.000,51069,1,EL,1,100,0.464472
1618271865.270290,1755382.000,51087,2,EL,1,100,0.463989
1618271865.336332,1755446.000,51087,2,EL,1,100,0.463424
1618271865.403406,1755511.000,51107,1,EL,1,100,0.464673
1618271865.469965,1755575.500,51125,2,EL,1,100,0.464553
1618271865.536523,1755640.000,51125,2,EL,1,100,0.464029
1618271865.601533,1755703.000,51141,1,EL,1,100,0.464633
1618271865.668607,1755768.000,51159,2,EL,1,100,0.464472
1618271865.735681,1755833.000,51159,2,EL,1,100,0.463827
1618271865.801723,1755897.000,51178,2,EL,1,100,0.464069
1618271865.867765,1755961.000,51178,2,EL,1,100,0.464432
1618271865.935871,1756027.000,51196,1,EL,1,100,0.463948
1618271866.002945,1756092.000,51214,2,EL,1,100,0.463989
1618271866.070019,1756157.000,51214,2,EL,1,100,0.465439
1618271866.136061,1756221.000,51230,1,EL,1,100,0.463706
1618271866.201587,1756284.500,51249,2,EL,1,100,0.464391
1618271866.267114,1756348.000,51249,2,EL,1,100,0.464835
1618271866.335220,1756414.000,51268,1,EL,1,100,0.464230
1618271866.401262,1756478.000,51287,2,EL,1,100,0.464069
1618271866.467304,1756542.000,51287,2,EL,1,100,0.464956
1618271866.533346,1756606.000,51304,2,EL,1,100,0.464472
1618271866.599388,1756670.000,51304,2,EL,1,100,0.464512
1618271866.666462,1756735.000,51321,1,EL,1,100,0.464835
1618271866.733020,1756799.500,51339,2,EL,1,100,0.464472
1618271866.799578,1756864.000,51339,2,EL,1,100,0.464553
1618271866.865620,1756928.000,51358,1,EL,1,100,0.464593
1618271866.932694,1756993.000,51376,2,EL,1,100,0.464351
1618271866.999768,1757058.000,51376,2,EL,1,100,0.465117
1618271867.066843,1757123.000,51394,1,EL,1,100,0.464875
1618271867.132369,1757186.500,51410,2,EL,1,100,0.464271
1618271867.197895,1757250.000,51410,2,EL,1,100,0.464190
1618271867.264453,1757314.500,51429,2,EL,1,100,0.464472
1618271867.331011,1757379.000,51429,2,EL,1,100,0.464311
1618271867.399117,1757445.000,51448,1,EL,1,100,0.464271
1618271867.464127,1757508.000,51466,2,EL,1,100,0.464150
1618271867.529137,1757571.000,51466,2,EL,1,100,0.463868
1618271867.596211,1757636.000,51483,1,EL,1,100,0.463948
1618271867.663285,1757701.000,51501,2,EL,1,100,0.464472
1618271867.730360,1757766.000,51501,2,EL,1,100,0.464553
1618271867.795886,1757829.500,51519,2,EL,1,100,0.464835
1618271867.861412,1757893.000,51519,2,EL,1,100,0.464512
1618271867.928486,1757958.000,51538,1,EL,1,100,0.464432
1618271867.995560,1758023.000,51555,2,EL,1,100,0.464673
1618271868.062634,1758088.000,51555,2,EL,1,100,0.464311
1618271868.127644,1758151.000,51572,1,EL,1,100,0.464472
1618271868.195234,1758216.500,51590,2,EL,1,100,0.464069
1618271868.262824,1758282.000,51590,2,EL,1,100,0.465157
1618271868.329210,1758346.333,51615,3,EL,1,100,0.464673
1618271868.395596,1758410.667,51615,3,EL,1,100,0.464432
1618271868.461982,1758475.000,51615,3,EL,1,100,0.465076
1618271868.525961,1758537.000,51633,1,EL,1,100,0.464996
