EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1618271881.755024,1771357.000,53714,3,MZ,1,100,-44
1618271881.795785,1771396.500,53732,2,MZ,1,100,-42
1618271881.836545,1771436.000,53732,2,MZ,1,100,-43
1618271881.876102,1771474.333,53750,3,MZ,1,100,-43
1618271881.915658,1771512.667,53750,3,MZ,1,100,-43
1618271881.955215,1771551.000,53750,3,MZ,1,100,-43
1618271881.993395,1771588.000,53767,3,MZ,1,100,-43
1618271882.031576,1771625.000,53767,3,MZ,1,100,-44
1618271882.069757,1771662.000,53767,3,MZ,1,100,-45
1618271882.111033,1771702.000,53785,2,MZ,1,100,-43
1618271882.152309,1771742.000,53785,2,MZ,1,100,-44
1618271882.190834,1771779.333,53803,3,MZ,1,100,-44
1618271882.229358,1771816.667,53803,3,MZ,1,100,-45
1618271882.267883,1771854.000,53803,3,MZ,1,100,-45
1618271882.310191,1771895.000,53823,2,MZ,1,100,-45
1618271882.352499,1771936.000,53823,2,MZ,1,100,-45
1618271882.393776,1771976.000,53840,2,MZ,1,100,-45
1618271882.435052,1772016.000,53840,2,MZ,1,100,-44
1618271882.473921,1772053.667,53857,3,MZ,1,100,-45
1618271882.512789,1772091.333,53857,3,MZ,1,100,-44
1618271882.551658,1772129.000,53857,3,MZ,1,100,-44
1618271882.596030,1772172.000,53875,3,MZ,1,100,-44
1618271882.640402,1772215.000,53875,3,MZ,1,100,-43
1618271882.684774,1772258.000,53875,3,MZ,1,100,-43
1618271882.722954,1772295.000,53894,3,MZ,1,100,-44
1618271882.761135,1772332.000,53894,3,MZ,1,100,-44
1618271882.799315,1772369.000,53894,3,MZ,1,100,-44
1618271882.841624,1772410.000,53912,2,MZ,1,100,-43
1618271882.883932,1772451.000,53912,2,MZ,1,100,-44
1618271882.922801,1772488.667,53930,3,MZ,1,100,-44
1618271882.961669,1772526.333,53930,3,MZ,1,100,-44
1618271883.000538,1772564.000,53930,3,MZ,1,100,-44
1618271883.041814,1772604.000,53946,2,MZ,1,100,-43
1618271883.083090,1772644.000,53946,2,MZ,1,100,-44
1618271883.121959,1772681.667,53965,3,MZ,1,100,-44
1618271883.160827,1772719.333,53965,3,MZ,1,100,-44
1618271883.199696,1772757.000,53965,3,MZ,1,100,-44
1618271883.242004,1772798.000,53983,2,MZ,1,100,-45
1618271883.284312,1772839.000,53983,2,MZ,1,100,-45
1618271883.322837,1772876.333,54002,3,MZ,1,100,-45
1618271883.361362,1772913.667,54002,3,MZ,1,100,-44
1618271883.399886,1772951.000,54002,3,MZ,1,100,-44
1618271883.441163,1772991.000,54018,2,MZ,1,100,-45
1618271883.482439,1773031.000,54018,2,MZ,1,100,-45
1618271883.527155,1773074.333,54037,3,MZ,1,100,-46
1618271883.571871,1773117.667,54037,3,MZ,1,100,-44
1618271883.616587,1773161.000,54037,3,MZ,1,100,-45
1618271883.655112,1773198.333,54055,3,MZ,1,100,-45
1618271883.693636,1773235.667,54055,3,MZ,1,100,-44
1618271883.732161,1773273.000,54055,3,MZ,1,100,-44
1618271883.773953,1773313.500,54074,2,MZ,1,100,-44
1618271883.815745,1773354.000,54074,2,MZ,1,100,-45
1618271883.854614,1773391.667,54091,3,MZ,1,100,-45
1618271883.893482,1773429.333,54091,3,MZ,1,100,-44
1618271883.932351,1773467.000,54091,3,MZ,1,100,-44
1618271883.971219,1773504.667,54108,3,MZ,1,100,-45
1618271884.010088,1773542.333,54108,3,MZ,1,100,-45
1618271884.048956,1773580.000,54108,3,MZ,1,100,-45
1618271884.089201,1773619.000,54126,2,MZ,1,100,-44
1618271884.129445,1773658.000,54126,2,MZ,1,100,-45
1618271884.169690,1773697.000,54150,5,MZ,1,100,-45
1618271884.209934,1773736.000,54150,5,MZ,1,100,-45
1618271884.250179,1773775.000,54150,5,MZ,1,100,-45
1618271884.290423,1773814.000,54150,5,MZ,1,100,-46
1618271884.330667,1773853.000,54150,5,MZ,1,100,-45
1618271884.371944,1773893.000,54169,2,MZ,1,100,-44
1618271884.413220,1773933.000,54169,2,MZ,1,100,-44
1618271884.452089,1773970.667,54188,3,MZ,1,100,-45
1618271884.490957,1774008.333,54188,3,MZ,1,100,-46
1618271884.529826,1774046.000,54188,3,MZ,1,100,-45
1618271884.572134,1774087.000,54206,2,MZ,1,100,-44
1618271884.614442,1774128.000,54206,2,MZ,1,100,-45
1618271884.653311,1774165.667,54224,3,MZ,1,100,-46
1618271884.692179,1774203.333,54224,3,MZ,1,100,-46
1618271884.731048,1774241.000,54224,3,MZ,1,100,-45
1618271884.773356,1774282.000,54240,2,MZ,1,100,-44
1618271884.815664,1774323.000,54240,2,MZ,1,100,-45
1618271884.860036,1774366.000,54259,3,MZ,1,100,-46
1618271884.904408,1774409.000,54259,3,MZ,1,100,-46
1618271884.948781,1774452.000,54259,3,MZ,1,100,-46
1618271884.982317,1774484.500,54277,2,MZ,1,100,-44
1618271885.015854,1774517.000,54277,2,MZ,1,100,-46
1618271885.060226,1774560.000,54295,3,MZ,1,100,-46
1618271885.104599,1774603.000,54295,3,MZ,1,100,-45
1618271885.148971,1774646.000,54295,3,MZ,1,100,-46
1618271885.187839,1774683.667,54311,3,MZ,1,100,-45
1618271885.226708,1774721.333,54311,3,MZ,1,100,-45
1618271885.265576,1774759.000,54311,3,MZ,1,100,-46
1618271885.306337,1774798.500,54331,2,MZ,1,100,-44
1618271885.347097,1774838.000,54331,2,MZ,1,100,-44
1618271885.385966,1774875.667,54349,3,MZ,1,100,-45
1618271885.424834,1774913.333,54349,3,MZ,1,100,-45
1618271885.463703,1774951.000,54349,3,MZ,1,100,-45
1618271885.506011,1774992.000,54368,2,MZ,1,100,-45
1618271885.548319,1775033.000,54368,2,MZ,1,100,-45
1618271885.586844,1775070.333,54385,3,MZ,1,100,-46
1618271885.625368,1775107.667,54385,3,MZ,1,100,-45
1618271885.663893,1775145.000,54385,3,MZ,1,100,-45
1618271885.705169,1775185.000,54402,2,MZ,1,100,-45
1618271885.746445,1775225.000,54402,2,MZ,1,100,-45
1618271885.785658,1775263.000,54420,3,MZ,1,100,-45
1618271885.824871,1775301.000,54420,3,MZ,1,100,-44
1618271885.864083,1775339.000,54420,3,MZ,1,100,-45
1618271885.906391,1775380.000,54439,2,MZ,1,100,-45
1618271885.948699,1775421.000,54439,2,MZ,1,100,-45
1618271885.987224,1775458.333,54456,3,MZ,1,100,-45
1618271886.025749,1775495.667,54456,3,MZ,1,100,-44
1618271886.064273,1775533.000,54456,3,MZ,1,100,-45
1618271886.108989,1775576.333,54474,3,MZ,1,100,-45
1618271886.153705,1775619.667,54474,3,MZ,1,100,-46
1618271886.198421,1775663.000,54474,3,MZ,1,100,-46
1618271886.239698,1775703.000,54491,2,MZ,1,100,-44
1618271886.280974,1775743.000,54491,2,MZ,1,100,-44
1618271886.319499,1775780.333,54511,3,MZ,1,100,-44
1618271886.358023,1775817.667,54511,3,MZ,1,100,-44
1618271886.396548,1775855.000,54511,3,MZ,1,100,-44
1618271886.435760,1775893.000,54529,3,MZ,1,100,-45
1618271886.474973,1775931.000,54529,3,MZ,1,100,-46
1618271886.514185,1775969.000,54529,3,MZ,1,100,-46
1618271886.555462,1776009.000,54547,2,MZ,1,100,-45
1618271886.596738,1776049.000,54547,2,MZ,1,100,-45
1618271886.635950,1776087.000,54563,3,MZ,1,100,-45
1618271886.675163,1776125.000,54563,3,MZ,1,100,-45
1618271886.714375,1776163.000,54563,3,MZ,1,100,-46
1618271886.755652,1776203.000,54582,2,MZ,1,100,-44
1618271886.796928,1776243.000,54582,2,MZ,1,100,-45
1618271886.836141,1776281.000,54600,3,MZ,1,100,-45
1618271886.875353,1776319.000,54600,3,MZ,1,100,-44
1618271886.914566,1776357.000,54600,3,MZ,1,100,-44
1618271886.956358,1776397.500,54619,2,MZ,1,100,-45
1618271886.998150,1776438.000,54619,2,MZ,1,100,-45
1618271887.042866,1776481.333,54634,3,MZ,1,100,-45
1618271887.087582,1776524.667,54634,3,MZ,1,100,-43
1618271887.132298,1776568.000,54634,3,MZ,1,100,-44
1618271887.164804,1776599.500,54653,2,MZ,1,100,-44
1618271887.197309,1776631.000,54653,2,MZ,1,100,-44
1618271887.241681,1776674.000,54672,3,MZ,1,100,-45
1618271887.286053,1776717.000,54672,3,MZ,1,100,-43
1618271887.330425,1776760.000,54672,3,MZ,1,100,-44
1618271887.369293,1776797.667,54691,3,MZ,1,100,-45
1618271887.408162,1776835.333,54691,3,MZ,1,100,-45
1618271887.447030,1776873.000,54691,3,MZ,1,100,-45
1618271887.488822,1776913.500,54708,2,MZ,1,100,-44
1618271887.530615,1776954.000,54708,2,MZ,1,100,-45
1618271887.569484,1776991.667,54725,3,MZ,1,100,-45
1618271887.608352,1777029.333,54725,3,MZ,1,100,-44
1618271887.647221,1777067.000,54725,3,MZ,1,100,-45
1618271887.686089,1777104.667,54743,3,MZ,1,100,-44
1618271887.724957,1777142.333,54743,3,MZ,1,100,-44
1618271887.763826,1777180.000,54743,3,MZ,1,100,-45
1618271887.805102,1777220.000,54762,2,MZ,1,100,-44
1618271887.846379,1777260.000,54762,2,MZ,1,100,-44
1618271887.887655,1777300.000,54780,2,MZ,1,100,-44
1618271887.928931,1777340.000,54780,2,MZ,1,100,-45
1618271887.967800,1777377.667,54798,3,MZ,1,100,-45
1618271888.006669,1777415.333,54798,3,MZ,1,100,-43
1618271888.045537,1777453.000,54798,3,MZ,1,100,-44
1618271888.090253,1777496.333,54814,3,MZ,1,100,-45
1618271888.134969,1777539.667,54814,3,MZ,1,100,-44
1618271888.179685,1777583.000,54814,3,MZ,1,100,-45
1618271888.220446,1777622.500,54833,2,MZ,1,100,-44
1618271888.261206,1777662.000,54833,2,MZ,1,100,-44
1618271888.300418,1777700.000,54852,3,MZ,1,100,-44
1618271888.339631,1777738.000,54852,3,MZ,1,100,-44
1618271888.378844,1777776.000,54852,3,MZ,1,100,-45
1618271888.420636,1777816.500,54870,2,MZ,1,100,-45
1618271888.462428,1777857.000,54870,2,MZ,1,100,-46
1618271888.501641,1777895.000,54887,3,MZ,1,100,-46
1618271888.540853,1777933.000,54887,3,MZ,1,100,-45
1618271888.580065,1777971.000,54887,3,MZ,1,100,-45
1618271888.618934,1778008.667,54905,3,MZ,1,100,-45
1618271888.657803,1778046.333,54905,3,MZ,1,100,-45
1618271888.696671,1778084.000,54905,3,MZ,1,100,-45
1618271888.737947,1778124.000,54923,2,MZ,1,100,-43
1618271888.779224,1778164.000,54923,2,MZ,1,100,-44
1618271888.817748,1778201.333,54942,3,MZ,1,100,-44
1618271888.856273,1778238.667,54942,3,MZ,1,100,-45
1618271888.894798,1778276.000,54942,3,MZ,1,100,-45
1618271888.937106,1778317.000,54959,2,MZ,1,100,-45
1618271888.979414,1778358.000,54959,2,MZ,1,100,-45
1618271889.017939,1778395.333,54976,3,MZ,1,100,-45
1618271889.056463,1778432.667,54976,3,MZ,1,100,-44
1618271889.094988,1778470.000,54976,3,MZ,1,100,-44
1618271889.136264,1778510.000,54994,2,MZ,1,100,-45
1618271889.177540,1778550.000,54994,2,MZ,1,100,-46
1618271889.222256,1778593.333,55013,3,MZ,1,100,-46
1618271889.266973,1778636.667,55013,3,MZ,1,100,-44
1618271889.311688,1778680.000,55013,3,MZ,1,100,-45
1618271889.350213,1778717.333,55031,3,MZ,1,100,-45
1618271889.388738,1778754.667,55031,3,MZ,1,100,-44
1618271889.427262,1778792.000,55031,3,MZ,1,100,-45
1618271889.467094,1778830.600,55055,5,MZ,1,100,-43
1618271889.506926,1778869.200,55055,5,MZ,1,100,-44
1618271889.546757,1778907.800,55055,5,MZ,1,100,-44
1618271889.586589,1778946.400,55055,5,MZ,1,100,-44
1618271889.626420,1778985.000,55055,5,MZ,1,100,-45
1618271889.667697,1779025.000,55073,2,MZ,1,100,-44
1618271889.708973,1779065.000,55073,2,MZ,1,100,-45
1618271889.750249,1779105.000,55091,2,MZ,1,100,-43
1618271889.791526,1779145.000,55091,2,MZ,1,100,-44
1618271889.830394,1779182.667,55107,3,MZ,1,100,-45
1618271889.869263,1779220.333,55107,3,MZ,1,100,-45
1618271889.908131,1779258.000,55107,3,MZ,1,100,-46
1618271889.949408,1779298.000,55126,2,MZ,1,100,-44
1618271889.990684,1779338.000,55126,2,MZ,1,100,-45
1618271890.029553,1779375.667,55144,3,MZ,1,100,-45
1618271890.068421,1779413.333,55144,3,MZ,1,100,-44
1618271890.107290,1779451.000,55144,3,MZ,1,100,-44
1618271890.145814,1779488.333,55163,3,MZ,1,100,-44
1618271890.184339,1779525.667,55163,3,MZ,1,100,-45
1618271890.222863,1779563.000,55163,3,MZ,1,100,-45
1618271890.265172,1779604.000,55181,2,MZ,1,100,-43
1618271890.307480,1779645.000,55181,2,MZ,1,100,-44
1618271890.348240,1779684.500,55198,2,MZ,1,100,-44
1618271890.389001,1779724.000,55198,2,MZ,1,100,-44
1618271890.427869,1779761.667,55216,3,MZ,1,100,-45
1618271890.466738,1779799.333,55216,3,MZ,1,100,-43
1618271890.505606,1779837.000,55216,3,MZ,1,100,-44
1618271890.550322,1779880.333,55235,3,MZ,1,100,-45
1618271890.595038,1779923.667,55235,3,MZ,1,100,-45
1618271890.639754,1779967.000,55235,3,MZ,1,100,-45
1618271890.673291,1779999.500,55252,2,MZ,1,100,-44
1618271890.706828,1780032.000,55252,2,MZ,1,100,-45
1618271890.750857,1780074.667,55269,3,MZ,1,100,-46
1618271890.794885,1780117.333,55269,3,MZ,1,100,-45
1618271890.838913,1780160.000,55269,3,MZ,1,100,-45
1618271890.878125,1780198.000,55287,3,MZ,1,100,-45
1618271890.917338,1780236.000,55287,3,MZ,1,100,-46
1618271890.956550,1780274.000,55287,3,MZ,1,100,-46
1618271890.997311,1780313.500,55306,2,MZ,1,100,-44
1618271891.038071,1780353.000,55306,2,MZ,1,100,-45
1618271891.076596,1780390.333,55324,3,MZ,1,100,-45
1618271891.115120,1780427.667,55324,3,MZ,1,100,-45
1618271891.153645,1780465.000,55324,3,MZ,1,100,-45
1618271891.195953,1780506.000,55342,2,MZ,1,100,-45
1618271891.238261,1780547.000,55342,2,MZ,1,100,-46
1618271891.277130,1780584.667,55359,3,MZ,1,100,-45
1618271891.315998,1780622.333,55359,3,MZ,1,100,-46
1618271891.354867,1780660.000,55359,3,MZ,1,100,-45
1618271891.396143,1780700.000,55378,2,MZ,1,100,-45
1618271891.437419,1780740.000,55378,2,MZ,1,100,-46
1618271891.476632,1780778.000,55396,3,MZ,1,100,-45
1618271891.515845,1780816.000,55396,3,MZ,1,100,-44
1618271891.555057,1780854.000,55396,3,MZ,1,100,-44
1618271891.596849,1780894.500,55414,2,MZ,1,100,-45
1618271891.638642,1780935.000,55414,2,MZ,1,100,-44
1618271891.682326,1780977.333,55431,3,MZ,1,100,-45
1618271891.726010,1781019.667,55431,3,MZ,1,100,-44
1618271891.769694,1781062.000,55431,3,MZ,1,100,-44
1618271891.808563,1781099.667,55449,3,MZ,1,100,-45
1618271891.847431,1781137.333,55449,3,MZ,1,100,-44
1618271891.886300,1781175.000,55449,3,MZ,1,100,-45
1618271891.927576,1781215.000,55467,2,MZ,1,100,-45
1618271891.968852,1781255.000,55467,2,MZ,1,100,-45
1618271892.006001,1781291.000,55486,4,MZ,1,100,-45
1618271892.043150,1781327.000,55486,4,MZ,1,100,-43
1618271892.080298,1781363.000,55486,4,MZ,1,100,-44
1618271892.117447,1781399.000,55486,4,MZ,1,100,-44
1618271892.159755,1781440.000,55503,2,MZ,1,100,-44
1618271892.202064,1781481.000,55503,2,MZ,1,100,-44
1618271892.243856,1781521.500,55522,2,MZ,1,100,-44
1618271892.285648,1781562.000,55522,2,MZ,1,100,-44
1618271892.324173,1781599.333,55539,3,MZ,1,100,-44
1618271892.362697,1781636.667,55539,3,MZ,1,100,-43
1618271892.401222,1781674.000,55539,3,MZ,1,100,-44
1618271892.443014,1781714.500,55558,2,MZ,1,100,-44
1618271892.484806,1781755.000,55558,2,MZ,1,100,-45
1618271892.529866,1781798.667,55576,3,MZ,1,100,-45
1618271892.574926,1781842.333,55576,3,MZ,1,100,-44
1618271892.619986,1781886.000,55576,3,MZ,1,100,-45
1618271892.658855,1781923.667,55594,3,MZ,1,100,-45
1618271892.697723,1781961.333,55594,3,MZ,1,100,-45
1618271892.736592,1781999.000,55594,3,MZ,1,100,-45
1618271892.778384,1782039.500,55610,2,MZ,1,100,-43
1618271892.820177,1782080.000,55610,2,MZ,1,100,-44
1618271892.858701,1782117.333,55629,3,MZ,1,100,-44
1618271892.897226,1782154.667,55629,3,MZ,1,100,-43
1618271892.935750,1782192.000,55629,3,MZ,1,100,-44
1618271892.973931,1782229.000,55647,3,MZ,1,100,-45
1618271893.012111,1782266.000,55647,3,MZ,1,100,-45
1618271893.050292,1782303.000,55647,3,MZ,1,100,-45
1618271893.089504,1782341.000,55666,3,MZ,1,100,-44
1618271893.128717,1782379.000,55666,3,MZ,1,100,-44
1618271893.167930,1782417.000,55666,3,MZ,1,100,-45
1618271893.209206,1782457.000,55683,2,MZ,1,100,-44
1618271893.250482,1782497.000,55683,2,MZ,1,100,-44
1618271893.291759,1782537.000,55701,2,MZ,1,100,-45
1618271893.333035,1782577.000,55701,2,MZ,1,100,-44
1618271893.371559,1782614.333,55719,3,MZ,1,100,-44
1618271893.410084,1782651.667,55719,3,MZ,1,100,-42
1618271893.448609,1782689.000,55719,3,MZ,1,100,-43
1618271893.493325,1782732.333,55738,3,MZ,1,100,-44
1618271893.538041,1782775.667,55738,3,MZ,1,100,-43
1618271893.582757,1782819.000,55738,3,MZ,1,100,-44
1618271893.624549,1782859.500,55756,2,MZ,1,100,-44
1618271893.666341,1782900.000,55756,2,MZ,1,100,-44
1618271893.705210,1782937.667,55774,3,MZ,1,100,-44
1618271893.744078,1782975.333,55774,3,MZ,1,100,-43
1618271893.782947,1783013.000,55774,3,MZ,1,100,-43
1618271893.821815,1783050.667,55790,3,MZ,1,100,-44
1618271893.860684,1783088.333,55790,3,MZ,1,100,-44
1618271893.899553,1783126.000,55790,3,MZ,1,100,-44
1618271893.940313,1783165.500,55809,2,MZ,1,100,-42
1618271893.981073,1783205.000,55809,2,MZ,1,100,-43
1618271894.019942,1783242.667,55827,3,MZ,1,100,-43
1618271894.058810,1783280.333,55827,3,MZ,1,100,-43
1618271894.097679,1783318.000,55827,3,MZ,1,100,-43
1618271894.139987,1783359.000,55845,2,MZ,1,100,-42
1618271894.182295,1783400.000,55845,2,MZ,1,100,-42
1618271894.221508,1783438.000,55862,3,MZ,1,100,-42
1618271894.260720,1783476.000,55862,3,MZ,1,100,-42
1618271894.299933,1783514.000,55862,3,MZ,1,100,-42
1618271894.341209,1783554.000,55881,2,MZ,1,100,-42
1618271894.382486,1783594.000,55881,2,MZ,1,100,-41
1618271894.427202,1783637.333,55899,3,MZ,1,100,-42
1618271894.471918,1783680.667,55899,3,MZ,1,100,-40
1618271894.516634,1783724.000,55899,3,MZ,1,100,-41
1618271894.550171,1783756.500,55918,2,MZ,1,100,-42
1618271894.583708,1783789.000,55918,2,MZ,1,100,-42
1618271894.628080,1783832.000,55935,3,MZ,1,100,-42
1618271894.672452,1783875.000,55935,3,MZ,1,100,-42
1618271894.716824,1783918.000,55935,3,MZ,1,100,-42
1618271894.755864,1783955.833,55959,6,MZ,1,100,-42
1618271894.794905,1783993.667,55959,6,MZ,1,100,-43
1618271894.833946,1784031.500,55959,6,MZ,1,100,-43
1618271894.872986,1784069.333,55959,6,MZ,1,100,-43
1618271894.912026,1784107.167,55959,6,MZ,1,100,-44
1618271894.951067,1784145.000,55959,6,MZ,1,100,-44
1618271895.001631,1784194.000,55976,1,MZ,1,100,-42
1618271895.043423,1784234.500,55993,2,MZ,1,100,-43
1618271895.085215,1784275.000,55993,2,MZ,1,100,-44
1618271895.123740,1784312.333,56011,3,MZ,1,100,-44
1618271895.162264,1784349.667,56011,3,MZ,1,100,-43
1618271895.200789,1784387.000,56011,3,MZ,1,100,-43
1618271895.239313,1784424.333,56031,3,MZ,1,100,-45
1618271895.277838,1784461.667,56031,3,MZ,1,100,-43
1618271895.316363,1784499.000,56031,3,MZ,1,100,-44
1618271895.358155,1784539.500,56049,2,MZ,1,100,-43
1618271895.399947,1784580.000,56049,2,MZ,1,100,-43
1618271895.438472,1784617.333,56067,3,MZ,1,100,-44
1618271895.476996,1784654.667,56067,3,MZ,1,100,-44
1618271895.515521,1784692.000,56067,3,MZ,1,100,-44
1618271895.554389,1784729.667,56083,3,MZ,1,100,-44
1618271895.593258,1784767.333,56083,3,MZ,1,100,-44
1618271895.632127,1784805.000,56083,3,MZ,1,100,-44
1618271895.673403,1784845.000,56102,2,MZ,1,100,-43
1618271895.714679,1784885.000,56102,2,MZ,1,100,-43
1618271895.759051,1784928.000,56120,3,MZ,1,100,-44
1618271895.803423,1784971.000,56120,3,MZ,1,100,-44
1618271895.847795,1785014.000,56120,3,MZ,1,100,-45
1618271895.881332,1785046.500,56138,2,MZ,1,100,-43
1618271895.914869,1785079.000,56138,2,MZ,1,100,-44
1618271895.959585,1785122.333,56155,3,MZ,1,100,-44
1618271896.004301,1785165.667,56155,3,MZ,1,100,-44
1618271896.049017,1785209.000,56155,3,MZ,1,100,-45
1618271896.090294,1785249.000,56173,2,MZ,1,100,-45
1618271896.131570,1785289.000,56173,2,MZ,1,100,-45
1618271896.170439,1785326.667,56191,3,MZ,1,100,-45
1618271896.209307,1785364.333,56191,3,MZ,1,100,-44
1618271896.248176,1785402.000,56191,3,MZ,1,100,-44
1618271896.287044,1785439.667,56211,3,MZ,1,100,-45
1618271896.325913,1785477.333,56211,3,MZ,1,100,-45
1618271896.364781,1785515.000,56211,3,MZ,1,100,-45
1618271896.406574,1785555.500,56228,2,MZ,1,100,-43
1618271896.448366,1785596.000,56228,2,MZ,1,100,-45
1618271896.487234,1785633.667,56245,3,MZ,1,100,-45
1618271896.526103,1785671.333,56245,3,MZ,1,100,-45
1618271896.564971,1785709.000,56245,3,MZ,1,100,-45
1618271896.606248,1785749.000,56263,2,MZ,1,100,-44
1618271896.647524,1785789.000,56263,2,MZ,1,100,-44
1618271896.686737,1785827.000,56282,3,MZ,1,100,-45
1618271896.725949,1785865.000,56282,3,MZ,1,100,-43
1618271896.765162,1785903.000,56282,3,MZ,1,100,-44
1618271896.806438,1785943.000,56300,2,MZ,1,100,-45
1618271896.847714,1785983.000,56300,2,MZ,1,100,-46
1618271896.892774,1786026.667,56318,3,MZ,1,100,-46
1618271896.937834,1786070.333,56318,3,MZ,1,100,-44
1618271896.982894,1786114.000,56318,3,MZ,1,100,-45
1618271897.015399,1786145.500,56334,2,MZ,1,100,-45
1618271897.047904,1786177.000,56334,2,MZ,1,100,-46
1618271897.091933,1786219.667,56353,3,MZ,1,100,-46
1618271897.135961,1786262.333,56353,3,MZ,1,100,-45
1618271897.179989,1786305.000,56353,3,MZ,1,100,-45
1618271897.219201,1786343.000,56371,3,MZ,1,100,-46
1618271897.258414,1786381.000,56371,3,MZ,1,100,-45
1618271897.297626,1786419.000,56371,3,MZ,1,100,-46
1618271897.339419,1786459.500,56390,2,MZ,1,100,-45
1618271897.381211,1786500.000,56390,2,MZ,1,100,-46
1618271897.419392,1786537.000,56407,3,MZ,1,100,-46
1618271897.457572,1786574.000,56407,3,MZ,1,100,-45
1618271897.495753,1786611.000,56407,3,MZ,1,100,-46
1618271897.534965,1786649.000,56425,3,MZ,1,100,-46
1618271897.574178,1786687.000,56425,3,MZ,1,100,-46
1618271897.613390,1786725.000,56425,3,MZ,1,100,-46
1618271897.654667,1786765.000,56443,2,MZ,1,100,-45
1618271897.695943,1786805.000,56443,2,MZ,1,100,-45
1618271897.734123,1786842.000,56462,3,MZ,1,100,-46
1618271897.772304,1786879.000,56462,3,MZ,1,100,-45
1618271897.810485,1786916.000,56462,3,MZ,1,100,-46
1618271897.852793,1786957.000,56479,2,MZ,1,100,-46
1618271897.895101,1786998.000,56479,2,MZ,1,100,-46
1618271897.939817,1787041.333,56496,3,MZ,1,100,-46
1618271897.984533,1787084.667,56496,3,MZ,1,100,-46
1618271898.029249,1787128.000,56496,3,MZ,1,100,-46
1618271898.062270,1787160.000,56514,2,MZ,1,100,-45
1618271898.095291,1787192.000,56514,2,MZ,1,100,-46
1618271898.140352,1787235.667,56533,3,MZ,1,100,-46
1618271898.185411,1787279.333,56533,3,MZ,1,100,-45
1618271898.230471,1787323.000,56533,3,MZ,1,100,-45
1618271898.272264,1787363.500,56551,2,MZ,1,100,-45
1618271898.314056,1787404.000,56551,2,MZ,1,100,-44
1618271898.352581,1787441.333,56569,3,MZ,1,100,-45
1618271898.391105,1787478.667,56569,3,MZ,1,100,-43
1618271898.429630,1787516.000,56569,3,MZ,1,100,-44
1618271898.468498,1787553.667,56586,3,MZ,1,100,-45
1618271898.507367,1787591.333,56586,3,MZ,1,100,-44
1618271898.546235,1787629.000,56586,3,MZ,1,100,-45
1618271898.587512,1787669.000,56605,2,MZ,1,100,-45
1618271898.628788,1787709.000,56605,2,MZ,1,100,-45
1618271898.667313,1787746.333,56623,3,MZ,1,100,-45
1618271898.705837,1787783.667,56623,3,MZ,1,100,-45
1618271898.744362,1787821.000,56623,3,MZ,1,100,-45
1618271898.786154,1787861.500,56641,2,MZ,1,100,-46
1618271898.827946,1787902.000,56641,2,MZ,1,100,-46
1618271898.866815,1787939.667,56658,3,MZ,1,100,-46
1618271898.905683,1787977.333,56658,3,MZ,1,100,-45
1618271898.944552,1788015.000,56658,3,MZ,1,100,-46
1618271898.988580,1788057.667,56676,3,MZ,1,100,-46
1618271899.032608,1788100.333,56676,3,MZ,1,100,-45
1618271899.076636,1788143.000,56676,3,MZ,1,100,-46
1618271899.118428,1788183.500,56694,2,MZ,1,100,-47
1618271899.160221,1788224.000,56694,2,MZ,1,100,-47
1618271899.199433,1788262.000,56713,3,MZ,1,100,-47
1618271899.238646,1788300.000,56713,3,MZ,1,100,-45
1618271899.277858,1788338.000,56713,3,MZ,1,100,-45
1618271899.319135,1788378.000,56731,2,MZ,1,100,-46
1618271899.360411,1788418.000,56731,2,MZ,1,100,-46
1618271899.398936,1788455.333,56748,3,MZ,1,100,-47
1618271899.437460,1788492.667,56748,3,MZ,1,100,-45
1618271899.475985,1788530.000,56748,3,MZ,1,100,-46
1618271899.514853,1788567.667,56766,3,MZ,1,100,-46
1618271899.553722,1788605.333,56766,3,MZ,1,100,-45
1618271899.592590,1788643.000,56766,3,MZ,1,100,-46
1618271899.631115,1788680.333,56785,3,MZ,1,100,-46
1618271899.669639,1788717.667,56785,3,MZ,1,100,-46
1618271899.708164,1788755.000,56785,3,MZ,1,100,-46
1618271899.750472,1788796.000,56803,2,MZ,1,100,-45
1618271899.792780,1788837.000,56803,2,MZ,1,100,-45
1618271899.834573,1788877.500,56821,2,MZ,1,100,-45
1618271899.876365,1788918.000,56821,2,MZ,1,100,-46
1618271899.914890,1788955.333,56837,3,MZ,1,100,-46
1618271899.953414,1788992.667,56837,3,MZ,1,100,-45
1618271899.991939,1789030.000,56837,3,MZ,1,100,-45
1618271900.033559,1789070.333,56861,6,MZ,1,100,-47
1618271900.075179,1789110.667,56861,6,MZ,1,100,-46
1618271900.116800,1789151.000,56861,6,MZ,1,100,-46
1618271900.158420,1789191.333,56861,6,MZ,1,100,-47
1618271900.200040,1789231.667,56861,6,MZ,1,100,-47
1618271900.241661,1789272.000,56861,6,MZ,1,100,-46
1618271900.275714,1789305.000,56878,1,MZ,1,100,-45
1618271900.316990,1789345.000,56897,2,MZ,1,100,-46
1618271900.358266,1789385.000,56897,2,MZ,1,100,-46
1618271900.402982,1789428.333,56915,3,MZ,1,100,-47
1618271900.447698,1789471.667,56915,3,MZ,1,100,-45
