EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1618271699.310551,1594554.000,22619,3,GY,1,100,-9.460
1618271699.351828,1594594.000,22637,2,GY,1,100,-5.554
1618271699.393104,1594634.000,22637,2,GY,1,100,0.305
1618271699.437476,1594677.000,22655,3,GY,1,100,-1.007
1618271699.481848,1594720.000,22655,3,GY,1,100,-4.608
1618271699.526220,1594763.000,22655,3,GY,1,100,2.075
1618271699.559757,1594795.500,22674,2,GY,1,100,5.188
1618271699.593294,1594828.000,22674,2,GY,1,100,5.402
1618271699.638010,1594871.333,22692,3,GY,1,100,6.836
1618271699.682726,1594914.667,22692,3,GY,1,100,6.256
1618271699.727442,1594958.000,22692,3,GY,1,100,5.707
1618271699.766311,1594995.667,22710,3,GY,1,100,5.646
1618271699.805179,1595033.333,22710,3,GY,1,100,3.448
1618271699.844048,1595071.000,22710,3,GY,1,100,6.104
1618271699.882916,1595108.667,22727,3,GY,1,100,6.012
1618271699.921785,1595146.333,22727,3,GY,1,100,7.233
1618271699.960654,1595184.000,22727,3,GY,1,100,9.399
1618271700.001930,1595224.000,22746,2,GY,1,100,5.219
1618271700.043206,1595264.000,22746,2,GY,1,100,-0.580
1618271700.082075,1595301.667,22764,3,GY,1,100,1.465
1618271700.120943,1595339.333,22764,3,GY,1,100,10.559
1618271700.159812,1595377.000,22764,3,GY,1,100,11.963
1618271700.201604,1595417.500,22782,2,GY,1,100,3.235
1618271700.243396,1595458.000,22782,2,GY,1,100,3.357
1618271700.288112,1595501.333,22798,3,GY,1,100,3.906
1618271700.332828,1595544.667,22798,3,GY,1,100,10.834
1618271700.377544,1595588.000,22798,3,GY,1,100,6.500
1618271700.410565,1595620.000,22817,2,GY,1,100,-2.533
1618271700.443587,1595652.000,22817,2,GY,1,100,0.671
1618271700.487959,1595695.000,22835,3,GY,1,100,-2.655
1618271700.532331,1595738.000,22835,3,GY,1,100,0.549
1618271700.576703,1595781.000,22835,3,GY,1,100,1.923
1618271700.619011,1595822.000,22854,2,GY,1,100,5.859
1618271700.661319,1595863.000,22854,2,GY,1,100,2.258
1618271700.699844,1595900.333,22871,3,GY,1,100,1.282
1618271700.738368,1595937.667,22871,3,GY,1,100,-3.540
1618271700.776893,1595975.000,22871,3,GY,1,100,-0.580
1618271700.815418,1596012.333,22889,3,GY,1,100,1.373
1618271700.853942,1596049.667,22889,3,GY,1,100,0.702
1618271700.892467,1596087.000,22889,3,GY,1,100,-2.716
1618271700.934259,1596127.500,22907,2,GY,1,100,-5.402
1618271700.976051,1596168.000,22907,2,GY,1,100,-3.662
1618271701.014232,1596205.000,22926,3,GY,1,100,2.136
1618271701.052413,1596242.000,22926,3,GY,1,100,2.594
1618271701.090593,1596279.000,22926,3,GY,1,100,6.439
1618271701.132385,1596319.500,22943,2,GY,1,100,5.341
1618271701.174178,1596360.000,22943,2,GY,1,100,1.282
1618271701.213390,1596398.000,22960,3,GY,1,100,-0.061
1618271701.252603,1596436.000,22960,3,GY,1,100,2.289
1618271701.291815,1596474.000,22960,3,GY,1,100,-2.472
1618271701.333091,1596514.000,22978,2,GY,1,100,-0.427
1618271701.374368,1596554.000,22978,2,GY,1,100,2.472
1618271701.412548,1596591.000,22997,3,GY,1,100,-1.740
1618271701.450729,1596628.000,22997,3,GY,1,100,2.075
1618271701.488909,1596665.000,22997,3,GY,1,100,3.540
1618271701.533626,1596708.333,23015,3,GY,1,100,4.547
1618271701.578342,1596751.667,23015,3,GY,1,100,1.282
1618271701.623058,1596795.000,23015,3,GY,1,100,-0.336
1618271701.665366,1596836.000,23034,2,GY,1,100,-0.854
1618271701.707674,1596877.000,23034,2,GY,1,100,-3.754
1618271701.746887,1596915.000,23050,3,GY,1,100,-5.157
1618271701.786099,1596953.000,23050,3,GY,1,100,-3.632
1618271701.825312,1596991.000,23050,3,GY,1,100,1.617
1618271701.864180,1597028.667,23069,3,GY,1,100,3.113
1618271701.903049,1597066.333,23069,3,GY,1,100,3.723
1618271701.941917,1597104.000,23069,3,GY,1,100,1.953
1618271701.983710,1597144.500,23087,2,GY,1,100,2.014
1618271702.025502,1597185.000,23087,2,GY,1,100,-0.244
1618271702.064026,1597222.333,23106,3,GY,1,100,-2.594
1618271702.102551,1597259.667,23106,3,GY,1,100,-0.824
1618271702.141076,1597297.000,23106,3,GY,1,100,-1.678
1618271702.182868,1597337.500,23123,2,GY,1,100,-3.113
1618271702.224660,1597378.000,23123,2,GY,1,100,-5.646
1618271702.263185,1597415.333,23140,3,GY,1,100,-4.791
1618271702.301709,1597452.667,23140,3,GY,1,100,-1.495
1618271702.340234,1597490.000,23140,3,GY,1,100,0.763
1618271702.384262,1597532.667,23158,3,GY,1,100,2.808
1618271702.428290,1597575.333,23158,3,GY,1,100,-1.312
1618271702.472318,1597618.000,23158,3,GY,1,100,-4.303
1618271702.511187,1597655.667,23177,3,GY,1,100,-1.953
1618271702.550055,1597693.333,23177,3,GY,1,100,-2.502
1618271702.588924,1597731.000,23177,3,GY,1,100,0.488
1618271702.630716,1597771.500,23196,2,GY,1,100,-0.885
1618271702.672508,1597812.000,23196,2,GY,1,100,2.380
1618271702.711033,1597849.333,23214,3,GY,1,100,1.862
1618271702.749557,1597886.667,23214,3,GY,1,100,1.678
1618271702.788082,1597924.000,23214,3,GY,1,100,-0.122
1618271702.830390,1597965.000,23230,2,GY,1,100,2.045
1618271702.872699,1598006.000,23230,2,GY,1,100,3.723
1618271702.911223,1598043.333,23249,3,GY,1,100,4.486
1618271702.949748,1598080.667,23249,3,GY,1,100,3.876
1618271702.988272,1598118.000,23249,3,GY,1,100,-0.031
1618271703.030065,1598158.500,23267,2,GY,1,100,-3.235
1618271703.071857,1598199.000,23267,2,GY,1,100,-3.204
1618271703.110381,1598236.333,23285,3,GY,1,100,-0.122
1618271703.148906,1598273.667,23285,3,GY,1,100,-3.693
1618271703.187431,1598311.000,23285,3,GY,1,100,-0.183
1618271703.232147,1598354.333,23302,3,GY,1,100,6.134
1618271703.276863,1598397.667,23302,3,GY,1,100,0.153
1618271703.321579,1598441.000,23302,3,GY,1,100,3.357
1618271703.354084,1598472.500,23320,2,GY,1,100,4.272
1618271703.386589,1598504.000,23320,2,GY,1,100,4.791
1618271703.431305,1598547.333,23338,3,GY,1,100,0.275
1618271703.476021,1598590.667,23338,3,GY,1,100,0.458
1618271703.520737,1598634.000,23338,3,GY,1,100,3.357
1618271703.562529,1598674.500,23357,2,GY,1,100,2.716
1618271703.604321,1598715.000,23357,2,GY,1,100,2.930
1618271703.642846,1598752.333,23375,3,GY,1,100,1.923
1618271703.681371,1598789.667,23375,3,GY,1,100,-0.061
1618271703.719895,1598827.000,23375,3,GY,1,100,-0.549
1618271703.759108,1598865.000,23392,3,GY,1,100,-1.495
1618271703.798320,1598903.000,23392,3,GY,1,100,-3.632
1618271703.837533,1598941.000,23392,3,GY,1,100,-1.404
1618271703.878809,1598981.000,23410,2,GY,1,100,-0.824
1618271703.920085,1599021.000,23410,2,GY,1,100,0.824
1618271703.958954,1599058.667,23429,3,GY,1,100,-1.038
1618271703.997823,1599096.333,23429,3,GY,1,100,2.350
1618271704.036691,1599134.000,23429,3,GY,1,100,1.984
1618271704.078483,1599174.500,23447,2,GY,1,100,-2.502
1618271704.120276,1599215.000,23447,2,GY,1,100,-0.641
1618271704.159488,1599253.000,23471,3,GY,1,100,2.350
1618271704.198701,1599291.000,23471,3,GY,1,100,3.967
1618271704.237913,1599329.000,23471,3,GY,1,100,3.174
1618271704.278674,1599368.500,23487,2,GY,1,100,4.059
1618271704.319434,1599408.000,23487,2,GY,1,100,2.106
1618271704.363462,1599450.667,23506,3,GY,1,100,-1.251
1618271704.407490,1599493.333,23506,3,GY,1,100,-2.319
1618271704.451518,1599536.000,23506,3,GY,1,100,0.092
1618271704.491075,1599574.333,23524,3,GY,1,100,1.099
1618271704.530631,1599612.667,23524,3,GY,1,100,1.312
1618271704.570188,1599651.000,23524,3,GY,1,100,0.244
1618271704.611464,1599691.000,23543,2,GY,1,100,0.092
1618271704.652740,1599731.000,23543,2,GY,1,100,-3.876
1618271704.691953,1599769.000,23560,3,GY,1,100,0.336
1618271704.731165,1599807.000,23560,3,GY,1,100,-1.892
1618271704.770378,1599845.000,23560,3,GY,1,100,-0.305
1618271704.809246,1599882.667,23578,3,GY,1,100,-1.434
1618271704.848115,1599920.333,23578,3,GY,1,100,0.763
1618271704.886983,1599958.000,23578,3,GY,1,100,1.221
1618271704.928260,1599998.000,23596,2,GY,1,100,0.671
1618271704.969536,1600038.000,23596,2,GY,1,100,-1.434
1618271705.008061,1600075.333,23615,3,GY,1,100,1.617
1618271705.046585,1600112.667,23615,3,GY,1,100,0.183
1618271705.085110,1600150.000,23615,3,GY,1,100,-1.160
1618271705.127934,1600191.500,23632,2,GY,1,100,0.732
1618271705.170758,1600233.000,23632,2,GY,1,100,1.953
1618271705.209283,1600270.333,23649,3,GY,1,100,0.183
1618271705.247807,1600307.667,23649,3,GY,1,100,-0.214
1618271705.286332,1600345.000,23649,3,GY,1,100,0.275
1618271705.328124,1600385.500,23667,2,GY,1,100,-1.343
1618271705.369916,1600426.000,23667,2,GY,1,100,-0.519
1618271705.414633,1600469.333,23686,3,GY,1,100,0.214
1618271705.459348,1600512.667,23686,3,GY,1,100,2.777
1618271705.504065,1600556.000,23686,3,GY,1,100,0.671
1618271705.537602,1600588.500,23703,2,GY,1,100,2.350
1618271705.571139,1600621.000,23703,2,GY,1,100,2.197
1618271705.615511,1600664.000,23722,3,GY,1,100,1.434
1618271705.659883,1600707.000,23722,3,GY,1,100,1.038
1618271705.704255,1600750.000,23722,3,GY,1,100,1.892
1618271705.743123,1600787.667,23739,3,GY,1,100,1.617
1618271705.781992,1600825.333,23739,3,GY,1,100,0.549
1618271705.820860,1600863.000,23739,3,GY,1,100,-2.960
1618271705.861621,1600902.500,23758,2,GY,1,100,-0.641
1618271705.902381,1600942.000,23758,2,GY,1,100,0.702
1618271705.941250,1600979.667,23776,3,GY,1,100,0.427
1618271705.980118,1601017.333,23776,3,GY,1,100,0.031
1618271706.018987,1601055.000,23776,3,GY,1,100,2.411
1618271706.061295,1601096.000,23794,2,GY,1,100,-5.737
1618271706.103603,1601137.000,23794,2,GY,1,100,-7.629
1618271706.142472,1601174.667,23810,3,GY,1,100,-1.221
1618271706.181340,1601212.333,23810,3,GY,1,100,-1.495
1618271706.220209,1601250.000,23810,3,GY,1,100,-4.883
1618271706.261485,1601290.000,23829,2,GY,1,100,0.732
1618271706.302762,1601330.000,23829,2,GY,1,100,-5.737
1618271706.341630,1601367.667,23847,3,GY,1,100,-8.057
1618271706.380499,1601405.333,23847,3,GY,1,100,-6.775
1618271706.419367,1601443.000,23847,3,GY,1,100,-6.866
1618271706.463395,1601485.667,23866,3,GY,1,100,-2.319
1618271706.507423,1601528.333,23866,3,GY,1,100,-0.488
1618271706.551451,1601571.000,23866,3,GY,1,100,0.916
1618271706.593244,1601611.500,23884,2,GY,1,100,-4.150
1618271706.635036,1601652.000,23884,2,GY,1,100,-0.763
1618271706.673561,1601689.333,23901,3,GY,1,100,3.448
1618271706.712085,1601726.667,23901,3,GY,1,100,1.862
1618271706.750610,1601764.000,23901,3,GY,1,100,0.854
1618271706.789134,1601801.333,23919,3,GY,1,100,5.371
1618271706.827659,1601838.667,23919,3,GY,1,100,0.458
1618271706.866184,1601876.000,23919,3,GY,1,100,1.465
1618271706.907460,1601916.000,23938,2,GY,1,100,4.150
1618271706.948736,1601956.000,23938,2,GY,1,100,5.035
1618271706.987949,1601994.000,23955,3,GY,1,100,5.188
1618271707.027161,1602032.000,23955,3,GY,1,100,3.601
1618271707.066374,1602070.000,23955,3,GY,1,100,2.655
1618271707.108166,1602110.500,23973,2,GY,1,100,4.242
1618271707.149958,1602151.000,23973,2,GY,1,100,1.251
1618271707.188827,1602188.667,23990,3,GY,1,100,6.836
1618271707.227695,1602226.333,23990,3,GY,1,100,4.730
1618271707.266564,1602264.000,23990,3,GY,1,100,7.721
1618271707.308356,1602304.500,24009,2,GY,1,100,4.425
1618271707.350148,1602345.000,24009,2,GY,1,100,1.923
1618271707.394521,1602388.000,24027,3,GY,1,100,0.153
1618271707.438893,1602431.000,24027,3,GY,1,100,-2.441
1618271707.483265,1602474.000,24027,3,GY,1,100,-3.387
1618271707.516286,1602506.000,24045,2,GY,1,100,-2.960
1618271707.549307,1602538.000,24045,2,GY,1,100,0.824
1618271707.594023,1602581.333,24062,3,GY,1,100,4.303
1618271707.638739,1602624.667,24062,3,GY,1,100,1.343
1618271707.683455,1602668.000,24062,3,GY,1,100,-1.434
1618271707.721291,1602704.667,24081,3,GY,1,100,2.533
1618271707.759128,1602741.333,24081,3,GY,1,100,3.235
1618271707.796965,1602778.000,24081,3,GY,1,100,0.092
1618271707.835833,1602815.667,24099,3,GY,1,100,-0.153
1618271707.874702,1602853.333,24099,3,GY,1,100,0.793
1618271707.913570,1602891.000,24099,3,GY,1,100,0.854
1618271707.955878,1602932.000,24118,2,GY,1,100,2.136
1618271707.998187,1602973.000,24118,2,GY,1,100,1.434
1618271708.036367,1603010.000,24135,3,GY,1,100,2.625
1618271708.074548,1603047.000,24135,3,GY,1,100,1.556
1618271708.112729,1603084.000,24135,3,GY,1,100,0.793
1618271708.154005,1603124.000,24152,2,GY,1,100,3.021
1618271708.195281,1603164.000,24152,2,GY,1,100,4.944
1618271708.234150,1603201.667,24170,3,GY,1,100,1.434
1618271708.273018,1603239.333,24170,3,GY,1,100,-3.784
1618271708.311887,1603277.000,24170,3,GY,1,100,-7.446
1618271708.354195,1603318.000,24189,2,GY,1,100,-10.742
1618271708.396503,1603359.000,24189,2,GY,1,100,-5.157
1618271708.440876,1603402.000,24206,3,GY,1,100,-1.373
1618271708.485247,1603445.000,24206,3,GY,1,100,-1.862
1618271708.529619,1603488.000,24206,3,GY,1,100,-2.930
1618271708.568488,1603525.667,24224,3,GY,1,100,0.793
1618271708.607357,1603563.333,24224,3,GY,1,100,-0.031
1618271708.646225,1603601.000,24224,3,GY,1,100,4.974
1618271708.687501,1603641.000,24242,2,GY,1,100,0.732
1618271708.728778,1603681.000,24242,2,GY,1,100,-2.106
1618271708.767303,1603718.333,24261,3,GY,1,100,3.601
1618271708.805827,1603755.667,24261,3,GY,1,100,7.812
1618271708.844352,1603793.000,24261,3,GY,1,100,2.136
1618271708.886660,1603834.000,24279,2,GY,1,100,-0.854
1618271708.928968,1603875.000,24279,2,GY,1,100,-1.404
1618271708.967149,1603912.000,24297,3,GY,1,100,3.296
1618271709.005329,1603949.000,24297,3,GY,1,100,2.960
1618271709.043510,1603986.000,24297,3,GY,1,100,-3.235
1618271709.082378,1604023.667,24313,3,GY,1,100,-1.770
1618271709.121247,1604061.333,24313,3,GY,1,100,0.000
1618271709.160115,1604099.000,24313,3,GY,1,100,-0.397
1618271709.201392,1604139.000,24332,2,GY,1,100,-0.427
1618271709.242668,1604179.000,24332,2,GY,1,100,-0.275
1618271709.284976,1604220.000,24350,2,GY,1,100,0.000
1618271709.327285,1604261.000,24350,2,GY,1,100,-1.251
1618271709.365809,1604298.333,24369,3,GY,1,100,0.793
1618271709.404334,1604335.667,24369,3,GY,1,100,2.930
1618271709.442858,1604373.000,24369,3,GY,1,100,-0.610
1618271709.487918,1604416.667,24391,3,GY,1,100,1.038
1618271709.532978,1604460.333,24391,3,GY,1,100,1.373
1618271709.578038,1604504.000,24391,3,GY,1,100,2.380
1618271709.619315,1604544.000,24409,2,GY,1,100,0.275
1618271709.660591,1604584.000,24409,2,GY,1,100,1.923
1618271709.699116,1604621.333,24427,3,GY,1,100,1.038
1618271709.737640,1604658.667,24427,3,GY,1,100,0.671
1618271709.776165,1604696.000,24427,3,GY,1,100,1.068
1618271709.815377,1604734.000,24446,3,GY,1,100,1.038
1618271709.854590,1604772.000,24446,3,GY,1,100,1.251
1618271709.893802,1604810.000,24446,3,GY,1,100,-0.458
1618271709.935595,1604850.500,24463,2,GY,1,100,1.465
1618271709.977387,1604891.000,24463,2,GY,1,100,0.610
1618271710.015911,1604928.333,24480,3,GY,1,100,1.038
1618271710.054436,1604965.667,24480,3,GY,1,100,1.740
1618271710.092961,1605003.000,24480,3,GY,1,100,2.319
1618271710.134237,1605043.000,24498,2,GY,1,100,0.580
1618271710.175513,1605083.000,24498,2,GY,1,100,0.549
1618271710.214382,1605120.667,24517,3,GY,1,100,-0.275
1618271710.253250,1605158.333,24517,3,GY,1,100,-0.183
1618271710.292119,1605196.000,24517,3,GY,1,100,-0.183
1618271710.332879,1605235.500,24535,2,GY,1,100,2.441
1618271710.373640,1605275.000,24535,2,GY,1,100,1.282
1618271710.412508,1605312.667,24553,3,GY,1,100,-0.397
1618271710.451377,1605350.333,24553,3,GY,1,100,0.824
1618271710.490245,1605388.000,24553,3,GY,1,100,-0.336
1618271710.534961,1605431.333,24569,3,GY,1,100,1.587
1618271710.579677,1605474.667,24569,3,GY,1,100,0.153
1618271710.624393,1605518.000,24569,3,GY,1,100,-0.244
1618271710.665154,1605557.500,24589,2,GY,1,100,-0.427
1618271710.705914,1605597.000,24589,2,GY,1,100,2.045
1618271710.745126,1605635.000,24607,3,GY,1,100,1.862
1618271710.784339,1605673.000,24607,3,GY,1,100,1.373
1618271710.823552,1605711.000,24607,3,GY,1,100,-0.214
1618271710.865344,1605751.500,24625,2,GY,1,100,0.397
1618271710.907136,1605792.000,24625,2,GY,1,100,0.824
1618271710.946005,1605829.667,24642,3,GY,1,100,2.197
1618271710.984873,1605867.333,24642,3,GY,1,100,1.953
1618271711.023742,1605905.000,24642,3,GY,1,100,2.014
1618271711.062266,1605942.333,24660,3,GY,1,100,1.190
1618271711.100791,1605979.667,24660,3,GY,1,100,0.183
1618271711.139316,1606017.000,24660,3,GY,1,100,1.038
1618271711.181624,1606058.000,24678,2,GY,1,100,0.153
1618271711.223932,1606099.000,24678,2,GY,1,100,1.465
1618271711.262457,1606136.333,24697,3,GY,1,100,0.275
1618271711.300981,1606173.667,24697,3,GY,1,100,1.343
1618271711.339506,1606211.000,24697,3,GY,1,100,2.106
1618271711.381814,1606252.000,24714,2,GY,1,100,-0.702
1618271711.424122,1606293.000,24714,2,GY,1,100,0.580
1618271711.462991,1606330.667,24731,3,GY,1,100,0.061
1618271711.501859,1606368.333,24731,3,GY,1,100,2.533
1618271711.540728,1606406.000,24731,3,GY,1,100,3.296
1618271711.582004,1606446.000,24750,2,GY,1,100,1.434
1618271711.623281,1606486.000,24750,2,GY,1,100,0.244
1618271711.667653,1606529.000,24769,3,GY,1,100,0.824
1618271711.712024,1606572.000,24769,3,GY,1,100,-0.031
1618271711.756397,1606615.000,24769,3,GY,1,100,1.465
1618271711.795609,1606653.000,24787,3,GY,1,100,4.150
1618271711.834822,1606691.000,24787,3,GY,1,100,-0.366
1618271711.874034,1606729.000,24787,3,GY,1,100,0.763
1618271711.915310,1606769.000,24805,2,GY,1,100,2.014
1618271711.956587,1606809.000,24805,2,GY,1,100,0.610
1618271711.995111,1606846.333,24821,3,GY,1,100,-1.068
1618271712.033636,1606883.667,24821,3,GY,1,100,1.404
1618271712.072160,1606921.000,24821,3,GY,1,100,2.472
1618271712.110685,1606958.333,24840,3,GY,1,100,2.869
1618271712.149210,1606995.667,24840,3,GY,1,100,0.336
1618271712.187734,1607033.000,24840,3,GY,1,100,-1.282
1618271712.229011,1607073.000,24858,2,GY,1,100,-0.275
1618271712.270287,1607113.000,24858,2,GY,1,100,0.092
1618271712.309155,1607150.667,24876,3,GY,1,100,0.916
1618271712.348024,1607188.333,24876,3,GY,1,100,1.007
1618271712.386893,1607226.000,24876,3,GY,1,100,3.754
1618271712.428685,1607266.500,24893,2,GY,1,100,1.770
1618271712.470477,1607307.000,24893,2,GY,1,100,-0.793
1618271712.514505,1607349.667,24911,3,GY,1,100,-0.580
1618271712.558533,1607392.333,24911,3,GY,1,100,0.793
1618271712.602561,1607435.000,24911,3,GY,1,100,2.136
1618271712.635582,1607467.000,24930,2,GY,1,100,2.686
1618271712.668603,1607499.000,24930,2,GY,1,100,0.214
1618271712.713320,1607542.333,24949,3,GY,1,100,-2.563
1618271712.758036,1607585.667,24949,3,GY,1,100,-0.488
1618271712.802752,1607629.000,24949,3,GY,1,100,-0.793
1618271712.845576,1607670.500,24966,2,GY,1,100,0.946
1618271712.888400,1607712.000,24966,2,GY,1,100,1.617
1618271712.927269,1607749.667,24983,3,GY,1,100,1.984
1618271712.966137,1607787.333,24983,3,GY,1,100,-1.343
1618271713.005006,1607825.000,24983,3,GY,1,100,-1.343
1618271713.043874,1607862.667,25001,3,GY,1,100,1.160
1618271713.082743,1607900.333,25001,3,GY,1,100,2.045
1618271713.121611,1607938.000,25001,3,GY,1,100,2.960
1618271713.163404,1607978.500,25020,2,GY,1,100,-0.488
1618271713.205196,1608019.000,25020,2,GY,1,100,1.404
1618271713.244064,1608056.667,25037,3,GY,1,100,1.434
1618271713.282933,1608094.333,25037,3,GY,1,100,1.129
1618271713.321801,1608132.000,25037,3,GY,1,100,1.099
1618271713.363078,1608172.000,25055,2,GY,1,100,1.740
1618271713.404354,1608212.000,25055,2,GY,1,100,-1.160
1618271713.443223,1608249.667,25072,3,GY,1,100,-0.854
1618271713.482091,1608287.333,25072,3,GY,1,100,-0.519
1618271713.520960,1608325.000,25072,3,GY,1,100,-3.479
1618271713.562236,1608365.000,25092,2,GY,1,100,-3.479
1618271713.603512,1608405.000,25092,2,GY,1,100,-2.045
1618271713.648228,1608448.333,25110,3,GY,1,100,-4.822
1618271713.692945,1608491.667,25110,3,GY,1,100,-0.763
1618271713.737660,1608535.000,25110,3,GY,1,100,3.387
1618271713.771198,1608567.500,25128,2,GY,1,100,4.059
1618271713.804734,1608600.000,25128,2,GY,1,100,8.301
1618271713.849107,1608643.000,25144,3,GY,1,100,2.106
1618271713.893479,1608686.000,25144,3,GY,1,100,-2.136
1618271713.937851,1608729.000,25144,3,GY,1,100,-0.824
1618271713.976375,1608766.333,25163,3,GY,1,100,-1.526
1618271714.014900,1608803.667,25163,3,GY,1,100,6.805
1618271714.053424,1608841.000,25163,3,GY,1,100,6.561
1618271714.091949,1608878.333,25181,3,GY,1,100,1.587
1618271714.130474,1608915.667,25181,3,GY,1,100,3.235
1618271714.168998,1608953.000,25181,3,GY,1,100,2.502
1618271714.210790,1608993.500,25200,2,GY,1,100,6.042
1618271714.252583,1609034.000,25200,2,GY,1,100,7.324
1618271714.291451,1609071.667,25217,3,GY,1,100,-1.251
1618271714.330320,1609109.333,25217,3,GY,1,100,-1.282
1618271714.369188,1609147.000,25217,3,GY,1,100,1.984
1618271714.409949,1609186.500,25234,2,GY,1,100,3.174
1618271714.450709,1609226.000,25234,2,GY,1,100,6.073
1618271714.489578,1609263.667,25252,3,GY,1,100,1.495
1618271714.528446,1609301.333,25252,3,GY,1,100,0.610
1618271714.567315,1609339.000,25252,3,GY,1,100,0.366
1618271714.609623,1609380.000,25272,2,GY,1,100,1.648
1618271714.651931,1609421.000,25272,2,GY,1,100,3.296
1618271714.696303,1609464.000,25289,3,GY,1,100,2.045
1618271714.740675,1609507.000,25289,3,GY,1,100,-1.801
1618271714.785047,1609550.000,25289,3,GY,1,100,1.801
1618271714.823916,1609587.667,25312,3,GY,1,100,1.190
1618271714.862784,1609625.333,25312,3,GY,1,100,1.526
1618271714.901653,1609663.000,25312,3,GY,1,100,1.282
1618271714.943445,1609703.500,25329,2,GY,1,100,1.068
1618271714.985238,1609744.000,25329,2,GY,1,100,-0.427
1618271715.024450,1609782.000,25348,3,GY,1,100,0.305
1618271715.063663,1609820.000,25348,3,GY,1,100,0.549
1618271715.102875,1609858.000,25348,3,GY,1,100,1.160
1618271715.144667,1609898.500,25366,2,GY,1,100,2.960
1618271715.186460,1609939.000,25366,2,GY,1,100,-0.244
1618271715.225328,1609976.667,25384,3,GY,1,100,1.068
1618271715.264197,1610014.333,25384,3,GY,1,100,1.770
1618271715.303065,1610052.000,25384,3,GY,1,100,0.885
1618271715.342278,1610090.000,25400,3,GY,1,100,-2.319
1618271715.381490,1610128.000,25400,3,GY,1,100,-4.211
1618271715.420703,1610166.000,25400,3,GY,1,100,-0.916
1618271715.461463,1610205.500,25419,2,GY,1,100,3.967
1618271715.502223,1610245.000,25419,2,GY,1,100,1.068
1618271715.545048,1610286.500,25437,2,GY,1,100,-1.160
1618271715.587872,1610328.000,25437,2,GY,1,100,0.214
1618271715.626053,1610365.000,25456,3,GY,1,100,-5.219
1618271715.664233,1610402.000,25456,3,GY,1,100,-3.510
1618271715.702414,1610439.000,25456,3,GY,1,100,0.061
1618271715.746442,1610481.667,25474,3,GY,1,100,-4.425
1618271715.790470,1610524.333,25474,3,GY,1,100,-1.801
1618271715.834498,1610567.000,25474,3,GY,1,100,2.869
1618271715.876290,1610607.500,25491,2,GY,1,100,3.326
1618271715.918082,1610648.000,25491,2,GY,1,100,3.357
1618271715.956951,1610685.667,25509,3,GY,1,100,2.930
1618271715.995820,1610723.333,25509,3,GY,1,100,3.693
1618271716.034688,1610761.000,25509,3,GY,1,100,0.916
1618271716.073213,1610798.333,25528,3,GY,1,100,2.045
1618271716.111737,1610835.667,25528,3,GY,1,100,2.350
1618271716.150262,1610873.000,25528,3,GY,1,100,-0.153
1618271716.192054,1610913.500,25545,2,GY,1,100,0.702
1618271716.233846,1610954.000,25545,2,GY,1,100,-0.366
1618271716.272715,1610991.667,25562,3,GY,1,100,-0.824
1618271716.311584,1611029.333,25562,3,GY,1,100,-0.244
1618271716.350452,1611067.000,25562,3,GY,1,100,3.540
1618271716.388633,1611104.000,25580,3,GY,1,100,2.075
1618271716.426813,1611141.000,25580,3,GY,1,100,1.099
1618271716.464994,1611178.000,25580,3,GY,1,100,0.641
1618271716.506786,1611218.500,25599,2,GY,1,100,-0.946
1618271716.548579,1611259.000,25599,2,GY,1,100,2.014
1618271716.590371,1611299.500,25618,2,GY,1,100,4.639
1618271716.632163,1611340.000,25618,2,GY,1,100,5.920
1618271716.671032,1611377.667,25636,3,GY,1,100,4.211
1618271716.709900,1611415.333,25636,3,GY,1,100,3.418
1618271716.748769,1611453.000,25636,3,GY,1,100,-0.885
1618271716.790045,1611493.000,25652,2,GY,1,100,-0.671
1618271716.831321,1611533.000,25652,2,GY,1,100,-1.587
1618271716.876037,1611576.333,25671,3,GY,1,100,-1.984
1618271716.920753,1611619.667,25671,3,GY,1,100,-0.610
1618271716.965469,1611663.000,25671,3,GY,1,100,0.031
1618271717.003994,1611700.333,25689,3,GY,1,100,1.160
1618271717.042519,1611737.667,25689,3,GY,1,100,-0.214
1618271717.081043,1611775.000,25689,3,GY,1,100,0.854
1618271717.122835,1611815.500,25707,2,GY,1,100,1.495
1618271717.164628,1611856.000,25707,2,GY,1,100,-1.251
1618271717.203840,1611894.000,25724,3,GY,1,100,0.854
1618271717.243053,1611932.000,25724,3,GY,1,100,-0.610
1618271717.282265,1611970.000,25724,3,GY,1,100,-2.899
1618271717.320790,1612007.333,25742,3,GY,1,100,-0.214
1618271717.359314,1612044.667,25742,3,GY,1,100,3.448
1618271717.397839,1612082.000,25742,3,GY,1,100,-0.946
1618271717.439115,1612122.000,25760,2,GY,1,100,3.235
1618271717.480392,1612162.000,25760,2,GY,1,100,4.913
1618271717.519260,1612199.667,25779,3,GY,1,100,2.747
1618271717.558129,1612237.333,25779,3,GY,1,100,-4.120
1618271717.596997,1612275.000,25779,3,GY,1,100,-0.580
1618271717.638790,1612315.500,25797,2,GY,1,100,4.059
1618271717.680582,1612356.000,25797,2,GY,1,100,2.380
1618271717.724610,1612398.667,25814,3,GY,1,100,-3.540
1618271717.768638,1612441.333,25814,3,GY,1,100,-0.031
1618271717.812666,1612484.000,25814,3,GY,1,100,-2.777
