EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1618271738.949243,1632967.000,29467,3,MX,1,100,-58
1618271738.987423,1633004.000,29467,3,MX,1,100,-58
1618271739.028700,1633044.000,29483,2,MX,1,100,-57
1618271739.069976,1633084.000,29483,2,MX,1,100,-57
1618271739.108845,1633121.667,29502,3,MX,1,100,-57
1618271739.147713,1633159.333,29502,3,MX,1,100,-58
1618271739.186582,1633197.000,29502,3,MX,1,100,-57
1618271739.228890,1633238.000,29520,2,MX,1,100,-58
1618271739.271198,1633279.000,29520,2,MX,1,100,-58
1618271739.309723,1633316.333,29538,3,MX,1,100,-58
1618271739.348247,1633353.667,29538,3,MX,1,100,-58
1618271739.386772,1633391.000,29538,3,MX,1,100,-58
1618271739.429080,1633432.000,29554,2,MX,1,100,-57
1618271739.471388,1633473.000,29554,2,MX,1,100,-57
1618271739.515760,1633516.000,29574,3,MX,1,100,-57
1618271739.560132,1633559.000,29574,3,MX,1,100,-57
1618271739.604504,1633602.000,29574,3,MX,1,100,-57
1618271739.643029,1633639.333,29592,3,MX,1,100,-57
1618271739.681554,1633676.667,29592,3,MX,1,100,-58
1618271739.720078,1633714.000,29592,3,MX,1,100,-58
1618271739.762386,1633755.000,29611,2,MX,1,100,-57
1618271739.804695,1633796.000,29611,2,MX,1,100,-57
1618271739.843563,1633833.667,29628,3,MX,1,100,-57
1618271739.882432,1633871.333,29628,3,MX,1,100,-58
1618271739.921300,1633909.000,29628,3,MX,1,100,-57
1618271739.959825,1633946.333,29645,3,MX,1,100,-57
1618271739.998349,1633983.667,29645,3,MX,1,100,-57
1618271740.036874,1634021.000,29645,3,MX,1,100,-57
1618271740.078150,1634061.000,29663,2,MX,1,100,-57
1618271740.119426,1634101.000,29663,2,MX,1,100,-57
1618271740.158639,1634139.000,29682,3,MX,1,100,-57
1618271740.197852,1634177.000,29682,3,MX,1,100,-58
1618271740.237064,1634215.000,29682,3,MX,1,100,-58
1618271740.277824,1634254.500,29699,2,MX,1,100,-58
1618271740.318585,1634294.000,29699,2,MX,1,100,-58
1618271740.362957,1634337.000,29718,3,MX,1,100,-58
1618271740.407329,1634380.000,29718,3,MX,1,100,-58
1618271740.451701,1634423.000,29718,3,MX,1,100,-58
1618271740.484722,1634455.000,29734,2,MX,1,100,-58
1618271740.517743,1634487.000,29734,2,MX,1,100,-58
1618271740.562115,1634530.000,29754,3,MX,1,100,-57
1618271740.606487,1634573.000,29754,3,MX,1,100,-58
1618271740.650859,1634616.000,29754,3,MX,1,100,-57
1618271740.690072,1634654.000,29772,3,MX,1,100,-58
1618271740.729284,1634692.000,29772,3,MX,1,100,-59
1618271740.768497,1634730.000,29772,3,MX,1,100,-58
1618271740.810289,1634770.500,29790,2,MX,1,100,-59
1618271740.852082,1634811.000,29790,2,MX,1,100,-58
1618271740.890950,1634848.667,29806,3,MX,1,100,-58
1618271740.929819,1634886.333,29806,3,MX,1,100,-58
1618271740.968687,1634924.000,29806,3,MX,1,100,-58
1618271741.007212,1634961.333,29825,3,MX,1,100,-58
1618271741.045736,1634998.667,29825,3,MX,1,100,-58
1618271741.084261,1635036.000,29825,3,MX,1,100,-57
1618271741.126569,1635077.000,29843,2,MX,1,100,-58
1618271741.168877,1635118.000,29843,2,MX,1,100,-58
1618271741.207402,1635155.333,29862,3,MX,1,100,-57
1618271741.245926,1635192.667,29862,3,MX,1,100,-57
1618271741.284451,1635230.000,29862,3,MX,1,100,-57
1618271741.326759,1635271.000,29884,2,MX,1,100,-58
1618271741.369067,1635312.000,29884,2,MX,1,100,-57
1618271741.410344,1635352.000,29901,2,MX,1,100,-57
1618271741.451620,1635392.000,29901,2,MX,1,100,-57
1618271741.490833,1635430.000,29920,3,MX,1,100,-57
1618271741.530045,1635468.000,29920,3,MX,1,100,-57
1618271741.569258,1635506.000,29920,3,MX,1,100,-57
1618271741.613630,1635549.000,29939,3,MX,1,100,-58
1618271741.658002,1635592.000,29939,3,MX,1,100,-58
1618271741.702374,1635635.000,29939,3,MX,1,100,-58
1618271741.744682,1635676.000,29956,2,MX,1,100,-57
1618271741.786990,1635717.000,29956,2,MX,1,100,-57
1618271741.825515,1635754.333,29974,3,MX,1,100,-57
1618271741.864039,1635791.667,29974,3,MX,1,100,-57
1618271741.902564,1635829.000,29974,3,MX,1,100,-57
1618271741.941089,1635866.333,29991,3,MX,1,100,-57
1618271741.979613,1635903.667,29991,3,MX,1,100,-57
1618271742.018138,1635941.000,29991,3,MX,1,100,-57
1618271742.059414,1635981.000,30010,2,MX,1,100,-57
1618271742.100690,1636021.000,30010,2,MX,1,100,-57
1618271742.139215,1636058.333,30028,3,MX,1,100,-57
1618271742.177740,1636095.667,30028,3,MX,1,100,-57
1618271742.216264,1636133.000,30028,3,MX,1,100,-57
1618271742.258056,1636173.500,30046,2,MX,1,100,-56
1618271742.299849,1636214.000,30046,2,MX,1,100,-57
1618271742.338717,1636251.667,30062,3,MX,1,100,-57
1618271742.377586,1636289.333,30062,3,MX,1,100,-57
1618271742.416454,1636327.000,30062,3,MX,1,100,-57
1618271742.457731,1636367.000,30081,2,MX,1,100,-57
1618271742.499007,1636407.000,30081,2,MX,1,100,-57
1618271742.537532,1636444.333,30100,3,MX,1,100,-57
1618271742.576056,1636481.667,30100,3,MX,1,100,-57
1618271742.614581,1636519.000,30100,3,MX,1,100,-57
1618271742.656889,1636560.000,30118,2,MX,1,100,-57
1618271742.699197,1636601.000,30118,2,MX,1,100,-57
1618271742.744257,1636644.667,30136,3,MX,1,100,-57
1618271742.789317,1636688.333,30136,3,MX,1,100,-58
1618271742.834377,1636732.000,30136,3,MX,1,100,-58
1618271742.873246,1636769.667,30153,3,MX,1,100,-57
1618271742.912114,1636807.333,30153,3,MX,1,100,-58
1618271742.950983,1636845.000,30153,3,MX,1,100,-58
1618271742.992775,1636885.500,30171,2,MX,1,100,-58
1618271743.034567,1636926.000,30171,2,MX,1,100,-58
1618271743.073436,1636963.667,30190,3,MX,1,100,-57
1618271743.112304,1637001.333,30190,3,MX,1,100,-57
1618271743.151173,1637039.000,30190,3,MX,1,100,-57
1618271743.192965,1637079.500,30207,2,MX,1,100,-56
1618271743.234758,1637120.000,30207,2,MX,1,100,-57
1618271743.273282,1637157.333,30224,3,MX,1,100,-57
1618271743.311807,1637194.667,30224,3,MX,1,100,-58
1618271743.350331,1637232.000,30224,3,MX,1,100,-57
1618271743.389200,1637269.667,30242,3,MX,1,100,-57
1618271743.428068,1637307.333,30242,3,MX,1,100,-57
1618271743.466937,1637345.000,30242,3,MX,1,100,-57
1618271743.508213,1637385.000,30262,2,MX,1,100,-57
1618271743.549489,1637425.000,30262,2,MX,1,100,-56
1618271743.594206,1637468.333,30280,3,MX,1,100,-56
1618271743.638922,1637511.667,30280,3,MX,1,100,-57
1618271743.683638,1637555.000,30280,3,MX,1,100,-57
1618271743.717175,1637587.500,30298,2,MX,1,100,-56
1618271743.750712,1637620.000,30298,2,MX,1,100,-57
1618271743.795084,1637663.000,30314,3,MX,1,100,-57
1618271743.839456,1637706.000,30314,3,MX,1,100,-58
1618271743.883828,1637749.000,30314,3,MX,1,100,-57
1618271743.922696,1637786.667,30333,3,MX,1,100,-57
1618271743.961565,1637824.333,30333,3,MX,1,100,-57
1618271744.000433,1637862.000,30333,3,MX,1,100,-57
1618271744.042226,1637902.500,30351,2,MX,1,100,-57
1618271744.084018,1637943.000,30351,2,MX,1,100,-57
1618271744.122543,1637980.333,30369,3,MX,1,100,-57
1618271744.161067,1638017.667,30369,3,MX,1,100,-58
1618271744.199592,1638055.000,30369,3,MX,1,100,-57
1618271744.241384,1638095.500,30385,2,MX,1,100,-57
1618271744.283176,1638136.000,30385,2,MX,1,100,-57
1618271744.321357,1638173.000,30404,3,MX,1,100,-57
1618271744.359538,1638210.000,30404,3,MX,1,100,-58
1618271744.397718,1638247.000,30404,3,MX,1,100,-57
1618271744.439510,1638287.500,30422,2,MX,1,100,-57
1618271744.481303,1638328.000,30422,2,MX,1,100,-56
1618271744.520171,1638365.667,30442,3,MX,1,100,-56
1618271744.559040,1638403.333,30442,3,MX,1,100,-57
1618271744.597908,1638441.000,30442,3,MX,1,100,-57
1618271744.639701,1638481.500,30459,2,MX,1,100,-57
1618271744.681493,1638522.000,30459,2,MX,1,100,-57
1618271744.725521,1638564.667,30476,3,MX,1,100,-57
1618271744.769549,1638607.333,30476,3,MX,1,100,-58
1618271744.813577,1638650.000,30476,3,MX,1,100,-58
1618271744.852446,1638687.667,30494,3,MX,1,100,-57
1618271744.891314,1638725.333,30494,3,MX,1,100,-58
1618271744.930183,1638763.000,30494,3,MX,1,100,-57
1618271744.969395,1638801.000,30513,3,MX,1,100,-57
1618271745.008608,1638839.000,30513,3,MX,1,100,-57
1618271745.047820,1638877.000,30513,3,MX,1,100,-57
1618271745.089613,1638917.500,30531,2,MX,1,100,-57
1618271745.131405,1638958.000,30531,2,MX,1,100,-57
1618271745.173197,1638998.500,30547,2,MX,1,100,-57
1618271745.214989,1639039.000,30547,2,MX,1,100,-58
1618271745.253858,1639076.667,30565,3,MX,1,100,-58
1618271745.292727,1639114.333,30565,3,MX,1,100,-59
1618271745.331595,1639152.000,30565,3,MX,1,100,-58
1618271745.370120,1639189.333,30584,3,MX,1,100,-58
1618271745.408644,1639226.667,30584,3,MX,1,100,-58
1618271745.447169,1639264.000,30584,3,MX,1,100,-58
1618271745.489993,1639305.500,30602,2,MX,1,100,-57
1618271745.532817,1639347.000,30602,2,MX,1,100,-57
1618271745.570998,1639384.000,30621,3,MX,1,100,-57
1618271745.609179,1639421.000,30621,3,MX,1,100,-57
1618271745.647359,1639458.000,30621,3,MX,1,100,-58
1618271745.688635,1639498.000,30637,2,MX,1,100,-57
1618271745.729912,1639538.000,30637,2,MX,1,100,-57
1618271745.774284,1639581.000,30656,3,MX,1,100,-57
1618271745.818656,1639624.000,30656,3,MX,1,100,-57
1618271745.863028,1639667.000,30656,3,MX,1,100,-57
1618271745.901896,1639704.667,30674,3,MX,1,100,-56
1618271745.940765,1639742.333,30674,3,MX,1,100,-57
1618271745.979634,1639780.000,30674,3,MX,1,100,-57
1618271746.020910,1639820.000,30693,2,MX,1,100,-58
1618271746.062186,1639860.000,30693,2,MX,1,100,-57
1618271746.101055,1639897.667,30710,3,MX,1,100,-57
1618271746.139923,1639935.333,30710,3,MX,1,100,-57
1618271746.178792,1639973.000,30710,3,MX,1,100,-57
1618271746.217660,1640010.667,30727,3,MX,1,100,-57
1618271746.256529,1640048.333,30727,3,MX,1,100,-57
1618271746.295398,1640086.000,30727,3,MX,1,100,-57
1618271746.335642,1640125.000,30745,2,MX,1,100,-58
1618271746.375886,1640164.000,30745,2,MX,1,100,-57
1618271746.414755,1640201.667,30764,3,MX,1,100,-57
1618271746.453623,1640239.333,30764,3,MX,1,100,-57
1618271746.492492,1640277.000,30764,3,MX,1,100,-57
1618271746.534284,1640317.500,30782,2,MX,1,100,-57
1618271746.576077,1640358.000,30782,2,MX,1,100,-57
1618271746.620105,1640400.667,30805,3,MX,1,100,-57
1618271746.664133,1640443.333,30805,3,MX,1,100,-57
1618271746.708161,1640486.000,30805,3,MX,1,100,-57
1618271746.741182,1640518.000,30822,2,MX,1,100,-57
1618271746.774203,1640550.000,30822,2,MX,1,100,-58
1618271746.818919,1640593.333,30841,3,MX,1,100,-58
1618271746.863635,1640636.667,30841,3,MX,1,100,-58
1618271746.908351,1640680.000,30841,3,MX,1,100,-57
1618271746.947219,1640717.667,30859,3,MX,1,100,-57
1618271746.986088,1640755.333,30859,3,MX,1,100,-57
1618271747.024956,1640793.000,30859,3,MX,1,100,-57
1618271747.066749,1640833.500,30877,2,MX,1,100,-57
1618271747.108541,1640874.000,30877,2,MX,1,100,-56
1618271747.147754,1640912.000,30893,3,MX,1,100,-57
1618271747.186966,1640950.000,30893,3,MX,1,100,-57
1618271747.226179,1640988.000,30893,3,MX,1,100,-57
1618271747.264703,1641025.333,30912,3,MX,1,100,-57
1618271747.303228,1641062.667,30912,3,MX,1,100,-57
1618271747.341752,1641100.000,30912,3,MX,1,100,-57
1618271747.383029,1641140.000,30930,2,MX,1,100,-58
1618271747.424305,1641180.000,30930,2,MX,1,100,-58
1618271747.463174,1641217.667,30949,3,MX,1,100,-58
1618271747.502042,1641255.333,30949,3,MX,1,100,-57
1618271747.540911,1641293.000,30949,3,MX,1,100,-58
1618271747.582703,1641333.500,30967,2,MX,1,100,-57
1618271747.624495,1641374.000,30967,2,MX,1,100,-57
1618271747.668523,1641416.667,30984,3,MX,1,100,-57
1618271747.712551,1641459.333,30984,3,MX,1,100,-57
1618271747.756579,1641502.000,30984,3,MX,1,100,-57
1618271747.790117,1641534.500,31002,2,MX,1,100,-57
1618271747.823653,1641567.000,31002,2,MX,1,100,-57
1618271747.867682,1641609.667,31021,3,MX,1,100,-57
1618271747.911710,1641652.333,31021,3,MX,1,100,-58
1618271747.955738,1641695.000,31021,3,MX,1,100,-58
1618271747.997014,1641735.000,31038,2,MX,1,100,-59
1618271748.038291,1641775.000,31038,2,MX,1,100,-58
1618271748.077503,1641813.000,31056,3,MX,1,100,-58
1618271748.116715,1641851.000,31056,3,MX,1,100,-59
1618271748.155928,1641889.000,31056,3,MX,1,100,-59
1618271748.194797,1641926.667,31073,3,MX,1,100,-58
1618271748.233665,1641964.333,31073,3,MX,1,100,-59
1618271748.272534,1642002.000,31073,3,MX,1,100,-59
1618271748.313810,1642042.000,31092,2,MX,1,100,-59
1618271748.355086,1642082.000,31092,2,MX,1,100,-58
1618271748.394299,1642120.000,31110,3,MX,1,100,-57
1618271748.433511,1642158.000,31110,3,MX,1,100,-58
1618271748.472724,1642196.000,31110,3,MX,1,100,-58
1618271748.514516,1642236.500,31129,2,MX,1,100,-57
1618271748.556309,1642277.000,31129,2,MX,1,100,-57
1618271748.594489,1642314.000,31145,3,MX,1,100,-57
1618271748.632670,1642351.000,31145,3,MX,1,100,-58
1618271748.670850,1642388.000,31145,3,MX,1,100,-58
1618271748.712642,1642428.500,31164,2,MX,1,100,-58
1618271748.754435,1642469.000,31164,2,MX,1,100,-58
1618271748.798807,1642512.000,31182,3,MX,1,100,-58
1618271748.843179,1642555.000,31182,3,MX,1,100,-59
1618271748.887551,1642598.000,31182,3,MX,1,100,-59
1618271748.926419,1642635.667,31201,3,MX,1,100,-58
1618271748.965288,1642673.333,31201,3,MX,1,100,-59
1618271749.004157,1642711.000,31201,3,MX,1,100,-58
1618271749.046465,1642752.000,31218,2,MX,1,100,-58
1618271749.088773,1642793.000,31218,2,MX,1,100,-58
1618271749.127642,1642830.667,31235,3,MX,1,100,-58
1618271749.166510,1642868.333,31235,3,MX,1,100,-58
1618271749.205379,1642906.000,31235,3,MX,1,100,-58
1618271749.246655,1642946.000,31253,2,MX,1,100,-57
1618271749.287931,1642986.000,31253,2,MX,1,100,-57
1618271749.326800,1643023.667,31272,3,MX,1,100,-58
1618271749.365669,1643061.333,31272,3,MX,1,100,-58
1618271749.404537,1643099.000,31272,3,MX,1,100,-58
1618271749.447361,1643140.500,31289,2,MX,1,100,-58
1618271749.490185,1643182.000,31289,2,MX,1,100,-57
1618271749.528710,1643219.333,31307,3,MX,1,100,-57
1618271749.567235,1643256.667,31307,3,MX,1,100,-58
1618271749.605759,1643294.000,31307,3,MX,1,100,-58
1618271749.644628,1643331.667,31325,3,MX,1,100,-58
1618271749.683496,1643369.333,31325,3,MX,1,100,-58
1618271749.722365,1643407.000,31325,3,MX,1,100,-58
1618271749.764157,1643447.500,31344,2,MX,1,100,-59
1618271749.805949,1643488.000,31344,2,MX,1,100,-58
1618271749.849633,1643530.333,31362,3,MX,1,100,-58
1618271749.893317,1643572.667,31362,3,MX,1,100,-59
1618271749.937002,1643615.000,31362,3,MX,1,100,-58
1618271749.970539,1643647.500,31380,2,MX,1,100,-58
1618271750.004076,1643680.000,31380,2,MX,1,100,-58
1618271750.048792,1643723.333,31396,3,MX,1,100,-58
1618271750.093508,1643766.667,31396,3,MX,1,100,-59
1618271750.138224,1643810.000,31396,3,MX,1,100,-58
1618271750.176404,1643847.000,31415,3,MX,1,100,-57
1618271750.214585,1643884.000,31415,3,MX,1,100,-57
1618271750.252766,1643921.000,31415,3,MX,1,100,-57
1618271750.294558,1643961.500,31433,2,MX,1,100,-57
1618271750.336350,1644002.000,31433,2,MX,1,100,-57
1618271750.375563,1644040.000,31451,3,MX,1,100,-57
1618271750.414775,1644078.000,31451,3,MX,1,100,-57
1618271750.453988,1644116.000,31451,3,MX,1,100,-56
1618271750.492856,1644153.667,31467,3,MX,1,100,-57
1618271750.531725,1644191.333,31467,3,MX,1,100,-57
1618271750.570593,1644229.000,31467,3,MX,1,100,-57
1618271750.612386,1644269.500,31487,2,MX,1,100,-58
1618271750.654178,1644310.000,31487,2,MX,1,100,-58
1618271750.695970,1644350.500,31505,2,MX,1,100,-58
1618271750.737762,1644391.000,31505,2,MX,1,100,-58
1618271750.776631,1644428.667,31524,3,MX,1,100,-58
1618271750.815500,1644466.333,31524,3,MX,1,100,-58
1618271750.854368,1644504.000,31524,3,MX,1,100,-57
1618271750.896160,1644544.500,31541,2,MX,1,100,-57
1618271750.937953,1644585.000,31541,2,MX,1,100,-58
1618271750.982325,1644628.000,31558,3,MX,1,100,-57
1618271751.026697,1644671.000,31558,3,MX,1,100,-58
1618271751.071069,1644714.000,31558,3,MX,1,100,-57
1618271751.109937,1644751.667,31576,3,MX,1,100,-57
1618271751.148806,1644789.333,31576,3,MX,1,100,-58
1618271751.187675,1644827.000,31576,3,MX,1,100,-58
1618271751.229467,1644867.500,31595,2,MX,1,100,-58
1618271751.271259,1644908.000,31595,2,MX,1,100,-58
1618271751.310472,1644946.000,31612,3,MX,1,100,-57
1618271751.349684,1644984.000,31612,3,MX,1,100,-58
1618271751.388896,1645022.000,31612,3,MX,1,100,-59
1618271751.427421,1645059.333,31630,3,MX,1,100,-58
1618271751.465946,1645096.667,31630,3,MX,1,100,-58
1618271751.504470,1645134.000,31630,3,MX,1,100,-58
1618271751.545747,1645174.000,31648,2,MX,1,100,-58
1618271751.587023,1645214.000,31648,2,MX,1,100,-58
1618271751.626235,1645252.000,31667,3,MX,1,100,-58
1618271751.665448,1645290.000,31667,3,MX,1,100,-59
1618271751.704660,1645328.000,31667,3,MX,1,100,-58
1618271751.746453,1645368.500,31685,2,MX,1,100,-58
1618271751.788245,1645409.000,31685,2,MX,1,100,-58
1618271751.829779,1645449.250,31709,4,MX,1,100,-58
1618271751.871314,1645489.500,31709,4,MX,1,100,-59
1618271751.912848,1645529.750,31709,4,MX,1,100,-59
1618271751.954382,1645570.000,31709,4,MX,1,100,-59
1618271751.996175,1645610.500,31726,2,MX,1,100,-59
1618271752.037967,1645651.000,31726,2,MX,1,100,-58
1618271752.076491,1645688.333,31744,3,MX,1,100,-57
1618271752.115016,1645725.667,31744,3,MX,1,100,-58
1618271752.153541,1645763.000,31744,3,MX,1,100,-58
1618271752.192409,1645800.667,31761,3,MX,1,100,-58
1618271752.231278,1645838.333,31761,3,MX,1,100,-59
1618271752.270146,1645876.000,31761,3,MX,1,100,-59
1618271752.311423,1645916.000,31780,2,MX,1,100,-59
1618271752.352699,1645956.000,31780,2,MX,1,100,-58
1618271752.391223,1645993.333,31798,3,MX,1,100,-58
1618271752.429748,1646030.667,31798,3,MX,1,100,-59
1618271752.468272,1646068.000,31798,3,MX,1,100,-59
1618271752.510581,1646109.000,31817,2,MX,1,100,-59
1618271752.552889,1646150.000,31817,2,MX,1,100,-58
1618271752.597261,1646193.000,31833,3,MX,1,100,-58
1618271752.641633,1646236.000,31833,3,MX,1,100,-59
1618271752.686005,1646279.000,31833,3,MX,1,100,-59
1618271752.719026,1646311.000,31852,2,MX,1,100,-58
1618271752.752047,1646343.000,31852,2,MX,1,100,-59
1618271752.796763,1646386.333,31870,3,MX,1,100,-58
1618271752.841479,1646429.667,31870,3,MX,1,100,-58
1618271752.886195,1646473.000,31870,3,MX,1,100,-58
1618271752.925064,1646510.667,31889,3,MX,1,100,-58
1618271752.963933,1646548.333,31889,3,MX,1,100,-59
1618271753.002801,1646586.000,31889,3,MX,1,100,-59
1618271753.044077,1646626.000,31906,2,MX,1,100,-58
1618271753.085354,1646666.000,31906,2,MX,1,100,-58
1618271753.124222,1646703.667,31923,3,MX,1,100,-58
1618271753.163091,1646741.333,31923,3,MX,1,100,-58
1618271753.201959,1646779.000,31923,3,MX,1,100,-57
1618271753.240484,1646816.333,31941,3,MX,1,100,-58
1618271753.279008,1646853.667,31941,3,MX,1,100,-58
1618271753.317533,1646891.000,31941,3,MX,1,100,-58
1618271753.358809,1646931.000,31960,2,MX,1,100,-59
1618271753.400086,1646971.000,31960,2,MX,1,100,-59
1618271753.441878,1647011.500,31977,2,MX,1,100,-58
1618271753.483670,1647052.000,31977,2,MX,1,100,-59
1618271753.522539,1647089.667,31995,3,MX,1,100,-58
1618271753.561407,1647127.333,31995,3,MX,1,100,-58
1618271753.600276,1647165.000,31995,3,MX,1,100,-58
1618271753.644304,1647207.667,32013,3,MX,1,100,-57
1618271753.688332,1647250.333,32013,3,MX,1,100,-58
1618271753.732360,1647293.000,32013,3,MX,1,100,-57
1618271753.765381,1647325.000,32032,2,MX,1,100,-57
1618271753.798402,1647357.000,32032,2,MX,1,100,-57
1618271753.843118,1647400.333,32050,3,MX,1,100,-57
1618271753.887834,1647443.667,32050,3,MX,1,100,-58
1618271753.932550,1647487.000,32050,3,MX,1,100,-58
1618271753.973827,1647527.000,32068,2,MX,1,100,-57
1618271754.015103,1647567.000,32068,2,MX,1,100,-58
1618271754.053972,1647604.667,32084,3,MX,1,100,-58
1618271754.092840,1647642.333,32084,3,MX,1,100,-59
1618271754.131709,1647680.000,32084,3,MX,1,100,-58
1618271754.170577,1647717.667,32103,3,MX,1,100,-57
1618271754.209446,1647755.333,32103,3,MX,1,100,-58
1618271754.248314,1647793.000,32103,3,MX,1,100,-58
1618271754.286495,1647830.000,32121,3,MX,1,100,-58
1618271754.324676,1647867.000,32121,3,MX,1,100,-58
1618271754.362856,1647904.000,32121,3,MX,1,100,-58
1618271754.405680,1647945.500,32139,2,MX,1,100,-59
1618271754.448504,1647987.000,32139,2,MX,1,100,-59
1618271754.490297,1648027.500,32157,2,MX,1,100,-59
1618271754.532089,1648068.000,32157,2,MX,1,100,-58
1618271754.570614,1648105.333,32175,3,MX,1,100,-58
1618271754.609138,1648142.667,32175,3,MX,1,100,-59
1618271754.647663,1648180.000,32175,3,MX,1,100,-58
1618271754.688939,1648220.000,32193,2,MX,1,100,-58
1618271754.730215,1648260.000,32193,2,MX,1,100,-58
1618271754.774931,1648303.333,32212,3,MX,1,100,-58
1618271754.819648,1648346.667,32212,3,MX,1,100,-58
1618271754.864363,1648390.000,32212,3,MX,1,100,-57
1618271754.897901,1648422.500,32229,2,MX,1,100,-57
1618271754.931437,1648455.000,32229,2,MX,1,100,-58
1618271754.976154,1648498.333,32246,3,MX,1,100,-58
1618271755.020869,1648541.667,32246,3,MX,1,100,-59
1618271755.065586,1648585.000,32246,3,MX,1,100,-58
1618271755.104454,1648622.667,32264,3,MX,1,100,-58
1618271755.143323,1648660.333,32264,3,MX,1,100,-58
1618271755.182191,1648698.000,32264,3,MX,1,100,-57
1618271755.220372,1648735.000,32283,3,MX,1,100,-57
1618271755.258552,1648772.000,32283,3,MX,1,100,-57
1618271755.296733,1648809.000,32283,3,MX,1,100,-57
1618271755.338525,1648849.500,32301,2,MX,1,100,-57
1618271755.380318,1648890.000,32301,2,MX,1,100,-57
1618271755.418842,1648927.333,32319,3,MX,1,100,-57
1618271755.457367,1648964.667,32319,3,MX,1,100,-57
1618271755.495891,1649002.000,32319,3,MX,1,100,-57
1618271755.537168,1649042.000,32336,2,MX,1,100,-57
1618271755.578444,1649082.000,32336,2,MX,1,100,-57
1618271755.622472,1649124.667,32355,3,MX,1,100,-57
1618271755.666500,1649167.333,32355,3,MX,1,100,-58
1618271755.710528,1649210.000,32355,3,MX,1,100,-58
1618271755.744065,1649242.500,32373,2,MX,1,100,-57
1618271755.777602,1649275.000,32373,2,MX,1,100,-57
1618271755.821974,1649318.000,32391,3,MX,1,100,-57
1618271755.866346,1649361.000,32391,3,MX,1,100,-58
1618271755.910718,1649404.000,32391,3,MX,1,100,-58
1618271755.949243,1649441.333,32408,3,MX,1,100,-58
1618271755.987768,1649478.667,32408,3,MX,1,100,-58
1618271756.026292,1649516.000,32408,3,MX,1,100,-58
1618271756.068600,1649557.000,32426,2,MX,1,100,-58
1618271756.110909,1649598.000,32426,2,MX,1,100,-58
1618271756.149433,1649635.333,32444,3,MX,1,100,-58
1618271756.187958,1649672.667,32444,3,MX,1,100,-59
1618271756.226482,1649710.000,32444,3,MX,1,100,-58
1618271756.265695,1649748.000,32463,3,MX,1,100,-58
1618271756.304907,1649786.000,32463,3,MX,1,100,-58
1618271756.344120,1649824.000,32463,3,MX,1,100,-58
1618271756.385912,1649864.500,32480,2,MX,1,100,-59
1618271756.427705,1649905.000,32480,2,MX,1,100,-59
1618271756.466917,1649943.000,32497,3,MX,1,100,-58
1618271756.506130,1649981.000,32497,3,MX,1,100,-58
1618271756.545342,1650019.000,32497,3,MX,1,100,-59
1618271756.585587,1650058.000,32516,2,MX,1,100,-58
1618271756.625831,1650097.000,32516,2,MX,1,100,-58
1618271756.670547,1650140.333,32535,3,MX,1,100,-59
1618271756.715263,1650183.667,32535,3,MX,1,100,-59
1618271756.759979,1650227.000,32535,3,MX,1,100,-59
1618271756.793000,1650259.000,32553,2,MX,1,100,-59
1618271756.826021,1650291.000,32553,2,MX,1,100,-59
1618271756.870049,1650333.667,32571,3,MX,1,100,-58
1618271756.914077,1650376.333,32571,3,MX,1,100,-59
1618271756.958105,1650419.000,32571,3,MX,1,100,-59
1618271756.997318,1650457.000,32587,3,MX,1,100,-59
1618271757.036530,1650495.000,32587,3,MX,1,100,-59
1618271757.075743,1650533.000,32587,3,MX,1,100,-59
1618271757.117019,1650573.000,32606,2,MX,1,100,-59
1618271757.158295,1650613.000,32606,2,MX,1,100,-59
1618271757.197164,1650650.667,32629,3,MX,1,100,-58
1618271757.236032,1650688.333,32629,3,MX,1,100,-59
1618271757.274901,1650726.000,32629,3,MX,1,100,-59
1618271757.316693,1650766.500,32647,2,MX,1,100,-59
1618271757.358486,1650807.000,32647,2,MX,1,100,-59
1618271757.397354,1650844.667,32664,3,MX,1,100,-58
1618271757.436223,1650882.333,32664,3,MX,1,100,-59
1618271757.475091,1650920.000,32664,3,MX,1,100,-59
1618271757.515852,1650959.500,32683,2,MX,1,100,-58
1618271757.556612,1650999.000,32683,2,MX,1,100,-58
1618271757.595137,1651036.333,32701,3,MX,1,100,-58
1618271757.633661,1651073.667,32701,3,MX,1,100,-58
1618271757.672186,1651111.000,32701,3,MX,1,100,-59
1618271757.714494,1651152.000,32720,2,MX,1,100,-59
1618271757.756802,1651193.000,32720,2,MX,1,100,-60
1618271757.801174,1651236.000,32737,3,MX,1,100,-60
1618271757.845546,1651279.000,32737,3,MX,1,100,-59
1618271757.889919,1651322.000,32737,3,MX,1,100,-59
1618271757.929131,1651360.000,32754,3,MX,1,100,-59
1618271757.968343,1651398.000,32754,3,MX,1,100,-60
1618271758.007556,1651436.000,32754,3,MX,1,100,-60
1618271758.048832,1651476.000,32772,2,MX,1,100,-59
1618271758.090109,1651516.000,32772,2,MX,1,100,-59
1618271758.128977,1651553.667,32791,3,MX,1,100,-59
1618271758.167846,1651591.333,32791,3,MX,1,100,-60
1618271758.206714,1651629.000,32791,3,MX,1,100,-60
1618271758.248507,1651669.500,32808,2,MX,1,100,-58
1618271758.290299,1651710.000,32808,2,MX,1,100,-58
