EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1618271732.022043,1626254.000,28260,4,EM,1,100,PS
1618271732.073896,1626304.250,28295,4,EM,1,100,RS
1618271732.125749,1626354.500,28295,4,EM,1,100,RB
1618271732.177603,1626404.750,28295,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271732.229456,1626455.000,28295,4,EM,1,100,PS
1618271732.281310,1626505.250,28331,4,EM,1,100,RS
1618271732.333163,1626555.500,28331,4,EM,1,100,RB
1618271732.385016,1626605.750,28331,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271732.436870,1626656.000,28331,4,EM,1,100,PS
1618271732.488723,1626706.250,28367,4,EM,1,100,RS
1618271732.540576,1626756.500,28367,4,EM,1,100,RB
1618271732.592430,1626806.750,28367,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271732.644283,1626857.000,28367,4,EM,1,100,PS
1618271732.696395,1626907.500,28404,4,EM,1,100,RS
1618271732.748506,1626958.000,28404,4,EM,1,100,RB
1618271732.800617,1627008.500,28404,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271732.852729,1627059.000,28404,4,EM,1,100,PS
1618271732.904324,1627109.000,28438,4,EM,1,100,RS
1618271732.955920,1627159.000,28438,4,EM,1,100,RB
1618271733.007515,1627209.000,28438,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271733.059110,1627259.000,28438,4,EM,1,100,PS
1618271733.111222,1627309.500,28475,4,EM,1,100,RS
1618271733.163333,1627360.000,28475,4,EM,1,100,RB
1618271733.215445,1627410.500,28475,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271733.267556,1627461.000,28475,4,EM,1,100,PS
1618271733.319151,1627511.000,28511,4,EM,1,100,RS
1618271733.370747,1627561.000,28511,4,EM,1,100,RB
1618271733.422342,1627611.000,28511,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271733.473938,1627661.000,28511,4,EM,1,100,PS
1618271733.525791,1627711.250,28547,4,EM,1,100,RS
1618271733.577644,1627761.500,28547,4,EM,1,100,RB
1618271733.629498,1627811.750,28547,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271733.681351,1627862.000,28547,4,EM,1,100,PS
1618271733.733204,1627912.250,28584,4,EM,1,100,RS
1618271733.785058,1627962.500,28584,4,EM,1,100,RB
1618271733.836911,1628012.750,28584,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271733.888765,1628063.000,28584,4,EM,1,100,PS
1618271733.940618,1628113.250,28618,4,EM,1,100,RS
1618271733.992471,1628163.500,28618,4,EM,1,100,RB
1618271734.044325,1628213.750,28618,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271734.096178,1628264.000,28618,4,EM,1,100,PS
1618271734.148031,1628314.250,28655,4,EM,1,100,RS
1618271734.199885,1628364.500,28655,4,EM,1,100,RB
1618271734.251738,1628414.750,28655,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271734.303592,1628465.000,28655,4,EM,1,100,PS
1618271734.355445,1628515.250,28690,4,EM,1,100,RS
1618271734.407299,1628565.500,28690,4,EM,1,100,RB
1618271734.459152,1628615.750,28690,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271734.511005,1628666.000,28690,4,EM,1,100,PS
1618271734.562859,1628716.250,28727,4,EM,1,100,RS
1618271734.614712,1628766.500,28727,4,EM,1,100,RB
1618271734.666565,1628816.750,28727,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271734.718419,1628867.000,28727,4,EM,1,100,PS
1618271734.770272,1628917.250,28763,4,EM,1,100,RS
1618271734.822126,1628967.500,28763,4,EM,1,100,RB
1618271734.873979,1629017.750,28763,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271734.925833,1629068.000,28763,4,EM,1,100,PS
1618271734.977686,1629118.250,28798,4,EM,1,100,RS
1618271735.029539,1629168.500,28798,4,EM,1,100,RB
1618271735.081393,1629218.750,28798,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271735.133246,1629269.000,28798,4,EM,1,100,PS
1618271735.186131,1629320.250,28835,4,EM,1,100,RS
1618271735.239017,1629371.500,28835,4,EM,1,100,RB
1618271735.291902,1629422.750,28835,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271735.344787,1629474.000,28835,4,EM,1,100,PS
1618271735.396383,1629524.000,28870,4,EM,1,100,RS
1618271735.447978,1629574.000,28870,4,EM,1,100,RB
1618271735.499573,1629624.000,28870,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271735.551169,1629674.000,28870,4,EM,1,100,PS
1618271735.603022,1629724.250,28907,4,EM,1,100,RS
1618271735.654876,1629774.500,28907,4,EM,1,100,RB
1618271735.706729,1629824.750,28907,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271735.758582,1629875.000,28907,4,EM,1,100,PS
1618271735.810436,1629925.250,28941,4,EM,1,100,RS
1618271735.862289,1629975.500,28941,4,EM,1,100,RB
1618271735.914143,1630025.750,28941,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271735.965996,1630076.000,28941,4,EM,1,100,PS
1618271736.033844,1630141.750,28983,4,EM,1,100,RS
1618271736.101692,1630207.500,28983,4,EM,1,100,RB
1618271736.169540,1630273.250,28983,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271736.237388,1630339.000,28983,4,EM,1,100,PS
1618271736.289241,1630389.250,29020,4,EM,1,100,RS
1618271736.341094,1630439.500,29020,4,EM,1,100,RB
1618271736.392948,1630489.750,29020,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271736.444801,1630540.000,29020,4,EM,1,100,PS
1618271736.496655,1630590.250,29057,4,EM,1,100,RS
1618271736.548508,1630640.500,29057,4,EM,1,100,RB
1618271736.600362,1630690.750,29057,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271736.652215,1630741.000,29057,4,EM,1,100,PS
1618271736.704068,1630791.250,29092,4,EM,1,100,RS
1618271736.755922,1630841.500,29092,4,EM,1,100,RB
1618271736.807775,1630891.750,29092,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271736.859628,1630942.000,29092,4,EM,1,100,PS
1618271736.911482,1630992.250,29128,4,EM,1,100,RS
1618271736.963335,1631042.500,29128,4,EM,1,100,RB
1618271737.015189,1631092.750,29128,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271737.067042,1631143.000,29128,4,EM,1,100,PS
1618271737.118895,1631193.250,29163,4,EM,1,100,RS
1618271737.170749,1631243.500,29163,4,EM,1,100,RB
1618271737.222602,1631293.750,29163,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271737.274456,1631344.000,29163,4,EM,1,100,PS
1618271737.329405,1631397.250,29200,4,EM,1,100,RS
1618271737.384354,1631450.500,29200,4,EM,1,100,RB
1618271737.439303,1631503.750,29200,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271737.494252,1631557.000,29200,4,EM,1,100,PS
1618271737.546105,1631607.250,29235,4,EM,1,100,RS
1618271737.597959,1631657.500,29235,4,EM,1,100,RB
1618271737.649812,1631707.750,29235,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271737.701666,1631758.000,29235,4,EM,1,100,PS
1618271737.753519,1631808.250,29272,4,EM,1,100,RS
1618271737.805372,1631858.500,29272,4,EM,1,100,RB
1618271737.857226,1631908.750,29272,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271737.909079,1631959.000,29272,4,EM,1,100,PS
1618271737.960932,1632009.250,29307,4,EM,1,100,RS
1618271738.012786,1632059.500,29307,4,EM,1,100,RB
1618271738.064639,1632109.750,29307,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271738.116493,1632160.000,29307,4,EM,1,100,PS
1618271738.168346,1632210.250,29343,4,EM,1,100,RS
1618271738.220200,1632260.500,29343,4,EM,1,100,RB
1618271738.272053,1632310.750,29343,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271738.323906,1632361.000,29343,4,EM,1,100,PS
1618271738.375760,1632411.250,29379,4,EM,1,100,RS
1618271738.427613,1632461.500,29379,4,EM,1,100,RB
1618271738.479466,1632511.750,29379,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271738.531320,1632562.000,29379,4,EM,1,100,PS
1618271738.583173,1632612.250,29415,4,EM,1,100,RS
1618271738.635027,1632662.500,29415,4,EM,1,100,RB
1618271738.686880,1632712.750,29415,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271738.738733,1632763.000,29415,4,EM,1,100,PS
1618271738.790587,1632813.250,29452,4,EM,1,100,RS
1618271738.842440,1632863.500,29452,4,EM,1,100,RB
1618271738.894294,1632913.750,29452,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271738.946147,1632964.000,29452,4,EM,1,100,PS
1618271738.998000,1633014.250,29486,4,EM,1,100,RS
1618271739.049854,1633064.500,29486,4,EM,1,100,RB
1618271739.101707,1633114.750,29486,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271739.153560,1633165.000,29486,4,EM,1,100,PS
1618271739.205414,1633215.250,29523,4,EM,1,100,RS
1618271739.257267,1633265.500,29523,4,EM,1,100,RB
1618271739.309121,1633315.750,29523,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271739.360974,1633366.000,29523,4,EM,1,100,PS
1618271739.414891,1633418.250,29558,4,EM,1,100,RS
1618271739.468808,1633470.500,29558,4,EM,1,100,RB
1618271739.522726,1633522.750,29558,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271739.576643,1633575.000,29558,4,EM,1,100,PS
1618271739.628496,1633625.250,29595,4,EM,1,100,RS
1618271739.680350,1633675.500,29595,4,EM,1,100,RB
1618271739.732203,1633725.750,29595,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271739.784056,1633776.000,29595,4,EM,1,100,PS
1618271739.835910,1633826.250,29631,4,EM,1,100,RS
1618271739.887763,1633876.500,29631,4,EM,1,100,RB
1618271739.939617,1633926.750,29631,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271739.991470,1633977.000,29631,4,EM,1,100,PS
1618271740.043323,1634027.250,29666,4,EM,1,100,RS
1618271740.095177,1634077.500,29666,4,EM,1,100,RB
1618271740.147030,1634127.750,29666,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271740.198884,1634178.000,29666,4,EM,1,100,PS
1618271740.250737,1634228.250,29702,4,EM,1,100,RS
1618271740.302590,1634278.500,29702,4,EM,1,100,RB
1618271740.354444,1634328.750,29702,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271740.406297,1634379.000,29702,4,EM,1,100,PS
1618271740.458150,1634429.250,29738,4,EM,1,100,RS
1618271740.510004,1634479.500,29738,4,EM,1,100,RB
1618271740.561857,1634529.750,29738,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271740.613711,1634580.000,29738,4,EM,1,100,PS
1618271740.665564,1634630.250,29775,4,EM,1,100,RS
1618271740.717417,1634680.500,29775,4,EM,1,100,RB
1618271740.769271,1634730.750,29775,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271740.821124,1634781.000,29775,4,EM,1,100,PS
1618271740.872977,1634831.250,29809,4,EM,1,100,RS
1618271740.924831,1634881.500,29809,4,EM,1,100,RB
1618271740.976684,1634931.750,29809,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271741.028538,1634982.000,29809,4,EM,1,100,PS
1618271741.080391,1635032.250,29846,4,EM,1,100,RS
1618271741.132245,1635082.500,29846,4,EM,1,100,RB
1618271741.184098,1635132.750,29846,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271741.235951,1635183.000,29846,4,EM,1,100,PS
1618271741.287805,1635233.250,29887,4,EM,1,100,RS
1618271741.339658,1635283.500,29887,4,EM,1,100,RB
1618271741.391511,1635333.750,29887,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271741.443365,1635384.000,29887,4,EM,1,100,PS
1618271741.496250,1635435.250,29923,4,EM,1,100,RS
1618271741.549135,1635486.500,29923,4,EM,1,100,RB
1618271741.602021,1635537.750,29923,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271741.654906,1635589.000,29923,4,EM,1,100,PS
1618271741.706501,1635639.000,29959,4,EM,1,100,RS
1618271741.758097,1635689.000,29959,4,EM,1,100,RB
1618271741.809692,1635739.000,29959,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271741.861288,1635789.000,29959,4,EM,1,100,PS
1618271741.913141,1635839.250,29994,4,EM,1,100,RS
1618271741.964994,1635889.500,29994,4,EM,1,100,RB
1618271742.016848,1635939.750,29994,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271742.068701,1635990.000,29994,4,EM,1,100,PS
1618271742.120555,1636040.250,30031,4,EM,1,100,RS
1618271742.172408,1636090.500,30031,4,EM,1,100,RB
1618271742.224262,1636140.750,30031,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271742.276115,1636191.000,30031,4,EM,1,100,PS
1618271742.327968,1636241.250,30065,4,EM,1,100,RS
1618271742.379822,1636291.500,30065,4,EM,1,100,RB
1618271742.431675,1636341.750,30065,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271742.483528,1636392.000,30065,4,EM,1,100,PS
1618271742.535382,1636442.250,30103,4,EM,1,100,RS
1618271742.587235,1636492.500,30103,4,EM,1,100,RB
1618271742.639089,1636542.750,30103,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271742.690942,1636593.000,30103,4,EM,1,100,PS
1618271742.742795,1636643.250,30139,4,EM,1,100,RS
1618271742.794649,1636693.500,30139,4,EM,1,100,RB
1618271742.846502,1636743.750,30139,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271742.898355,1636794.000,30139,4,EM,1,100,PS
1618271742.950209,1636844.250,30174,4,EM,1,100,RS
1618271743.002062,1636894.500,30174,4,EM,1,100,RB
1618271743.053916,1636944.750,30174,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271743.105769,1636995.000,30174,4,EM,1,100,PS
1618271743.157622,1637045.250,30210,4,EM,1,100,RS
1618271743.209476,1637095.500,30210,4,EM,1,100,RB
1618271743.261329,1637145.750,30210,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271743.313183,1637196.000,30210,4,EM,1,100,PS
1618271743.365036,1637246.250,30246,4,EM,1,100,RS
1618271743.416889,1637296.500,30246,4,EM,1,100,RB
1618271743.468743,1637346.750,30246,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271743.520596,1637397.000,30246,4,EM,1,100,PS
1618271743.575287,1637450.000,30283,4,EM,1,100,RS
1618271743.629978,1637503.000,30283,4,EM,1,100,RB
1618271743.684669,1637556.000,30283,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271743.739361,1637609.000,30283,4,EM,1,100,PS
1618271743.791214,1637659.250,30317,4,EM,1,100,RS
1618271743.843067,1637709.500,30317,4,EM,1,100,RB
1618271743.894921,1637759.750,30317,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271743.946774,1637810.000,30317,4,EM,1,100,PS
1618271743.998886,1637860.500,30354,4,EM,1,100,RS
1618271744.050997,1637911.000,30354,4,EM,1,100,RB
1618271744.103108,1637961.500,30354,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271744.155220,1638012.000,30354,4,EM,1,100,PS
1618271744.207073,1638062.250,30388,4,EM,1,100,RS
1618271744.258927,1638112.500,30388,4,EM,1,100,RB
1618271744.310780,1638162.750,30388,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271744.362633,1638213.000,30388,4,EM,1,100,PS
1618271744.414487,1638263.250,30426,4,EM,1,100,RS
1618271744.466340,1638313.500,30426,4,EM,1,100,RB
1618271744.518193,1638363.750,30426,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271744.570047,1638414.000,30426,4,EM,1,100,PS
1618271744.621900,1638464.250,30462,4,EM,1,100,RS
1618271744.673754,1638514.500,30462,4,EM,1,100,RB
1618271744.725607,1638564.750,30462,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271744.777460,1638615.000,30462,4,EM,1,100,PS
1618271744.829314,1638665.250,30497,4,EM,1,100,RS
1618271744.881167,1638715.500,30497,4,EM,1,100,RB
1618271744.933021,1638765.750,30497,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271744.984874,1638816.000,30497,4,EM,1,100,PS
1618271745.037501,1638867.000,30534,4,EM,1,100,RS
1618271745.090129,1638918.000,30534,4,EM,1,100,RB
1618271745.142756,1638969.000,30534,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271745.195383,1639020.000,30534,4,EM,1,100,PS
1618271745.247237,1639070.250,30568,4,EM,1,100,RS
1618271745.299090,1639120.500,30568,4,EM,1,100,RB
1618271745.350943,1639170.750,30568,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271745.402797,1639221.000,30568,4,EM,1,100,PS
1618271745.454650,1639271.250,30606,4,EM,1,100,RS
1618271745.506504,1639321.500,30606,4,EM,1,100,RB
1618271745.558357,1639371.750,30606,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271745.610210,1639422.000,30606,4,EM,1,100,PS
1618271745.663096,1639473.250,30640,4,EM,1,100,RS
1618271745.715981,1639524.500,30640,4,EM,1,100,RB
1618271745.768866,1639575.750,30640,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271745.821752,1639627.000,30640,4,EM,1,100,PS
1618271745.873605,1639677.250,30677,4,EM,1,100,RS
1618271745.925458,1639727.500,30677,4,EM,1,100,RB
1618271745.977312,1639777.750,30677,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271746.029165,1639828.000,30677,4,EM,1,100,PS
1618271746.081018,1639878.250,30713,4,EM,1,100,RS
1618271746.132872,1639928.500,30713,4,EM,1,100,RB
1618271746.184725,1639978.750,30713,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271746.236579,1640029.000,30713,4,EM,1,100,PS
1618271746.288432,1640079.250,30748,4,EM,1,100,RS
1618271746.340286,1640129.500,30748,4,EM,1,100,RB
1618271746.392139,1640179.750,30748,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271746.443992,1640230.000,30748,4,EM,1,100,PS
1618271746.499457,1640283.750,30790,4,EM,1,100,RS
1618271746.554922,1640337.500,30790,4,EM,1,100,RB
1618271746.610387,1640391.250,30790,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271746.665853,1640445.000,30790,4,EM,1,100,PS
1618271746.717706,1640495.250,30825,4,EM,1,100,RS
1618271746.769559,1640545.500,30825,4,EM,1,100,RB
1618271746.821413,1640595.750,30825,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271746.873266,1640646.000,30825,4,EM,1,100,PS
1618271746.925119,1640696.250,30862,4,EM,1,100,RS
1618271746.976973,1640746.500,30862,4,EM,1,100,RB
1618271747.028826,1640796.750,30862,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271747.080680,1640847.000,30862,4,EM,1,100,PS
1618271747.132533,1640897.250,30896,4,EM,1,100,RS
1618271747.184386,1640947.500,30896,4,EM,1,100,RB
1618271747.236240,1640997.750,30896,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271747.288093,1641048.000,30896,4,EM,1,100,PS
1618271747.339947,1641098.250,30933,4,EM,1,100,RS
1618271747.391800,1641148.500,30933,4,EM,1,100,RB
1618271747.443653,1641198.750,30933,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271747.495507,1641249.000,30933,4,EM,1,100,PS
1618271747.547360,1641299.250,30970,4,EM,1,100,RS
1618271747.599214,1641349.500,30970,4,EM,1,100,RB
1618271747.651067,1641399.750,30970,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271747.702920,1641450.000,30970,4,EM,1,100,PS
1618271747.754774,1641500.250,31005,4,EM,1,100,RS
1618271747.806627,1641550.500,31005,4,EM,1,100,RB
1618271747.858480,1641600.750,31005,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271747.910334,1641651.000,31005,4,EM,1,100,PS
1618271747.962187,1641701.250,31041,4,EM,1,100,RS
1618271748.014041,1641751.500,31041,4,EM,1,100,RB
1618271748.065894,1641801.750,31041,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271748.117747,1641852.000,31041,4,EM,1,100,PS
1618271748.169601,1641902.250,31076,4,EM,1,100,RS
1618271748.221454,1641952.500,31076,4,EM,1,100,RB
1618271748.273308,1642002.750,31076,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271748.325161,1642053.000,31076,4,EM,1,100,PS
1618271748.377014,1642103.250,31114,4,EM,1,100,RS
1618271748.428868,1642153.500,31114,4,EM,1,100,RB
1618271748.480721,1642203.750,31114,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271748.532574,1642254.000,31114,4,EM,1,100,PS
1618271748.584428,1642304.250,31148,4,EM,1,100,RS
1618271748.636281,1642354.500,31148,4,EM,1,100,RB
1618271748.688135,1642404.750,31148,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271748.739988,1642455.000,31148,4,EM,1,100,PS
1618271748.792873,1642506.250,31185,4,EM,1,100,RS
1618271748.845759,1642557.500,31185,4,EM,1,100,RB
1618271748.898644,1642608.750,31185,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271748.951529,1642660.000,31185,4,EM,1,100,PS
1618271749.003383,1642710.250,31221,4,EM,1,100,RS
1618271749.055236,1642760.500,31221,4,EM,1,100,RB
1618271749.107090,1642810.750,31221,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271749.158943,1642861.000,31221,4,EM,1,100,PS
1618271749.210796,1642911.250,31256,4,EM,1,100,RS
1618271749.262650,1642961.500,31256,4,EM,1,100,RB
1618271749.314503,1643011.750,31256,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271749.366356,1643062.000,31256,4,EM,1,100,PS
1618271749.418210,1643112.250,31293,4,EM,1,100,RS
1618271749.470063,1643162.500,31293,4,EM,1,100,RB
1618271749.521917,1643212.750,31293,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271749.573770,1643263.000,31293,4,EM,1,100,PS
1618271749.625623,1643313.250,31328,4,EM,1,100,RS
1618271749.677477,1643363.500,31328,4,EM,1,100,RB
1618271749.729330,1643413.750,31328,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271749.781183,1643464.000,31328,4,EM,1,100,PS
1618271749.833037,1643514.250,31365,4,EM,1,100,RS
1618271749.884890,1643564.500,31365,4,EM,1,100,RB
1618271749.936744,1643614.750,31365,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271749.988597,1643665.000,31365,4,EM,1,100,PS
1618271750.040450,1643715.250,31399,4,EM,1,100,RS
1618271750.092304,1643765.500,31399,4,EM,1,100,RB
1618271750.144157,1643815.750,31399,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271750.196011,1643866.000,31399,4,EM,1,100,PS
1618271750.250960,1643919.250,31436,4,EM,1,100,RS
1618271750.305909,1643972.500,31436,4,EM,1,100,RB
1618271750.360858,1644025.750,31436,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271750.415807,1644079.000,31436,4,EM,1,100,PS
1618271750.467660,1644129.250,31471,4,EM,1,100,RS
1618271750.519514,1644179.500,31471,4,EM,1,100,RB
1618271750.571367,1644229.750,31471,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271750.623221,1644280.000,31471,4,EM,1,100,PS
1618271750.675074,1644330.250,31508,4,EM,1,100,RS
1618271750.726927,1644380.500,31508,4,EM,1,100,RB
1618271750.778781,1644430.750,31508,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271750.830634,1644481.000,31508,4,EM,1,100,PS
1618271750.882488,1644531.250,31544,4,EM,1,100,RS
1618271750.934341,1644581.500,31544,4,EM,1,100,RB
1618271750.986194,1644631.750,31544,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271751.038048,1644682.000,31544,4,EM,1,100,PS
1618271751.089901,1644732.250,31579,4,EM,1,100,RS
1618271751.141754,1644782.500,31579,4,EM,1,100,RB
1618271751.193608,1644832.750,31579,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271751.245461,1644883.000,31579,4,EM,1,100,PS
1618271751.297315,1644933.250,31615,4,EM,1,100,RS
1618271751.349168,1644983.500,31615,4,EM,1,100,RB
1618271751.401021,1645033.750,31615,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271751.452875,1645084.000,31615,4,EM,1,100,PS
1618271751.504728,1645134.250,31651,4,EM,1,100,RS
1618271751.556581,1645184.500,31651,4,EM,1,100,RB
1618271751.608435,1645234.750,31651,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271751.660288,1645285.000,31651,4,EM,1,100,PS
1618271751.712142,1645335.250,31688,4,EM,1,100,RS
1618271751.763995,1645385.500,31688,4,EM,1,100,RB
1618271751.815849,1645435.750,31688,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271751.867702,1645486.000,31688,4,EM,1,100,PS
1618271751.925231,1645541.750,31729,4,EM,1,100,RS
1618271751.982760,1645597.500,31729,4,EM,1,100,RB
1618271752.040289,1645653.250,31729,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271752.097817,1645709.000,31729,4,EM,1,100,PS
1618271752.150703,1645760.250,31764,4,EM,1,100,RS
1618271752.203588,1645811.500,31764,4,EM,1,100,RB
1618271752.256473,1645862.750,31764,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271752.309359,1645914.000,31764,4,EM,1,100,PS
1618271752.363018,1645966.000,31802,4,EM,1,100,RS
1618271752.416677,1646018.000,31802,4,EM,1,100,RB
1618271752.470336,1646070.000,31802,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271752.523996,1646122.000,31802,4,EM,1,100,PS
1618271752.575849,1646172.250,31836,4,EM,1,100,RS
1618271752.627702,1646222.500,31836,4,EM,1,100,RB
1618271752.679556,1646272.750,31836,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271752.731409,1646323.000,31836,4,EM,1,100,PS
1618271752.785842,1646375.750,31873,4,EM,1,100,RS
1618271752.840276,1646428.500,31873,4,EM,1,100,RB
1618271752.894709,1646481.250,31873,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271752.949142,1646534.000,31873,4,EM,1,100,PS
1618271753.000995,1646584.250,31909,4,EM,1,100,RS
1618271753.052849,1646634.500,31909,4,EM,1,100,RB
1618271753.104702,1646684.750,31909,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271753.156555,1646735.000,31909,4,EM,1,100,PS
1618271753.208409,1646785.250,31944,4,EM,1,100,RS
1618271753.260262,1646835.500,31944,4,EM,1,100,RB
1618271753.312115,1646885.750,31944,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271753.363969,1646936.000,31944,4,EM,1,100,PS
1618271753.415822,1646986.250,31981,4,EM,1,100,RS
1618271753.467676,1647036.500,31981,4,EM,1,100,RB
1618271753.519529,1647086.750,31981,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271753.571383,1647137.000,31981,4,EM,1,100,PS
1618271753.623236,1647187.250,32016,4,EM,1,100,RS
1618271753.675089,1647237.500,32016,4,EM,1,100,RB
1618271753.726943,1647287.750,32016,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271753.778796,1647338.000,32016,4,EM,1,100,PS
1618271753.830649,1647388.250,32053,4,EM,1,100,RS
1618271753.882503,1647438.500,32053,4,EM,1,100,RB
1618271753.934356,1647488.750,32053,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271753.986210,1647539.000,32053,4,EM,1,100,PS
1618271754.038579,1647589.750,32087,4,EM,1,100,RS
